score	file_path	record_id	name	n_ingredients	reasons
5	archaea/TOGO_M1834_Methanobacterium_Medium.yaml	CultureMech:008407	Methanobacterium Medium	37	no pH and no temperature
5	archaea/TOGO_M1848_Methanobacterium_alcaliphilum_medium.yaml	CultureMech:008422	Methanobacterium alcaliphilum medium	39	no pH and no temperature
5	archaea/TOGO_M1858_Haloterrigena_medium.yaml	CultureMech:008432	Haloterrigena medium	10	no pH and no temperature
5	archaea/TOGO_M1882_Methanoregula_medium.yaml	CultureMech:008456	Methanoregula medium	37	no pH and no temperature
5	archaea/TOGO_M188_Thermoproteus_Neutrophilus_Medium.yaml	CultureMech:008464	Thermoproteus Neutrophilus Medium	8	no pH and no temperature
5	archaea/TOGO_M189_Thermoproteus_Tenax_Medium.yaml	CultureMech:008475	Thermoproteus Tenax Medium	20	no pH and no temperature
5	archaea/TOGO_M1908_Methanococcoides_medium.yaml	CultureMech:008485	Methanococcoides medium	41	no pH and no temperature
5	archaea/TOGO_M1909_Methanohalobium_medium.yaml	CultureMech:008486	Methanohalobium medium	35	no pH and no temperature
5	archaea/TOGO_M1910_Methanohalophilus_medium.yaml	CultureMech:008488	Methanohalophilus medium	35	no pH and no temperature
5	archaea/TOGO_M196_Pyrodictium_Brockii_Medium.yaml	CultureMech:008551	Pyrodictium Brockii Medium	7	no pH and no temperature
5	archaea/TOGO_M1974_Methanosaeta_thermophila_medium.yaml	CultureMech:008556	Methanosaeta thermophila medium	36	no pH and no temperature
5	archaea/TOGO_M197_Pyrodictium_Ocultum_Medium.yaml	CultureMech:008562	Pyrodictium Ocultum Medium	7	no pH and no temperature
5	archaea/TOGO_M198_Pyrodictium_Abysii_Medium.yaml	CultureMech:008573	Pyrodictium Abysii Medium	8	no pH and no temperature
5	archaea/TOGO_M1990_Methanomethylovorans_medium.yaml	CultureMech:008574	Methanomethylovorans medium	35	no pH and no temperature
5	archaea/TOGO_M2014_Methanosarcina_Medium.yaml	CultureMech:008601	Methanosarcina Medium	34	no pH and no temperature
5	archaea/TOGO_M2019_Methanohalophilus_Medium.yaml	CultureMech:008606	Methanohalophilus Medium	34	no pH and no temperature
5	archaea/TOGO_M206_Archaeoglobus_Fulgidus_Medium.yaml	CultureMech:008658	Archaeoglobus Fulgidus Medium	18	no pH and no temperature
5	archaea/TOGO_M207_Archaeoglobus_Profundus_Medium.yaml	CultureMech:008669	Archaeoglobus Profundus Medium	20	no pH and no temperature
5	archaea/TOGO_M208_Pyrobaculum_Aerophilum_Medium.yaml	CultureMech:008680	Pyrobaculum Aerophilum Medium	28	no pH and no temperature
5	archaea/TOGO_M2092_Hydrogen-using_marine_methanogen_medium.yaml	CultureMech:008683	Hydrogen-using marine methanogen medium	40	no pH and no temperature
5	archaea/TOGO_M218_Halobaculum_Medium.yaml	CultureMech:008782	Halobaculum Medium	9	no pH and no temperature
5	archaea/TOGO_M2219_Pyrobaculum_BS_Medium.yaml	CultureMech:008808	Pyrobaculum (BS) Medium	36	no pH and no temperature
5	archaea/TOGO_M221_Methanococcus_McC_Medium.yaml	CultureMech:008809	Methanococcus McC Medium	28	no pH and no temperature
5	archaea/TOGO_M223_Methanosarcina_Medium.yaml	CultureMech:008828	Methanosarcina Medium	17	no pH and no temperature
5	archaea/TOGO_M224_Methanobacterium_Thermoautotrophicum_Medium.yaml	CultureMech:008838	Methanobacterium Thermoautotrophicum Medium	24	no pH and no temperature
5	archaea/TOGO_M225_Methanocaldococcus_Jannaschii_Medium.yaml	CultureMech:008846	Methanocaldococcus Jannaschii Medium	18	no pH and no temperature
5	archaea/TOGO_M226_Picrophilus_Medium.yaml	CultureMech:008856	Picrophilus Medium	8	no pH and no temperature
5	archaea/TOGO_M228_Thermocladium_Medium.yaml	CultureMech:008876	Thermocladium Medium	9	no pH and no temperature
5	archaea/TOGO_M2294_Halopiger_Medium.yaml	CultureMech:008880	Halopiger Medium	9	no pH and no temperature
5	archaea/TOGO_M2306_Saccharolobus_Solfataricus_Medium.yaml	CultureMech:008892	Saccharolobus Solfataricus Medium	16	no pH and no temperature
5	archaea/TOGO_M2321_Natronobacterium_Medium.yaml	CultureMech:008909	Natronobacterium Medium	9	no pH and no temperature
5	archaea/TOGO_M233_Thermococcus_Fumicolans_Medium.yaml	CultureMech:008927	Thermococcus Fumicolans Medium	7	no pH and no temperature
5	archaea/TOGO_M235_Methanothrix_Medium.yaml	CultureMech:008945	Methanothrix Medium	23	no pH and no temperature
5	archaea/TOGO_M2369_Halobacteria_Medium.yaml	CultureMech:008953	Halobacteria Medium	11	no pH and no temperature
5	archaea/TOGO_M236_Stetteria_Medium.yaml	CultureMech:008954	Stetteria Medium	27	no pH and no temperature
5	archaea/TOGO_M2373_Halobacterium_Medium.yaml	CultureMech:008957	Halobacterium Medium	10	no pH and no temperature
5	archaea/TOGO_M2375_Haloquadratum_Walsbyi_Medium.yaml	CultureMech:008959	Haloquadratum Walsbyi Medium	13	no pH and no temperature
5	archaea/TOGO_M2377_Halorhabdus_Utahensis_Medium.yaml	CultureMech:008961	Halorhabdus Utahensis Medium	14	no pH and no temperature
5	archaea/TOGO_M2384_Thermoplasma_Acidophilum_Medium.yaml	CultureMech:008967	Thermoplasma Acidophilum Medium	16	no pH and no temperature
5	archaea/TOGO_M2385_Sulfolobus_Medium.yaml	CultureMech:008968	Sulfolobus Medium	16	no pH and no temperature
5	archaea/TOGO_M2386_Caldivirga_Medium.yaml	CultureMech:008969	Caldivirga Medium	32	no pH and no temperature
5	archaea/TOGO_M2396_Sulfolobus_Medium.yaml	CultureMech:008977	Sulfolobus Medium	17	no pH and no temperature
5	archaea/TOGO_M243_Methanothermus_Fervidus_Medium.yaml	CultureMech:009019	Methanothermus Fervidus Medium	19	no pH and no temperature
5	archaea/TOGO_M244_Sulfophobococcus_Medium.yaml	CultureMech:009029	Sulfophobococcus Medium	18	no pH and no temperature
5	archaea/TOGO_M2457_Pyrobaculum_Calidifontis_Medium.yaml	CultureMech:009035	Pyrobaculum Calidifontis Medium	5	no pH and no temperature
5	archaea/TOGO_M2460_Pyrobaculum_Ferrireducens_Medium.yaml	CultureMech:009039	Pyrobaculum Ferrireducens Medium	33	no pH and no temperature
5	archaea/TOGO_M2470_Pyrobaculum_Medium.yaml	CultureMech:009046	Pyrobaculum Medium	18	no pH and no temperature
5	archaea/TOGO_M2472_Aciduliprofundum_Medium.yaml	CultureMech:009048	Aciduliprofundum Medium	18	no pH and no temperature
5	archaea/TOGO_M254_Methanoculleus_Medium.yaml	CultureMech:009119	Methanoculleus Medium	17	no pH and no temperature
5	archaea/TOGO_M2554_Pyrococcus_medium.yaml	CultureMech:009123	Pyrococcus medium	24	no pH and no temperature
5	archaea/TOGO_M2561_Methanocella_Conradii_Medium.yaml	CultureMech:009130	Methanocella Conradii Medium	39	no pH and no temperature
5	archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	Desulfurococcus Medium	33	no pH and no temperature
5	archaea/TOGO_M257_Methanogenium_Medium.yaml	CultureMech:009148	Methanogenium Medium	20	no pH and no temperature
5	archaea/TOGO_M258_Methanomicrobium_Mobile_Medium.yaml	CultureMech:009157	Methanomicrobium Mobile Medium	27	no pH and no temperature
5	archaea/TOGO_M2598_Methanogenium_Medium.yaml	CultureMech:009165	Methanogenium Medium	35	no pH and no temperature
5	archaea/TOGO_M2600_Pyrobaculum_Medium.yaml	CultureMech:009169	Pyrobaculum Medium	19	no pH and no temperature
5	archaea/TOGO_M2605_Methanocaldococcus_Medium.yaml	CultureMech:009173	Methanocaldococcus Medium	38	no pH and no temperature
5	archaea/TOGO_M2614_Ignicoccus_Medium.yaml	CultureMech:009181	Ignicoccus Medium	18	no pH and no temperature
5	archaea/TOGO_M2641_Methanogenium_Medium_H2_CO2.yaml	CultureMech:009198	Methanogenium Medium (H2/CO2)	41	no pH and no temperature
5	archaea/TOGO_M2644_Methanococcoides_Medium_N2_CO2.yaml	CultureMech:009201	Methanococcoides Medium (N2/CO2)	40	no pH and no temperature
5	archaea/TOGO_M2647_Methanohalobium_Medium.yaml	CultureMech:009203	Methanohalobium Medium	23	no pH and no temperature
5	archaea/TOGO_M2648_Methanosalsum_Zhilinae_Medium.yaml	CultureMech:009204	Methanosalsum Zhilinae Medium	28	no pH and no temperature
5	archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	Methanoregula (Peat) Medium	35	no pH and no temperature
5	archaea/TOGO_M2655_Methanosphaerula_Peat_Medium.yaml	CultureMech:009210	Methanosphaerula (Peat) Medium	33	no pH and no temperature
5	archaea/TOGO_M2662_Methanothermus_Medium.yaml	CultureMech:009217	Methanothermus Medium	38	no pH and no temperature
5	archaea/TOGO_M2663_Methanopyrus_Medium.yaml	CultureMech:009218	Methanopyrus Medium	44	no pH and no temperature
5	archaea/TOGO_M2664_Archaeoglobus_Medium.yaml	CultureMech:009219	Archaeoglobus Medium	27	no pH and no temperature
5	archaea/TOGO_M2666_Ferroglobus_Placidus_Medium.yaml	CultureMech:009221	Ferroglobus Placidus Medium	38	no pH and no temperature
5	archaea/TOGO_M2667_Pyrococcus_Medium.yaml	CultureMech:009222	Pyrococcus Medium	27	no pH and no temperature
5	archaea/TOGO_M2669_Aciduliprofundum_Medium.yaml	CultureMech:009224	Aciduliprofundum Medium	28	no pH and no temperature
5	archaea/TOGO_M2671_Desulfurococcus_medium.yaml	CultureMech:009227	Desulfurococcus medium	19	no pH and no temperature
5	archaea/TOGO_M2672_Thermosphaera_Medium.yaml	CultureMech:009228	Thermosphaera Medium	22	no pH and no temperature
5	archaea/TOGO_M2675_Hyperthermus_Butylicus_Medium.yaml	CultureMech:009230	Hyperthermus Butylicus Medium	28	no pH and no temperature
5	archaea/TOGO_M2676_Thermoproteus_Medium.yaml	CultureMech:009231	Thermoproteus Medium	19	no pH and no temperature
5	archaea/TOGO_M2677_Thermoproteus_medium.yaml	CultureMech:009232	Thermoproteus medium	20	no pH and no temperature
5	archaea/TOGO_M2680_Caldisphaera_Medium.yaml	CultureMech:009235	Caldisphaera Medium	32	no pH and no temperature
5	archaea/TOGO_M2681_Fervidicoccus_Medium.yaml	CultureMech:009236	Fervidicoccus Medium	33	no pH and no temperature
5	archaea/TOGO_M2683_Pyrolobus_Fumarii_Medium.yaml	CultureMech:009238	Pyrolobus Fumarii Medium	34	no pH and no temperature
5	archaea/TOGO_M273_Thermococcus_Medium.yaml	CultureMech:009290	Thermococcus Medium	15	no pH and no temperature
5	archaea/TOGO_M274_Thermococcus_Medium.yaml	CultureMech:009300	Thermococcus Medium	15	no pH and no temperature
5	archaea/TOGO_M277_Ferroplasma_Acidiphilum_Medium.yaml	CultureMech:009328	Ferroplasma Acidiphilum Medium	8	no pH and no temperature
5	archaea/TOGO_M279_Methanosaeta_Thermophila_Medium.yaml	CultureMech:009347	Methanosaeta Thermophila Medium	8	no pH and no temperature
5	archaea/TOGO_M288_Halorhabdus_Medium.yaml	CultureMech:009425	Halorhabdus Medium	23	no pH and no temperature
5	archaea/TOGO_M291_Vulcanisaeta_Medium.yaml	CultureMech:009455	Vulcanisaeta Medium	6	no pH and no temperature
5	archaea/TOGO_M292_Halosimplex_Medium.yaml	CultureMech:009464	Halosimplex Medium	16	no pH and no temperature
5	archaea/TOGO_M293_Halosimplex_Medium.yaml	CultureMech:009470	Halosimplex Medium	9	no pH and no temperature
5	archaea/TOGO_M300_Methanosarcina_Baltica_Medium.yaml	CultureMech:009527	Methanosarcina Baltica Medium	3	no pH and no temperature
5	archaea/TOGO_M303_Acidilobus_Medium.yaml	CultureMech:009552	Acidilobus Medium	13	no pH and no temperature
5	archaea/TOGO_M304_Pyrobaculum_Arsenaticum_Medium.yaml	CultureMech:009563	Pyrobaculum Arsenaticum Medium	7	no pH and no temperature
5	archaea/TOGO_M3138_Modified_Methanobacterium_Medium.yaml	CultureMech:009606	Modified Methanobacterium Medium	38	no pH and no temperature
5	archaea/TOGO_M3148_Methanobacterium_Medium.yaml	CultureMech:009612	Methanobacterium Medium	37	no pH and no temperature
5	archaea/TOGO_M333_Pyrobaculum_Calidifontis_Medium.yaml	CultureMech:009711	Pyrobaculum Calidifontis Medium	5	no pH and no temperature
5	archaea/TOGO_M349_Methanosphaera_Medium.yaml	CultureMech:009728	Methanosphaera Medium	24	no pH and no temperature
5	archaea/TOGO_M355_Methanocaldococcus_Indiensis_Medium.yaml	CultureMech:009735	Methanocaldococcus Indiensis Medium	19	no pH and no temperature
5	archaea/TOGO_M380_Methanosarcina_Acetivorans_Medium.yaml	CultureMech:009762	Methanosarcina Acetivorans Medium	16	no pH and no temperature
5	archaea/TOGO_M398_Halococcus_Dombowskii_Medium.yaml	CultureMech:009780	Halococcus Dombowskii Medium	8	no pH and no temperature
5	archaea/TOGO_M399_Halococcus_Dombowskii_Medium.yaml	CultureMech:009781	Halococcus Dombowskii Medium	9	no pH and no temperature
5	archaea/TOGO_M400_Halococcus_Dombowskii_Medium.yaml	CultureMech:009784	Halococcus Dombowskii Medium	9	no pH and no temperature
5	archaea/TOGO_M424_Methanolinea_Medium.yaml	CultureMech:009810	Methanolinea Medium	14	no pH and no temperature
5	archaea/TOGO_M448_Methanobacterium_Adherens_Medium.yaml	CultureMech:009834	Methanobacterium Adherens Medium	16	no pH and no temperature
5	archaea/TOGO_M485_Modified_Methanocaldococcus_Medium.yaml	CultureMech:009872	Modified Methanocaldococcus Medium	27	no pH and no temperature
5	archaea/TOGO_M507_Ignisphaera_Medium.yaml	CultureMech:009897	Ignisphaera Medium	19	no pH and no temperature
5	archaea/TOGO_M508_Methanocella_Medium.yaml	CultureMech:009898	Methanocella Medium	11	no pH and no temperature
5	archaea/TOGO_M514_Caldococcus_Medium.yaml	CultureMech:009905	Caldococcus Medium	20	no pH and no temperature
5	archaea/TOGO_M526_Acidianus_SP._JP7_Medium.yaml	CultureMech:009918	Acidianus SP. JP7 Medium	17	no pH and no temperature
5	archaea/TOGO_M527_Norris_Ferroplasma_Medium.yaml	CultureMech:009919	Norris Ferroplasma Medium	8	no pH and no temperature
5	archaea/TOGO_M576_Modified_Halobacteria_Medium.yaml	CultureMech:009972	Modified Halobacteria Medium	10	no pH and no temperature
5	archaea/TOGO_M598_Modified_9K_Medium_For_Ferroplasma_Aeolicum.yaml	CultureMech:009995	Modified 9K Medium For Ferroplasma Aeolicum	8	no pH and no temperature
5	archaea/TOGO_M650_Methanolobus_R15_Medium.yaml	CultureMech:010052	Methanolobus R15 Medium	16	no pH and no temperature
5	archaea/TOGO_M659_Halosarcina_Pallida_Medium.yaml	CultureMech:010061	Halosarcina Pallida Medium	9	no pH and no temperature
5	archaea/TOGO_M660_Halosarcina_Pallida_Medium.yaml	CultureMech:010063	Halosarcina Pallida Medium	10	no pH and no temperature
5	archaea/TOGO_M692_Methanopyrus_Medium_For_Strain_116.yaml	CultureMech:010098	Methanopyrus Medium For Strain 116	22	no pH and no temperature
5	archaea/TOGO_M701_Methanofollis_Ethanolicus_Medium.yaml	CultureMech:010109	Methanofollis Ethanolicus Medium	34	no pH and no temperature
5	archaea/TOGO_M711_Aerobic_Sulfolobales_Medium.yaml	CultureMech:010118	Aerobic Sulfolobales Medium	15	no pH and no temperature
5	archaea/TOGO_M724_Methanobacterium_Medium_II.yaml	CultureMech:010132	Methanobacterium Medium (II)	14	no pH and no temperature
5	archaea/TOGO_M725_Methanobacterium_Medium_II_With_Formae.yaml	CultureMech:010133	Methanobacterium Medium (II) With Formae	15	no pH and no temperature
5	archaea/TOGO_M773_Metallosphaera_Cuprina_Medium.yaml	CultureMech:010181	Metallosphaera Cuprina Medium	15	no pH and no temperature
5	archaea/TOGO_M817_Halobacterium_TMM_Mediium.yaml	CultureMech:010229	Halobacterium TMM Mediium	10	no pH and no temperature
5	archaea/TOGO_M818_Halobacterium_TMM_Mediium.yaml	CultureMech:010230	Halobacterium TMM Mediium	11	no pH and no temperature
5	archaea/TOGO_M819_Natronoarchaeum_Medium.yaml	CultureMech:010231	Natronoarchaeum Medium	12	no pH and no temperature
5	archaea/TOGO_M820_Natronoarchaeum_Medium.yaml	CultureMech:010233	Natronoarchaeum Medium	13	no pH and no temperature
5	archaea/TOGO_M821_MH1_Medium_For_Halarchaeum.yaml	CultureMech:010234	MH1 Medium For Halarchaeum	11	no pH and no temperature
5	archaea/TOGO_M827_Methanobacterium_Medium_III.yaml	CultureMech:010240	Methanobacterium Medium (III)	13	no pH and no temperature
5	archaea/TOGO_M842_WR_Medium_For_Methanobacteriaceae.yaml	CultureMech:010257	WR Medium For Methanobacteriaceae	13	no pH and no temperature
5	archaea/TOGO_M845_Thermococcales_Rich_Medium.yaml	CultureMech:010260	Thermococcales Rich Medium	19	no pH and no temperature
5	archaea/TOGO_M864_Halarchaeum_Neutrophilum_Medium.yaml	CultureMech:010281	Halarchaeum Neutrophilum Medium	9	no pH and no temperature
5	archaea/TOGO_M865_Halarchaeum_Neutrophilum_Medium.yaml	CultureMech:010282	Halarchaeum Neutrophilum Medium	10	no pH and no temperature
5	archaea/TOGO_M895_Pyrolobus_Medium.yaml	CultureMech:010312	Pyrolobus Medium	9	no pH and no temperature
5	archaea/TOGO_M911_Methanobacterium_Medium_IV.yaml	CultureMech:010331	Methanobacterium Medium (IV)	17	no pH and no temperature
5	archaea/TOGO_M917_Halobacteria_HMD_Medium.yaml	CultureMech:010337	Halobacteria HMD Medium	9	no pH and no temperature
5	archaea/TOGO_M918_Halobacteria_HMD_Medium.yaml	CultureMech:010338	Halobacteria HMD Medium	10	no pH and no temperature
5	archaea/TOGO_M928_Natronolimnobius_AHT32_Medium_A.yaml	CultureMech:010349	Natronolimnobius AHT32 Medium (A)	9	no pH and no temperature
5	archaea/TOGO_M945_Halobacteria_Starch_Medium.yaml	CultureMech:010368	Halobacteria Starch Medium	9	no pH and no temperature
5	archaea/TOGO_M946_Halobacteria_Starch_Medium.yaml	CultureMech:010369	Halobacteria Starch Medium	10	no pH and no temperature
5	archaea/TOGO_M956_Methanocella_Conradii_Medium.yaml	CultureMech:010380	Methanocella Conradii Medium	17	no pH and no temperature
5	archaea/TOGO_M959_Halobacteria_Medium_With_15_NaCl.yaml	CultureMech:010383	Halobacteria Medium With 15% NaCl	10	no pH and no temperature
5	archaea/TOGO_M960_Halobacteria_Medium_With_15_NaCl.yaml	CultureMech:010385	Halobacteria Medium With 15% NaCl	11	no pH and no temperature
5	archaea/TOGO_M963_Thermoplasma_Acidophilum_Medium.yaml	CultureMech:010388	Thermoplasma Acidophilum Medium	9	no pH and no temperature
5	archaea/TOGO_M970_Peat_Medium_2_For_Methanobacteria.yaml	CultureMech:010396	Peat Medium 2 For Methanobacteria	7	no pH and no temperature
5	archaea/TOGO_M980_Acidilobus_Saccharovorans_Medium.yaml	CultureMech:010407	Acidilobus Saccharovorans Medium	14	no pH and no temperature
5	archaea/TOGO_M981_Fervidicoccus_Fontis_Medium.yaml	CultureMech:010408	Fervidicoccus Fontis Medium	12	no pH and no temperature
5	archaea/TOGO_M985_Modified_Halosimplex_Medium.yaml	CultureMech:010412	Modified Halosimplex Medium	8	no pH and no temperature
5	archaea/TOGO_M986_Modified_Halosimplex_Medium.yaml	CultureMech:010413	Modified Halosimplex Medium	9	no pH and no temperature
5	archaea/TOGO_M989_MH1_Medium_For_Halarchaeum-2.yaml	CultureMech:010416	MH1 Medium For Halarchaeum-2	11	no pH and no temperature
5	archaea/TOGO_M991_MW_Medium_For_Methanosarcina.yaml	CultureMech:010419	MW Medium For Methanosarcina	33	no pH and no temperature
5	archaea/TOGO_M992_MB_Medium_For_Methanobacterium.yaml	CultureMech:010420	MB Medium For Methanobacterium	21	no pH and no temperature
5	archaea/TOGO_M995_Modified_Balch_s_Methanogen_Medium_1_B.yaml	CultureMech:010423	Modified Balch's Methanogen Medium 1/B	16	no pH and no temperature
5	archaea/acidianus_manzaensis_medium_for_autotrophic_growth.yaml	CultureMech:008183	Acidianus manzaensis Medium for Autotrophic Growth	15	no pH and no temperature
5	archaea/acidianus_manzaensis_medium_for_heterotrophic_growth.yaml	CultureMech:008184	Acidianus manzaensis Medium for Heterotrophic Growth	15	no pH and no temperature
5	archaea/acidianus_medium.yaml	CultureMech:008458	Acidianus medium	21	no pH and no temperature
5	archaea/acidilobus_saccharovorans_medium.yaml	CultureMech:003282	ACIDILOBUS SACCHAROVORANS MEDIUM	28	no pH and no temperature
5	archaea/acidolobus_aceticus_medium_for_dsm_16705.yaml	CultureMech:009233	Acidolobus Aceticus Medium (For DSM 16705)	31	no pH and no temperature
5	archaea/aerobic_sulfolobales_medium_without_sulfur.yaml	CultureMech:000632	AEROBIC SULFOLOBALES MEDIUM WITHOUT SULFUR	12	no pH and no temperature
5	archaea/alkaliphilic_thermococcus_medium.yaml	CultureMech:002098	ALKALIPHILIC THERMOCOCCUS MEDIUM	20	no pH and no temperature
5	archaea/anaerobic_sulfolobales_medium.yaml	CultureMech:010119	Anaerobic Sulfolobales Medium	7	no pH and no temperature
5	archaea/archaeoglobus_medium_dsm_399.yaml	CultureMech:009220	Archaeoglobus medium (DSM 399)	28	no pH and no temperature
5	archaea/halobacteria_medium_with_15_nacl.yaml	CultureMech:003262	HALOBACTERIA MEDIUM WITH 15% NaCl	9	no pH and no temperature
5	archaea/halobacteria_mh4_2_medium.yaml	CultureMech:002242	HALOBACTERIA MH4.2 MEDIUM	18	no pH and no temperature
5	archaea/halobacterium_starch_medium.yaml	CultureMech:008958	Halobacterium starch medium	8	no pH and no temperature
5	archaea/halobaculum_magnesiiphilum_medium.yaml	CultureMech:008541	Halobaculum magnesiiphilum medium	11	no pH and no temperature
5	archaea/halophilic_archaea_medium.yaml	CultureMech:008628	Halophilic archaea medium	9	no pH and no temperature
5	archaea/hydrogen_using_marine_methanogen_medium.yaml	CultureMech:008597	Hydrogen-using marine methanogen medium	39	no pH and no temperature
5	archaea/hydrogen_using_methanogen_medium.yaml	CultureMech:008308	Hydrogen-using methanogen medium	40	no pH and no temperature
5	archaea/hydrogenotrophic_methanogen_medium.yaml	CultureMech:009523	Hydrogenotrophic Methanogen Medium	14	no pH and no temperature
5	archaea/ignicoccus_medium_for_dsm_18386.yaml	CultureMech:009166	Ignicoccus Medium (for DSM 18386)	17	no pH and no temperature
5	archaea/marine_h2_using_methanogen_medium.yaml	CultureMech:008267	Marine H2-using Methanogen Medium	39	no pH and no temperature
5	archaea/marine_methanobacterium_medium.yaml	CultureMech:007804	Marine Methanobacterium Medium	12	no pH and no temperature
5	archaea/marine_methanogenic_medium.yaml	CultureMech:000288	MARINE METHANOGENIC MEDIUM	24	no pH and no temperature
5	archaea/marine_methanosaeta_medium.yaml	CultureMech:008439	Marine Methanosaeta Medium	38	no pH and no temperature
5	archaea/medium_for_aciduric_thermophilic_bacillus_strains.yaml	CultureMech:000277	MEDIUM FOR ACIDURIC, THERMOPHILIC BACILLUS STRAINS	9	no pH and no temperature
5	archaea/medium_for_co_culture_of_strain_jt_with_methanospirillum_hungatei_nbrc_100397.yaml	CultureMech:008179	Medium for Co-culture of Strain JT with Methanospirillum hungatei NBRC 100397	35	no pH and no temperature
5	archaea/medium_for_iron_using_methanogen.yaml	CultureMech:008281	Medium for iron-using methanogen	35	no pH and no temperature
5	archaea/medium_for_natronophilic_methylotrophic_methanogen.yaml	CultureMech:008603	Medium for natronophilic methylotrophic methanogen	35	no pH and no temperature
5	archaea/methanobacteria_medium_atcc_medium_1045_with_0_2_yeast_extract_and_0_5_glucose.yaml	CultureMech:009258	Methanobacteria medium (ATCC medium 1045) with 0.2% yeast extract and 0.5% glucose	34	no pH and no temperature
5	archaea/methanobacterium_medium_for_strain_can.yaml	CultureMech:002308	METHANOBACTERIUM MEDIUM FOR STRAIN CAN	33	no pH and no temperature
5	archaea/methanobacterium_medium_ii.yaml	CultureMech:003048	METHANOBACTERIUM MEDIUM (II)	33	no pH and no temperature
5	archaea/methanobacterium_medium_iii.yaml	CultureMech:003138	METHANOBACTERIUM MEDIUM (III)	31	no pH and no temperature
5	archaea/methanobacterium_medium_iv.yaml	CultureMech:003219	METHANOBACTERIUM MEDIUM (IV)	29	no pH and no temperature
5	archaea/methanobacterium_medium_vii.yaml	CultureMech:002223	METHANOBACTERIUM MEDIUM (VII)	36	no pH and no temperature
5	archaea/methanocalculus_medium.yaml	CultureMech:009214	Methanocalculus Medium	13	no pH and no temperature
5	archaea/methanococcoides_medium_2.yaml	CultureMech:009543	Methanococcoides Medium 2	13	no pH and no temperature
5	archaea/methanococcus_deltae_medium.yaml	CultureMech:004745	METHANOCOCCUS DELTAE MEDIUM	36	no pH and no temperature
5	archaea/methanoculleus_bourgense_medium.yaml	CultureMech:009207	Methanoculleus Bourgense Medium	13	no pH and no temperature
5	archaea/methanoculleus_medium.yaml	CultureMech:002620	METHANOCULLEUS MEDIUM	37	no pH and no temperature
5	archaea/methanogenium_medium_h2_co2_for_dsm_14266.yaml	CultureMech:009125	Methanogenium Medium (H2/CO2) (For DSM 14266)	39	no pH and no temperature
5	archaea/methanogens_saline_water_medium.yaml	CultureMech:000286	METHANOGENS SALINE WATER MEDIUM	32	no pH and no temperature
5	archaea/methanol_using_methanogen_medium.yaml	CultureMech:008309	Methanol-using methanogen medium	37	no pH and no temperature
5	archaea/methanolinea_medium.yaml	CultureMech:002777	METHANOLINEA MEDIUM	29	no pH and no temperature
5	archaea/methanolobus_r15_medium.yaml	CultureMech:002983	METHANOLOBUS R15 MEDIUM	30	no pH and no temperature
5	archaea/methanomethylovorans_medium.yaml	CultureMech:008490	Methanomethylovorans medium	37	no pH and no temperature
5	archaea/methanomethylovorans_thermophila_medium.yaml	CultureMech:008491	Methanomethylovorans thermophila medium	35	no pH and no temperature
5	archaea/methanomethylovorans_uponensis_medium.yaml	CultureMech:003334	METHANOMETHYLOVORANS UPONENSIS MEDIUM	32	no pH and no temperature
5	archaea/methanopyrus_medium_for_strain_116.yaml	CultureMech:003018	METHANOPYRUS MEDIUM FOR STRAIN 116	42	no pH and no temperature
5	archaea/methanosaeta_concilii_medium.yaml	CultureMech:008344	Methanosaeta concilii medium	37	no pH and no temperature
5	archaea/methanosalsum_medium.yaml	CultureMech:008489	Methanosalsum medium	39	no pH and no temperature
5	archaea/methanosarcina_baltica_medium.yaml	CultureMech:002662	METHANOSARCINA BALTICA MEDIUM	37	no pH and no temperature
5	archaea/methanosarcina_sp_medium_n2_co2_for_dsm_2834.yaml	CultureMech:009174	Methanosarcina SP. Medium (N2/CO2) (for DSM 2834)	42	no pH and no temperature
5	archaea/methanosarcina_subterranea_medium.yaml	CultureMech:002287	METHANOSARCINA SUBTERRANEA MEDIUM	33	no pH and no temperature
5	archaea/methanosphaera_mcb_3_medium.yaml	CultureMech:009213	Methanosphaera (MCB-3) Medium	42	no pH and no temperature
5	archaea/methanosphaerula_peat_medium_for_dsm_25616.yaml	CultureMech:009216	Methanosphaerula (Peat) Medium (for DSM 25616)	34	no pH and no temperature
5	archaea/methanospirillum_medium.yaml	CultureMech:008161	Methanospirillum Medium	39	no pH and no temperature
5	archaea/methanothermobacter_medium.yaml	CultureMech:008141	Methanothermobacter Medium	34	no pH and no temperature
5	archaea/methanothermococcus_hhb_medium.yaml	CultureMech:002361	METHANOTHERMOCOCCUS HHB MEDIUM	30	no pH and no temperature
5	archaea/modified_balchs_methanogen_medium_1_b.yaml	CultureMech:000304	MODIFIED BALCH'S METHANOGEN MEDIUM 1/B	33	no pH and no temperature
5	archaea/modified_balchs_methanogens_medium.yaml	CultureMech:000300	MODIFIED BALCH'S METHANOGENS MEDIUM	33	no pH and no temperature
5	archaea/modified_methanobacterium_medium_for_dsm_1093.yaml	CultureMech:009215	Modified Methanobacterium Medium (For DSM 1093)	38	no pH and no temperature
