finding	location	file_path	record_id	name	value	unit	detail
PROSE_AS_INGREDIENT	ingredients	data/normalized_yaml/bacterial/NBRC_355.yaml	CultureMech:007489	Hipolypepton*10gYeast extract2gMethanol**5mlMgSO4·7H2O1gAgar (if needed)15gDistilled water1LpH 7.0*Wako Pure Chemical Ind., Ltd., Osaka, Japan.**Sterilize separately by filtration.	variable	VARIABLE	preparation instruction parsed as an ingredient; its concentration belongs to the reagent that followed it
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_355.yaml	CultureMech:007489		Hipolypepton*	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
PROSE_AS_INGREDIENT	ingredients	data/normalized_yaml/bacterial/NBRC_367.yaml	CultureMech:007490	Peptone10gMeat extract10gYeast extract5gGlucose20gTween 801gK2HPO42gSodium acetate5gDiammonium hydrogencitrate2gMgSO4·7H2O0.2gMnSO4·nH2O0.05gDistilled water1LAgar (if needed)15gpH 5.5	variable	VARIABLE	preparation instruction parsed as an ingredient; its concentration belongs to the reagent that followed it
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_367.yaml	CultureMech:007490		Peptone	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
PROSE_AS_INGREDIENT	ingredients	data/normalized_yaml/bacterial/NBRC_382.yaml	CultureMech:007491	Pepton5gBeef extract3gYeast extract5gNaCl3gAgar (if needed)15gDistilled water1LpH 7.0	variable	VARIABLE	preparation instruction parsed as an ingredient; its concentration belongs to the reagent that followed it
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_382.yaml	CultureMech:007491		Pepton	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_393.yaml	CultureMech:007492		KCl	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_393.yaml	CultureMech:007492	KCl0.34gMgCl2·6H2O4gMgSO4·7H2O3.45gNH4Cl0.25gCaCl2·2H2O0.14gK2HPO40.14gNaCl18gNaHCO33gBacto Yeast Extract (Difco)0.5gSodium lactate1.5gFe(NH4)2(SO4)2·7H2O2mgTrace element solution*10mlResazurin1mgNa2S·9H2O0.5gDistilled water1LDissolve ingredients except bicarbonate and sulfide, bring to boil for few minutes, then cool quickly to room temperature while gassing with N2/CO2(80/20), add sodium bicarbonate and adjust pH to 6.9. Distribute in serum bottles (20 ml per 100 ml bottle) under N2/CO2, seal, pressurize bottles up to 2 bar overpressure, then autoclave. Before use, reduce the medium with sodium sulfide from anaerobic sterile neutral stock solution.*Trace element solutionNitrilotriacetic acid1.5gMgSO4·7H2O3gMnSO4·2H2O0.5gNaCl1gFeSO4·7H2O0.1gCoSO4·7H2O0.18gCaCl2·2H2O0.1gZnSO4·7H2O0.18gCuSO4·5H2O0.01gKAl(SO4)2·12H2O4mgH3BO30.01gNa2MoO4·2H2O0.01gNiCl2·6H2O0.025gNa2SeO3·5H2O0.8mgNa2WO4·H2O0.8mgDistilled water1LFirst dissolve nitrilotriacetic acid and adjust pH to 6.5 with KOH, then add minerals. Final pH 7.0 (with KOH).			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
PROSE_AS_INGREDIENT	ingredients	data/normalized_yaml/bacterial/NBRC_404.yaml	CultureMech:007493	K2HPO40.5gKH2PO40.6gMgSO4·7H2O0.2gNaCl0.1gCaCO33gYeast extract0.6gArabinose4gSodium glutamate6gAgar (if needed)15gDistilled water1LpH 6.7±0.2	variable	VARIABLE	preparation instruction parsed as an ingredient; its concentration belongs to the reagent that followed it
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_404.yaml	CultureMech:007493		K2HPO4	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
PROSE_AS_INGREDIENT	ingredients	data/normalized_yaml/bacterial/NBRC_804.yaml	CultureMech:007494	Hipolypepton*5gYeast extract5gGlucose5gLactose5gTween 800.5gMgSO4·7H2O1gDistilled water1LAgar (if needed)15gpH 6.5 - 6.8*Wako Pure Chemical Ind., Ltd., Osaka, Japan.	variable	VARIABLE	preparation instruction parsed as an ingredient; its concentration belongs to the reagent that followed it
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_804.yaml	CultureMech:007494		Hipolypepton*	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_815.yaml	CultureMech:007495		Trypticase Soy Broth (Difco)	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_825.yaml	CultureMech:007496		Na-terephthalate	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_825.yaml	CultureMech:007496	Na-terephthalate0.42gYeast extract0.2gKH2PO40.14gMgCl2·H2O0.2gCaCl2·2H2O0.15gNH4Cl0.54gVitamin solution*3mlTrace element solution**1mlSe/W solution***1mlResazurin solution****1mlNaHCO32.5gNa2S·9H2O0.3gCysteine-HCl0.3gDistilled water1LThis medium is for co-culture of strain JT withMethanospirillum hungateistrain NBRC 100397.For vial cultures, dissolve all ingredients except for Na-terephthalate, Na2S·9H2O and cysteine-HCl (up to 900ml), flush N2/CO2(80/20), and autoclave.  Add 0.5 ml of each of filter-sterilized Na2S·9H2O solution (0.6g Na2S·9H2O/50 ml) and cysteine-HCl solution (0.6g cysteine-HCl/ 50ml) per each vial separately.  Add 0.2 ml of neutralized and filter-sterilized 0.2 M Na-terephthalate solution. Yeast extract is also added at final concentration about 0.02%.  Inoculum size 10-20%.  Growth was observed after 3-4 weeks of incubation.*Vitamin solutionBiotin0.5mgFolic acid0.9mgPyridoxine-HCl0.4mgThiamine-HCl0.7mgRiboflavin0.8mgNicotinic acid0.2mgCa-pantothenate0.5mgVitamin B122.7mgp-Aminobenzoic acid0.3mgLipoic acid0.4mgDistilled water1L**Trace element solutionNitrilotriacetic acid (NTA)12.8gFeCl3·6H2O1.35gMnCl2·4H2O0.1gCoCl2·6H2O24mgCaCl2·2H2O0.1gZnCl20.1gCuCl2·2H2O25mgH3BO310mgNa2MoO4·2H2O24mgNiCl2·6H2O0.12gDistilled water1LFirst dissolve NTA in 200 ml of water and adjust the pH to 6.5 with KOH.***Se/W solutionNa2SeO34mgNa2WO44mg****Resazurin solutionResazurin1gDistilled water1L			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_838.yaml	CultureMech:007497		KH2PO4	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_838.yaml	CultureMech:007497	KH2PO40.75gK2HPO40.75gMgCl2·6H2O0.36gNH4Cl1gBacto Yeast Extract (Difco)0.1gHipolypepton*0.1gSodium acetate2.5gTrimethylamine-HCl8gTrace mineral solution**9mlTrace vitamins***10mlNaHCO30.8gNa2S·9H2O0.5gCysteine-HCl0.5gResazurin1mgDistilled water981mlMix ingredients except trace vitamins, Na2S·9H2O and cysteine-HCl, and autoclave under a N2/CO2(80/20) atmosphere. Separately autoclave Na2S·9H2O and cysteine-HCl as 5% solutions under a N2atmosphere. Aseptically and anaerobically add filter-sterile vitamin solution to the medium. Prior to inoculation, add the sterile Na2S·9H2O and cysteine-HCl solutions, and adjust pH to 6.8.*Wako Pure Chemicals Ind. Ltd., Osaka, Japan.**Trace mineral solutionNitrilotriacetic acid4.5gFeCl2·4H2O0.4gMnCl2·4H2O0.1gCoCl2·6H2O0.17gZnCl20.1gCaCl2·2H2O0.02gH3BO30.019gNa2MoO4·2H2O0.01gNiCl2·6H2O0.03gDistilled water1LAdjust pH to 7.0 with 1 N KOH***Trace vitaminsBiotin2mgFolic acid2mgPyridoxine-HCl10mgThiamine-HCl5mgRiboflavin5mgNicotinic acid5mgCa-pantothenate5mgVitamin B120.1mgp-Aminobenzoic acid5mgLipoic acid5mgDistilled water1L			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_848.yaml	CultureMech:007498		(NH4)2SO4	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_848.yaml	CultureMech:007498	(NH4)2SO41.3gKH2PO40.28gMgSO4·7H2O0.25gCaCl2·2H2O0.07gFeCl3·6H2O0.02gMnCl2·4H2O1.8mgNa2B4O7·10H2O4.5mgZnSO4·7H2O0.22mgCuCl2·2H2O0.05mgNa2MoO4·2H2O0.03mgVOSO4·nH2O0.03mgCoSO4·7H2O0.01mgBacto Yeast Extract (Difco)1gSulfur (powder)5gNa2S·9H2O0.5gResazurin1mgDistilled water1LMix ingredients except yeast extract, sulfur and Na2S·9H2O, and autoclave under a N2atmosphere. Separately autoclave yeast extract as a 10% solution and Na2S·9H2O as a 5% solution under a N2atmosphere.  Sulfur is autoclaved for 60 min at 105℃ on each of 3 successive days. Aseptically and anaerobically add yeast extract and sulfur to the medium. Prior to inoculation, add sterile Na2S·9H2O solution, and adjust pH to 4.5-5.0 with sterile 1 N H2SO4.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_859.yaml	CultureMech:007499		KP buffer*	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_859.yaml	CultureMech:007499	KP buffer*10mlMgCl2·6H2O0.75gCaCl2·2H2O0.15gNH4Cl0.54gNa2S2O31.6gNa2SO41.4gTrace elements solution**2mlVitamin solution***2mlResazurin1mgNa2CO30.5gNa2S·9H2O0.36gDistilled water1LpH unadjustedMix ingredients except KP buffer, vitamin solution, Na2CO3and Na2S·9H2O. Dispense the medium into suitable culture vessels under a stream of H2/CO2(80/20) and seal with butyl rubber stoppers. Separately autoclave KP buffer and Na2S·9H2O (5% solution) under a N2atmosphere. Sterilize vitamin and 10% Na2CO3solutions by filtration. Prior to inoculation, aseptically and anaerobically add KP buffer, vitamin, Na2CO3and Na2S·9H2O solutions. Pressurize the inoculated vessels to 150 kPa with H2/CO2(80/20).*KP bufferKH2PO4119gK2HPO421gDistilled water1LAutoclaved under N2.**Trace elements solutionNitrilotriacetic acid (NTA)12.8gFeCl3·6H2O1.35gMnCl2·4H2O0.1gCoCl2·6H2O0.024gCaCl2·2H2O0.1gZnCl20.1gCuCl2·2H2O0.025gH3BO30.01gNa2MoO4·2H2O0.024gNaCl1gNiCl2·6H2O0.12gNa2SeO40.004gNa2WO40.004gKAl(SO4)2·12H2O0.02gDistilled water1LFirst dissolve nitrilotriacetic acid and adjust pH to 6.5 with NaOH, and then add minerals. Final pH 7.0.***Vitamin solutionBiotin2mgFolic acid2mgPyridoxine-HCl10mgThiamine-HCl5mgRiboflavin5mgNicotinic acid5mgCa-pantothenate5mgp-Aminobenzoic acid1mgVitamin B120.01mgDistilled water1L			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
PROSE_AS_INGREDIENT	ingredients	data/normalized_yaml/bacterial/NBRC_869.yaml	CultureMech:007500	Bacto Marine Broth 2216 (Difco)7.5gSodium pyruvate5gAgar (if needed)15gSea water*800mlDistilled water200mlpH 7.6*Filtered, aged seawater or artificial seawater (Daigo's Artificial Seawater SP**)**Wako Pure Chemical Ind., Ltd., Osaka, Japan.	variable	VARIABLE	preparation instruction parsed as an ingredient; its concentration belongs to the reagent that followed it
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_869.yaml	CultureMech:007500		Bacto Marine Broth 2216 (Difco)	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_882.yaml	CultureMech:007501		Glucose	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_882.yaml	CultureMech:007501	Glucose10gBacto Yeast Extract (Difco)10gHipolypepton*5gSodium acetate2gTween 80 solution**10mlSalts solution***5mlDistilled water1LpH 6.0Add 5 g/L CaCO3and 15 g/L agar after the pH is adjusted for the solid medium.*Wako Pure Chemical Ind., Ltd., Osaka, Japan.**Tween 80 solutionTween 8050gDistilled water1L***Salts solutionMgSO4·7H2O40gMnSO4·4H2O2gFeSO4·7H2O2gNaCl2gDistilled water1LAdd a drop of 12 N HCl to 500 ml of the salts solution.			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_892.yaml	CultureMech:007502		Casein peptone	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_904.yaml	CultureMech:007503		NaCl	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
UNPARSED_SOLUTION_TABLE	solutions[].preferred_term	data/normalized_yaml/bacterial/NBRC_904.yaml	CultureMech:007503	NaCl30gKCl0.33gNH4Cl0.25gMgCl2·6H2O2.8gMgSO4·7H2O3.4gFeSO4·7H2O0.025gK2HPO40.3gNaBr0.01gTrace minerals*10mlVitamin solution**10mlBacto Yeast Extract (Difco)3gBacto Tryptone (Difco)3gPIPES6gSulfur (powder)10gResazurin1mgNa2S·9H2O0.5gDistilled water1LMix ingredients except vitamin solution, sulfur and Na2S·9H2O, and adjust pH to 7. Autoclave under a N2atmosphere. Filter-sterilize vitamin solution. Sulfur is sterilized separately by autoclaving for 60 min at 105℃ on each of 3 successive days. Neutralize Na2S·9H2O as 5% solution and autoclave under a N2atmosphere. Prior to inoculation, aseptically and anaerobically add vitamin, sulfur and Na2S·9H2O.*Trace mineralsNitrilotriacetic acid1.5gMgSO4·7H2O3gMnSO4·xH2O0.5gNaCl1gFeSO4·7H2O0.1gCoSO4·7H2O0.1gCaCl2·2H2O0.1gZnSO4·7H2O0.1gCuSO4·5H2O0.01gAlK(SO4)20.01gH3BO30.01gNa2MoO4·2H2O0.01gDistilled water1LDissolve nitrilotriacetic acid and adjust pH to 6.5 with KOH solution. Then proceed to add minerals. Adjust final pH to 7.0.** Vitamin solutionBiotin2mgFolic acid2mgPyridoxine-HCl10mgThiamine-HCl5mgRiboflavin5mgNicotinic acid5mgCa-pantothenate5mgVitamin B120.1mgp-Aminobenzoic acid5mgLipoic acid5mgDistilled water1L			composition is empty and the name is a concatenated composition table; reaches the KGX export as a node
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_915.yaml	CultureMech:007504		Casamino Acids (Difco)	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
NAME_IN_CONCENTRATION	ingredients	data/normalized_yaml/bacterial/NBRC_927.yaml	CultureMech:007505		Sodium acetate	G_PER_L	preferred_term is empty and the concentration value holds what looks like a reagent name
