file	preferred_term	from_chebi	to_chebi
data/normalized_yaml/bacterial/mediadive_426_Solution_B.yaml	Na-benzoate	CHEBI:31206	CHEBI:113455
data/normalized_yaml/bacterial/mediadive_426_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4270_Solution_C.yaml	Na2S2O3 x 5 H2O	CHEBI:6636	CHEBI:32150
data/normalized_yaml/bacterial/mediadive_4270_Solution_C.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4271_Solution_D.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4272_Solution_E.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4274_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4274_Solution_A.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4274_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4275_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4276_Solution_C.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4277_Solution_D.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4277_Solution_D.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4280_Main_sol_J505.yaml	Glycerol	CHEBI:17754	CHEBI:17754
data/normalized_yaml/bacterial/mediadive_4280_Main_sol_J505.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4281_Main_sol_J506.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4281_Main_sol_J506.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4281_Main_sol_J506.yaml	L-Cystine	CHEBI:16283	CHEBI:16283
data/normalized_yaml/bacterial/mediadive_4281_Main_sol_J506.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4281_Main_sol_J506.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4282_Trace_elements.yaml	MnSO4 x n H2O	CHEBI:32139	CHEBI:86360
data/normalized_yaml/bacterial/mediadive_4282_Trace_elements.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_4282_Trace_elements.yaml	CuSO4 x 5 H2O	CHEBI:32599	CHEBI:31440
data/normalized_yaml/bacterial/mediadive_4282_Trace_elements.yaml	CoSO4 x 7 H2O	CHEBI:33118	CHEBI:53470
data/normalized_yaml/bacterial/mediadive_4282_Trace_elements.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4283_FeCl3_solution_0_28_g_L.yaml	FeCl3 x 6 H2O	CHEBI:131527	CHEBI:86254
data/normalized_yaml/bacterial/mediadive_4283_FeCl3_solution_0_28_g_L.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4285_Main_sol_J508.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4285_Main_sol_J508.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4285_Main_sol_J508.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_4285_Main_sol_J508.yaml	Fe2(SO4)3 x n H2O	CHEBI:32139	CHEBI:53438
data/normalized_yaml/bacterial/mediadive_4285_Main_sol_J508.yaml	Na2S2O3 x 5 H2O	CHEBI:6636	CHEBI:32150
data/normalized_yaml/bacterial/mediadive_4285_Main_sol_J508.yaml	Sulfur	CHEBI:17909	CHEBI:26833
data/normalized_yaml/bacterial/mediadive_4285_Main_sol_J508.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4287_Main_sol_J509.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_4287_Main_sol_J509.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4288_Main_sol_J510.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4288_Main_sol_J510.yaml	Ferric citrate	CHEBI:31605	CHEBI:144421
data/normalized_yaml/bacterial/mediadive_4288_Main_sol_J510.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4289_Trace_element_solution.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_4289_Trace_element_solution.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_4289_Trace_element_solution.yaml	MnCl2 x 4 H2O	CHEBI:86158	CHEBI:86368
data/normalized_yaml/bacterial/mediadive_4289_Trace_element_solution.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_4289_Trace_element_solution.yaml	CuCl2 x 2 H2O	CHEBI:75215	CHEBI:86318
data/normalized_yaml/bacterial/mediadive_4289_Trace_element_solution.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_4289_Trace_element_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_428_Solution_D.yaml	AlK(SO4)2 x 12 H2O	CHEBI:39033	CHEBI:86465
data/normalized_yaml/bacterial/mediadive_428_Solution_D.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4290_20_x_Phosphate_solution.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4290_20_x_Phosphate_solution.yaml	Na2HPO4 x 12 H2O	CHEBI:44557	CHEBI:34683
data/normalized_yaml/bacterial/mediadive_4290_20_x_Phosphate_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4291_Main_sol_J511.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4291_Main_sol_J511.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4291_Main_sol_J511.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4291_Main_sol_J511.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4292_Main_sol_J512.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4292_Main_sol_J512.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4293_DL_minerals_refrigerated.yaml	MnSO4 x n H2O	CHEBI:32139	CHEBI:86360
data/normalized_yaml/bacterial/mediadive_4293_DL_minerals_refrigerated.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_4293_DL_minerals_refrigerated.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4293_DL_minerals_refrigerated.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_4293_DL_minerals_refrigerated.yaml	CuSO4 x 5 H2O	CHEBI:32599	CHEBI:31440
data/normalized_yaml/bacterial/mediadive_4293_DL_minerals_refrigerated.yaml	AlK(SO4)2 x 12 H2O	CHEBI:39033	CHEBI:86465
data/normalized_yaml/bacterial/mediadive_4293_DL_minerals_refrigerated.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_4293_DL_minerals_refrigerated.yaml	Na2WO4 x 2 H2O	CHEBI:48843	CHEBI:63939
data/normalized_yaml/bacterial/mediadive_4293_DL_minerals_refrigerated.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4294_DL_vitamins_refrigerated.yaml	Biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_4294_DL_vitamins_refrigerated.yaml	Pantothenic acid	CHEBI:46905	CHEBI:7916
data/normalized_yaml/bacterial/mediadive_4294_DL_vitamins_refrigerated.yaml	Thioctic acid	CHEBI:16494	CHEBI:30314
data/normalized_yaml/bacterial/mediadive_4294_DL_vitamins_refrigerated.yaml	Riboflavin	CHEBI:17015	CHEBI:17015
data/normalized_yaml/bacterial/mediadive_4294_DL_vitamins_refrigerated.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4295_APM_salts_solution_autoclaved.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4295_APM_salts_solution_autoclaved.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4296_Sulfide_stock_solution_autoclaved.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4296_Sulfide_stock_solution_autoclaved.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4297_Galactose_stock_solution_filter-sterilized.yaml	Galactose	CHEBI:12936	CHEBI:28260
data/normalized_yaml/bacterial/mediadive_4297_Galactose_stock_solution_filter-sterilized.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4298_Main_sol_J513.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4298_Main_sol_J513.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_4298_Main_sol_J513.yaml	Sulfur	CHEBI:17909	CHEBI:26833
data/normalized_yaml/bacterial/mediadive_4298_Main_sol_J513.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4298_Main_sol_J513.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4299_Trace_mineral_solution.yaml	MnSO4 x n H2O	CHEBI:32139	CHEBI:86360
data/normalized_yaml/bacterial/mediadive_4299_Trace_mineral_solution.yaml	CoSO4 x 7 H2O	CHEBI:33118	CHEBI:53470
data/normalized_yaml/bacterial/mediadive_4299_Trace_mineral_solution.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_4299_Trace_mineral_solution.yaml	CuSO4 x 5 H2O	CHEBI:32599	CHEBI:31440
data/normalized_yaml/bacterial/mediadive_4299_Trace_mineral_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_429_Solution_E.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_42_Solution_E.yaml	Ammonium acetate	CHEBI:142832	CHEBI:62947
data/normalized_yaml/bacterial/mediadive_42_Solution_E.yaml	Pyruvic acid sodium salt	CHEBI:17883	CHEBI:113246
data/normalized_yaml/bacterial/mediadive_42_Solution_E.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_42_Solution_E.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4300_Main_sol_J514.yaml	Ca(NO3)2	CHEBI:31341	CHEBI:64205
data/normalized_yaml/bacterial/mediadive_4300_Main_sol_J514.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4300_Main_sol_J514.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_4300_Main_sol_J514.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4301_Vitamin_solution.yaml	Biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_4301_Vitamin_solution.yaml	Thiamine-HCl x 2 H2O	CHEBI:131527	CHEBI:132751
data/normalized_yaml/bacterial/mediadive_4301_Vitamin_solution.yaml	Riboflavin	CHEBI:17015	CHEBI:17015
data/normalized_yaml/bacterial/mediadive_4301_Vitamin_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4302_Main_sol_J515.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4302_Main_sol_J515.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4302_Main_sol_J515.yaml	Sorbitol	CHEBI:17924	CHEBI:30911
data/normalized_yaml/bacterial/mediadive_4302_Main_sol_J515.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4303_Main_sol_J516.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4303_Main_sol_J516.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4303_Main_sol_J516.yaml	Sorbitol	CHEBI:17924	CHEBI:30911
data/normalized_yaml/bacterial/mediadive_4303_Main_sol_J516.yaml	Ferric citrate	CHEBI:31605	CHEBI:144421
data/normalized_yaml/bacterial/mediadive_4303_Main_sol_J516.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4306_Main_sol_J518.yaml	Glycerol	CHEBI:17754	CHEBI:17754
data/normalized_yaml/bacterial/mediadive_4306_Main_sol_J518.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_4306_Main_sol_J518.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4308_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4309_Mineral_solution.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4309_Mineral_solution.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4309_Mineral_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_430_Solution_F.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_430_Solution_F.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4310_Vitamin_solution.yaml	Biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_4310_Vitamin_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4311_Main_sol_J520.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4311_Main_sol_J520.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4311_Main_sol_J520.yaml	Ferric citrate	CHEBI:31605	CHEBI:144421
data/normalized_yaml/bacterial/mediadive_4311_Main_sol_J520.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4314_Mineral_medium.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4315_Reducing_agent_solution.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4315_Reducing_agent_solution.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_4315_Reducing_agent_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4317_Main_sol_J523.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4317_Main_sol_J523.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4317_Main_sol_J523.yaml	Na2SiO3 x 9 H2O	CHEBI:132108	CHEBI:132108
data/normalized_yaml/bacterial/mediadive_4317_Main_sol_J523.yaml	Fe2(SO4)3 x n H2O	CHEBI:32139	CHEBI:53438
data/normalized_yaml/bacterial/mediadive_4317_Main_sol_J523.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_4317_Main_sol_J523.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4318_Trace_mineral_solution.yaml	MnSO4 x n H2O	CHEBI:32139	CHEBI:86360
data/normalized_yaml/bacterial/mediadive_4318_Trace_mineral_solution.yaml	CoSO4 x 7 H2O	CHEBI:33118	CHEBI:53470
data/normalized_yaml/bacterial/mediadive_4318_Trace_mineral_solution.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_4318_Trace_mineral_solution.yaml	CuSO4 x 5 H2O	CHEBI:32599	CHEBI:31440
data/normalized_yaml/bacterial/mediadive_4318_Trace_mineral_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4319_Main_sol_J524.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4319_Main_sol_J524.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4319_Main_sol_J524.yaml	Na2SiO3 x 9 H2O	CHEBI:132108	CHEBI:132108
data/normalized_yaml/bacterial/mediadive_4319_Main_sol_J524.yaml	Fe2(SO4)3 x n H2O	CHEBI:32139	CHEBI:53438
data/normalized_yaml/bacterial/mediadive_4319_Main_sol_J524.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_4319_Main_sol_J524.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_431_Main_sol_203.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_431_Main_sol_203.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_431_Main_sol_203.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_431_Main_sol_203.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_431_Main_sol_203.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_431_Main_sol_203.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4320_Main_sol_J525.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4320_Main_sol_J525.yaml	FeCl3 x 6 H2O	CHEBI:131527	CHEBI:86254
data/normalized_yaml/bacterial/mediadive_4320_Main_sol_J525.yaml	MnCl2 x 4 H2O	CHEBI:86158	CHEBI:86368
data/normalized_yaml/bacterial/mediadive_4320_Main_sol_J525.yaml	Na2B4O7 x 10 H2O	CHEBI:86254	CHEBI:131366
data/normalized_yaml/bacterial/mediadive_4320_Main_sol_J525.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_4320_Main_sol_J525.yaml	CuCl2 x 2 H2O	CHEBI:75215	CHEBI:86318
data/normalized_yaml/bacterial/mediadive_4320_Main_sol_J525.yaml	VOSO4 x n H2O	CHEBI:8806	CHEBI:87020
data/normalized_yaml/bacterial/mediadive_4320_Main_sol_J525.yaml	CoSO4 x 7 H2O	CHEBI:33118	CHEBI:53470
data/normalized_yaml/bacterial/mediadive_4321_Main_sol_J526.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4321_Main_sol_J526.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_4321_Main_sol_J526.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4324_Main_sol_J529.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4326_Main_sol_J531.yaml	MgSO4 x H2O	CHEBI:6636	CHEBI:32599
data/normalized_yaml/bacterial/mediadive_4326_Main_sol_J531.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4328_FeSO4_solution_5_w_v.yaml	FeSO4 x H2O	CHEBI:32142	CHEBI:75834
data/normalized_yaml/bacterial/mediadive_4328_FeSO4_solution_5_w_v.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4329_Main_sol_J532.yaml	Marine agar 2216	CHEBI:26710	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_432_Mineral_solution_1.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4330_Main_sol_J533.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4330_Main_sol_J533.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4330_Main_sol_J533.yaml	Ferric citrate	CHEBI:31605	CHEBI:144421
data/normalized_yaml/bacterial/mediadive_4330_Main_sol_J533.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4330_Main_sol_J533.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4331_Micronutrient_solution_SL7.yaml	MnCl2 x 4 H2O	CHEBI:86158	CHEBI:86368
data/normalized_yaml/bacterial/mediadive_4331_Micronutrient_solution_SL7.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_4331_Micronutrient_solution_SL7.yaml	CuCl2 x 2 H2O	CHEBI:75215	CHEBI:86318
data/normalized_yaml/bacterial/mediadive_4331_Micronutrient_solution_SL7.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_4331_Micronutrient_solution_SL7.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4332_Main_sol_J534.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_4332_Main_sol_J534.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4333_Main_sol_J535.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4333_Main_sol_J535.yaml	CuCl2 x 2 H2O	CHEBI:75215	CHEBI:86318
data/normalized_yaml/bacterial/mediadive_4333_Main_sol_J535.yaml	FeCl3 x 6 H2O	CHEBI:131527	CHEBI:86254
data/normalized_yaml/bacterial/mediadive_4333_Main_sol_J535.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4334_Main_sol_J536.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4334_Main_sol_J536.yaml	Dithionite	CHEBI:42160	CHEBI:42160
data/normalized_yaml/bacterial/mediadive_4334_Main_sol_J536.yaml	Pyruvate	CHEBI:15361	CHEBI:15361
data/normalized_yaml/bacterial/mediadive_4335_Basal_solution.yaml	NH4H2PO4	CHEBI:32312	CHEBI:62982
data/normalized_yaml/bacterial/mediadive_4335_Basal_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4336_SL-7_trace_element_solution.yaml	FeCl2 x 4 H2O	CHEBI:86318	CHEBI:86249
data/normalized_yaml/bacterial/mediadive_4336_SL-7_trace_element_solution.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_4336_SL-7_trace_element_solution.yaml	MnCl2 x 4 H2O	CHEBI:86158	CHEBI:86368
data/normalized_yaml/bacterial/mediadive_4336_SL-7_trace_element_solution.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_4336_SL-7_trace_element_solution.yaml	CuCl2 x 2 H2O	CHEBI:75215	CHEBI:86318
data/normalized_yaml/bacterial/mediadive_4336_SL-7_trace_element_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4337_Vitamin_solution.yaml	Biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_4337_Vitamin_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4338_Main_sol_J537.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4338_Main_sol_J537.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4338_Main_sol_J537.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4339_Vitamin_solution.yaml	D-(+)-biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_4339_Vitamin_solution.yaml	Thiamine-HCl x 2 H2O	CHEBI:131527	CHEBI:132751
data/normalized_yaml/bacterial/mediadive_4339_Vitamin_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_433_Mineral_solution_2.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_433_Mineral_solution_2.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_433_Mineral_solution_2.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4340_Co-factors_solution.yaml	Ca-folinate	CHEBI:9532	CHEBI:31340
data/normalized_yaml/bacterial/mediadive_4340_Co-factors_solution.yaml	Coenzyme A	CHEBI:11814	CHEBI:15346
data/normalized_yaml/bacterial/mediadive_4340_Co-factors_solution.yaml	FAD	CHEBI:16238	CHEBI:16238
data/normalized_yaml/bacterial/mediadive_4340_Co-factors_solution.yaml	Riboflavin	CHEBI:17015	CHEBI:17015
data/normalized_yaml/bacterial/mediadive_4340_Co-factors_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4341_Main_sol_J538.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4343_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4345_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4346_Solution_B.yaml	Sodium oleate	CHEBI:32149	CHEBI:81860
data/normalized_yaml/bacterial/mediadive_4346_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
