file_path	record_id	verdict	detail	ungrounded_siblings
archaea/JCM_J176_ACIDIANUS_BRIERLEYI_MEDIUM.yaml	CultureMech:002536	PROMOTED	0.2 g/L Yeast extract; 6 others all CHEBI-grounded	
archaea/JCM_J283_FERROPLASMA_ACIDIPHILUM_MEDIUM.yaml	CultureMech:002641	PROMOTED	0.16 g/L Yeast extract; 5 others all CHEBI-grounded	
archaea/JCM_J507_METHANOCELLA_MEDIUM.yaml	CultureMech:002857	PROMOTED	0.110619 g/L Yeast extract; 28 others all CHEBI-grounded	
archaea/JCM_J911_METHANOCELLA_CONRADII_MEDIUM.yaml	CultureMech:003260	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Sodium phosphate buffer
archaea/KOMODO_1091_HALOQUADRATUM_WALSBYI_medium.yaml	CultureMech:003742	PROMOTED	0.05 g/L Yeast extract; 11 others all CHEBI-grounded	
archaea/KOMODO_1257_METHANOCELLA_medium.yaml	CultureMech:004017	PROMOTED	0.0998004 g/L Yeast extract; 32 others all CHEBI-grounded	
archaea/KOMODO_1273_METHANOSPIRILLUM_LACUNAE_MEDIUM.yaml	CultureMech:004027	PROMOTED	0.197824 g/L Yeast extract; 33 others all CHEBI-grounded	
archaea/KOMODO_1318_METHANOCELLA_CONRADII_medium.yaml	CultureMech:004073	PROMOTED	0.199203 g/L Yeast extract; 35 others all CHEBI-grounded	
archaea/KOMODO_185_THERMOPROTEUS_medium.yaml	CultureMech:004209	PROMOTED	0.2 g/L Yeast extract; 17 others all CHEBI-grounded	
archaea/KOMODO_265_THERMOFILUM_PENDENS_medium.yaml	CultureMech:004668	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Polar lipid fraction
archaea/KOMODO_329_METHANOHALOPHILUS_HALOPHILUS_medium.yaml	CultureMech:005022	PROMOTED	0.0499002 g/L Yeast extract; 31 others all CHEBI-grounded	
archaea/KOMODO_375_METHANOHALOBIUM_medium.yaml	CultureMech:005107	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Cystein-HCl x 2 H2O
archaea/KOMODO_399_ARCHAEOGLOBUS_medium.yaml	CultureMech:005188	PROMOTED	0.494071 g/L Yeast extract; 24 others all CHEBI-grounded	
archaea/KOMODO_480d_THERMOPROTEUS_UZONIENSIS_medium.yaml	CultureMech:005602	PROMOTED	0.0998004 g/L Yeast extract; 30 others all CHEBI-grounded	
archaea/KOMODO_519_ARCHAEOGLOBUS_PROFUNDUS_medium.yaml	CultureMech:005877	PROMOTED	0.494071 g/L Yeast extract; 25 others all CHEBI-grounded	
archaea/KOMODO_883_CALDIVIRGA_medium.yaml	CultureMech:006733	PROMOTED	0.49456 g/L Yeast extract; 27 others all CHEBI-grounded	
archaea/KOMODO_991_CALDISPHAERA_medium.yaml	CultureMech:006963	PROMOTED	0.49456 g/L Yeast extract; 27 others all CHEBI-grounded	
archaea/TOGO_M1090_Methanogens_Saline_Water_Medium.yaml	CultureMech:007607	PROMOTED	0.1 g/L yeast extract; 12 others all CHEBI-grounded	
archaea/TOGO_M1183_Marine_Methanogenic_Medium.yaml	CultureMech:007709	PROMOTED	0.2 g/L Yeast extract (BD--Difco); 10 others all CHEBI-grounded	
archaea/TOGO_M1265_Modified_Cellulolytic_Haloarchaea_Medium.yaml	CultureMech:007797	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	1 M NH4Cl
archaea/TOGO_M1266_Modified_Cellulolytic_Haloarchaea_Medium.yaml	CultureMech:007798	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	1 M NH4Cl
archaea/TOGO_M1333_Thermoplasma_Kamchatkensis_Medium.yaml	CultureMech:007869	PROMOTED	0.1 g/L Yeast extract; 10 others all CHEBI-grounded	
archaea/TOGO_M1633_Thermoproteus_neutrophilus_Medium.yaml	CultureMech:008188	PROMOTED	0.2 g/L Bacto Yeast Extract (Difco); 20 others all CHEBI-grounded	
archaea/TOGO_M1634_Methanosarcina_Medium.yaml	CultureMech:008189	PROMOTED	0.1 g/L Bacto Yeast Extract (Difco); 33 others all CHEBI-grounded	
archaea/TOGO_M1655_Methanopyrus_Medium.yaml	CultureMech:008212	PROMOTED	0.2 g/L Bacto Yeast Extract (Difco); 49 others all CHEBI-grounded	
archaea/TOGO_M1673_Methanobacterium_Medium.yaml	CultureMech:008231	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Polypeptone
archaea/TOGO_M169_Acidianus_Brierleyi_Medium.yaml	CultureMech:008260	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 8 others all CHEBI-grounded	
archaea/TOGO_M1732_Methanolinea_Medium.yaml	CultureMech:008296	PROMOTED	0.1 g/L Bacto Yeast Extract (Difco); 33 others all CHEBI-grounded	
archaea/TOGO_M1795_Methanofollis_ethanolicus_medium.yaml	CultureMech:008363	PROMOTED	0.1 g/L Yeast extract; 35 others all CHEBI-grounded	
archaea/TOGO_M1834_Methanobacterium_Medium.yaml	CultureMech:008407	PROMOTED	0.2 g/L Bacto Yeast Extract (Difco); 36 others all CHEBI-grounded	
archaea/TOGO_M1882_Methanoregula_medium.yaml	CultureMech:008456	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Polypepton; KAl(SO4)2·2H2O
archaea/TOGO_M188_Thermoproteus_Neutrophilus_Medium.yaml	CultureMech:008464	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 7 others all CHEBI-grounded	
archaea/TOGO_M189_Thermoproteus_Tenax_Medium.yaml	CultureMech:008475	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Na2MoO7・2H2O; KH2PO3
archaea/TOGO_M1910_Methanohalophilus_medium.yaml	CultureMech:008488	PROMOTED	0.05 g/L Bacto Yeast Extract (Difco); 34 others all CHEBI-grounded	
archaea/TOGO_M197_Pyrodictium_Ocultum_Medium.yaml	CultureMech:008562	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 6 others all CHEBI-grounded	
archaea/TOGO_M1990_Methanomethylovorans_medium.yaml	CultureMech:008574	PROMOTED	0.2 g/L Bacto Yeast Extract (Difco); 34 others all CHEBI-grounded	
archaea/TOGO_M2092_Hydrogen-using_marine_methanogen_medium.yaml	CultureMech:008683	PROMOTED	0.2 g/L Bacto Yeast Extract (Difco); 39 others all CHEBI-grounded	
archaea/TOGO_M2375_Haloquadratum_Walsbyi_Medium.yaml	CultureMech:008959	PROMOTED	0.05 g/L Yeast extract; 12 others all CHEBI-grounded	
archaea/TOGO_M2561_Methanocella_Conradii_Medium.yaml	CultureMech:009130	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	HCl (25%; 7.7 M); N2 gas
archaea/TOGO_M2564_Desulfurococcus_Medium.yaml	CultureMech:009133	CURATOR: ground the sibling, or add it to the undefined list	3 other ingredient(s) not CHEBI-grounded	Sulfur, powdered; HCl (25%; 7.7 M); N2 gas
archaea/TOGO_M2647_Methanohalobium_Medium.yaml	CultureMech:009203	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	HCl (25%; 7.7 M)
archaea/TOGO_M2654_Methanoregula_Peat_Medium.yaml	CultureMech:009209	CURATOR: ground the sibling, or add it to the undefined list	6 other ingredient(s) not CHEBI-grounded	1 N HCl; HCl (25%); Homo-PIPES (SIGMA); N2 gas; NaOH (0.38 M); 2-Mercaptoethanesulfonate (coenzyme M)
archaea/TOGO_M2676_Thermoproteus_Medium.yaml	CultureMech:009231	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Sulfur, powdered; N2 gas
archaea/TOGO_M2677_Thermoproteus_medium.yaml	CultureMech:009232	PROMOTED	0.2 g/L Yeast extract; 19 others all CHEBI-grounded	
archaea/TOGO_M277_Ferroplasma_Acidiphilum_Medium.yaml	CultureMech:009328	PROMOTED	0.16 g/L Yeast extract (BD-Difco); 7 others all CHEBI-grounded	
archaea/TOGO_M303_Acidilobus_Medium.yaml	CultureMech:009552	PROMOTED	0.3 g/L Yeast extract (BD-Difco); 12 others all CHEBI-grounded	
archaea/TOGO_M424_Methanolinea_Medium.yaml	CultureMech:009810	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 13 others all CHEBI-grounded	
archaea/TOGO_M508_Methanocella_Medium.yaml	CultureMech:009898	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 10 others all CHEBI-grounded	
archaea/TOGO_M526_Acidianus_SP._JP7_Medium.yaml	CultureMech:009918	CURATOR: ground the sibling, or add it to the undefined list	3 other ingredient(s) not CHEBI-grounded	Sol. 1; Sol. 2; VOSO4・xH2O
archaea/TOGO_M527_Norris_Ferroplasma_Medium.yaml	CultureMech:009919	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 7 others all CHEBI-grounded	
archaea/TOGO_M598_Modified_9K_Medium_For_Ferroplasma_Aeolicum.yaml	CultureMech:009995	PROMOTED	0.2 g/L Yeast extract; 7 others all CHEBI-grounded	
archaea/TOGO_M701_Methanofollis_Ethanolicus_Medium.yaml	CultureMech:010109	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 33 others all CHEBI-grounded	
archaea/TOGO_M827_Methanobacterium_Medium_III.yaml	CultureMech:010240	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	5% L--Cysteine・HCl・H2O
archaea/TOGO_M956_Methanocella_Conradii_Medium.yaml	CultureMech:010380	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	5% Na2S・9H2O
archaea/TOGO_M980_Acidilobus_Saccharovorans_Medium.yaml	CultureMech:010407	PROMOTED	0.1 g/L Yeast extract (BD-Difco); 13 others all CHEBI-grounded	
archaea/TOGO_M995_Modified_Balch_s_Methanogen_Medium_1_B.yaml	CultureMech:010423	PROMOTED	0.2 g/L Yeast extract (BD-Difco); 15 others all CHEBI-grounded	
archaea/acidianus_brierleyi_medium.yaml	CultureMech:000980	PROMOTED	0.2 g/L Yeast extract; 6 others all CHEBI-grounded	
archaea/acidianus_infernus_medium.yaml	CultureMech:005077	PROMOTED	0.49505 g/L Yeast extract; 13 others all CHEBI-grounded	
archaea/acidianus_sp_jp7_medium.yaml	CultureMech:002876	PROMOTED	0.1 g/L Yeast extract; 12 others all CHEBI-grounded	
archaea/acidilobus_medium.yaml	CultureMech:002665	PROMOTED	0.296443 g/L Yeast extract; 27 others all CHEBI-grounded	
archaea/acidilobus_saccharovorans_medium.yaml	CultureMech:003282	PROMOTED	0.296443 g/L Yeast extract; 27 others all CHEBI-grounded	
archaea/acidolobus_aceticus_medium_for_dsm_16705.yaml	CultureMech:009233	CURATOR: ground the sibling, or add it to the undefined list	3 other ingredient(s) not CHEBI-grounded	Sulfur, powdered; CO2  gas; HCl (25%; 7.7 M)
archaea/alkaliphilic_methanogen_medium.yaml	CultureMech:006297	PROMOTED	0.489237 g/L Yeast extract; 22 others all CHEBI-grounded	
archaea/archaeoglobus_infectus_medium.yaml	CultureMech:000529	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Sea Salt
archaea/archaeoglobus_medium.yaml	CultureMech:001508	PROMOTED	0.494071 g/L Yeast extract; 24 others all CHEBI-grounded	
archaea/archaeoglobus_neptunius_medium.yaml	CultureMech:001509	PROMOTED	0.498504 g/L Yeast extract; 34 others all CHEBI-grounded	
archaea/archaeoglobus_profundus_medium.yaml	CultureMech:001651	PROMOTED	0.494071 g/L Yeast extract; 25 others all CHEBI-grounded	
archaea/artificial_seawater_for_halophiles.yaml	CultureMech:000298	PROMOTED	0.05 g/L Yeast extract; 10 others all CHEBI-grounded	
archaea/caldisphaera_medium.yaml	CultureMech:002173	PROMOTED	0.49456 g/L Yeast extract; 26 others all CHEBI-grounded	
archaea/caldivirga_medium.yaml	CultureMech:002043	PROMOTED	0.49456 g/L Yeast extract; 26 others all CHEBI-grounded	
archaea/conexivisphaera_medium.yaml	CultureMech:001193	PROMOTED	0.49456 g/L Yeast extract; 24 others all CHEBI-grounded	
archaea/desulfurococcus_medium.yaml	CultureMech:001502	PROMOTED	0.199601 g/L Yeast extract; 29 others all CHEBI-grounded	
archaea/geoglobus_ahangari_medium.yaml	CultureMech:001006	PROMOTED	0.0998004 g/L Yeast extract; 32 others all CHEBI-grounded	
archaea/geoglobus_medium.yaml	CultureMech:000665	PROMOTED	0.199402 g/L Yeast extract; 32 others all CHEBI-grounded	
archaea/halalkaliarchaeum_medium.yaml	CultureMech:002262	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Basal mineral NaCl medium; Trace vitamins (see Medium No. 197)
archaea/halanaeroarchaeum_medium.yaml	CultureMech:002259	PROMOTED	0.2 g/L Yeast extract; 20 others all CHEBI-grounded	
archaea/halophilic_medium.yaml	CultureMech:000247	PROMOTED	0.1 g/L Yeast extract; 8 others all CHEBI-grounded	
archaea/haloquadratum_walsbyi_medium.yaml	CultureMech:000523	PROMOTED	0.05 g/L Yeast extract; 11 others all CHEBI-grounded	
archaea/halorussus_varius_medium_msc_15_2.yaml	CultureMech:001167	PROMOTED	0.1 g/L Yeast extract; 28 others all CHEBI-grounded	
archaea/hydrogen_using_marine_methanogen_medium.yaml	CultureMech:008597	PROMOTED	0.2 g/L Bacto Yeast Extract (Difco); 38 others all CHEBI-grounded	
archaea/marine_h2_using_methanogen_medium.yaml	CultureMech:008267	PROMOTED	0.02 g/L Bacto Yeast Extract (Difco); 38 others all CHEBI-grounded	
archaea/marine_methanobacterium_medium.yaml	CultureMech:007804	PROMOTED	0.1 g/L Yeast extract; 11 others all CHEBI-grounded	
archaea/marine_methanogenic_medium.yaml	CultureMech:000288	PROMOTED	0.2 g/L Yeast extract; 23 others all CHEBI-grounded	
archaea/medium_for_co_culture_of_strain_jt_with_methanospirillum_hungatei_nbrc_100397.yaml	CultureMech:008179	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Na-terephthalate
archaea/medium_for_natronophilic_methylotrophic_methanogen.yaml	CultureMech:008603	PROMOTED	0.02 g/L Bacto Yeast Extract (Difco); 34 others all CHEBI-grounded	
archaea/methanobacterium_medium_ii.yaml	CultureMech:003048	PROMOTED	0.473934 g/L Yeast extract; 32 others all CHEBI-grounded	
archaea/methanobacterium_medium_iii.yaml	CultureMech:003138	PROMOTED	0.192308 g/L Yeast extract; 30 others all CHEBI-grounded	
archaea/methanocalculus_alkaliphilus_medium.yaml	CultureMech:001074	PROMOTED	0.0199402 g/L Yeast extract; 31 others all CHEBI-grounded	
archaea/methanocella_conradii_medium.yaml	CultureMech:000776	PROMOTED	0.199203 g/L Yeast extract; 35 others all CHEBI-grounded	
archaea/methanocella_medium.yaml	CultureMech:000715	PROMOTED	0.0998004 g/L Yeast extract; 32 others all CHEBI-grounded	
archaea/methanofollis_ethanolicus_medium.yaml	CultureMech:003028	PROMOTED	0.0997009 g/L Yeast extract; 28 others all CHEBI-grounded	
archaea/methanohalobium_medium.yaml	CultureMech:001476	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Cystein-HCl x 2 H2O
archaea/methanohalophilus_halophilus_medium.yaml	CultureMech:000261	PROMOTED	0.0499002 g/L Yeast extract; 31 others all CHEBI-grounded	
archaea/methanolinea_medium.yaml	CultureMech:002777	PROMOTED	0.110619 g/L Yeast extract; 28 others all CHEBI-grounded	
archaea/methanomethylovorans_thermophila_medium.yaml	CultureMech:008491	PROMOTED	0.2 g/L Bacto Yeast Extract (Difco); 34 others all CHEBI-grounded	
archaea/methanosalsum_wen5_medium.yaml	CultureMech:001829	PROMOTED	0.489237 g/L Yeast extract; 22 others all CHEBI-grounded	
archaea/methanosphaerula_peat_medium_for_dsm_25616.yaml	CultureMech:009216	CURATOR: ground the sibling, or add it to the undefined list	3 other ingredient(s) not CHEBI-grounded	2 N NaOH; 2-(N-Morpholino)ethanesulfonic acid (MES); 2-Mercaptoethanesulfonic acid (Coenzyme M)
archaea/methanospirillum_lacunae_medium.yaml	CultureMech:000735	PROMOTED	0.197824 g/L Yeast extract; 33 others all CHEBI-grounded	
archaea/methanothermobacter_medium.yaml	CultureMech:008141	PROMOTED	0.2 g/L Bacto Yeast Extract (Difco); 33 others all CHEBI-grounded	
archaea/modified_9k_medium_for_ferroplasma_aeolicum.yaml	CultureMech:002941	PROMOTED	0.199601 g/L Yeast extract; 14 others all CHEBI-grounded	
archaea/modified_balchs_methanogen_medium_1_b.yaml	CultureMech:000304	PROMOTED	0.192308 g/L Yeast extract; 32 others all CHEBI-grounded	
archaea/modified_cellulolytic_haloarchaea_medium.yaml	CultureMech:002353	PROMOTED	0.114155 g/L Yeast extract; 28 others all CHEBI-grounded	
archaea/natranaeroarchaeum_medium.yaml	CultureMech:002261	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	Basal mineral NaCl medium; Trace vitamins (see Medium No. 197)
archaea/natranaeroarchaeum_medium_aarc1.yaml	CultureMech:000945	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	B12
archaea/natronolimnobius_aht32_medium_a.yaml	CultureMech:003235	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Trace vitamins (see Medium No. 197)
archaea/natronolimnobius_aht32_medium_b.yaml	CultureMech:002272	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Trace vitamins (see Medium No. 197)
archaea/norris_ferroplasma_medium.yaml	CultureMech:002877	PROMOTED	0.1 g/L Yeast extract; 5 others all CHEBI-grounded	
archaea/peat_medium_2_for_methanobacteria.yaml	CultureMech:003271	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	TiCl3
archaea/pyrobaculum_bs_medium.yaml	CultureMech:001740	PROMOTED	0.494071 g/L Yeast extract; 31 others all CHEBI-grounded	
archaea/pyrodictium_abyssi_medium.yaml	CultureMech:005709	PROMOTED	0.0494071 g/L Yeast extract; 31 others all CHEBI-grounded	
archaea/pyrodictium_delaneyi_medium.yaml	CultureMech:000667	PROMOTED	0.199402 g/L Yeast extract; 32 others all CHEBI-grounded	
archaea/thermanaerobacter_thermophila_medium.yaml	CultureMech:000305	PROMOTED	0.49554 g/L Yeast extract; 12 others all CHEBI-grounded	
archaea/thermocladium_medium.yaml	CultureMech:002596	PROMOTED	0.49505 g/L Yeast extract; 26 others all CHEBI-grounded	
archaea/thermofilum_pendens_medium.yaml	CultureMech:001364	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Polar lipid fraction
archaea/thermoplasma_kamchatkensis_medium.yaml	CultureMech:002405	PROMOTED	0.1 g/L Yeast extract; 6 others all CHEBI-grounded	
archaea/thermoproteus_medium.yaml	CultureMech:001275	PROMOTED	0.2 g/L Yeast extract; 16 others all CHEBI-grounded	
archaea/thermoproteus_neutrophilus_medium.yaml	CultureMech:002557	PROMOTED	0.2 g/L Yeast extract; 16 others all CHEBI-grounded	
archaea/thermoproteus_tenax_medium.yaml	CultureMech:002558	CURATOR: ground the sibling, or add it to the undefined list	2 other ingredient(s) not CHEBI-grounded	KH2PO3; Na2MoO7 x 2 H2O
archaea/thermoproteus_tenax_medium_2.yaml	CultureMech:008190	PROMOTED	0.2 g/L Bacto Yeast Extract (Difco); 20 others all CHEBI-grounded	
archaea/thermoproteus_uzoniensis_medium.yaml	CultureMech:001609	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Casitone
bacterial/1_10_yeast_starch_agar.yaml	CultureMech:007824	PROMOTED	0.2 g/L Yeast extract; 3 others all CHEBI-grounded	
bacterial/1_2_sme_medium_for_ya.yaml	CultureMech:003320	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Modified Wolfe's minerals
bacterial/1_5_mycorrhiza_medium.yaml	CultureMech:007961	PROMOTED	0.4 g/L Yeast extract; 3 others all CHEBI-grounded	
bacterial/1_5_yeast_starch_agar.yaml	CultureMech:008540	PROMOTED	0.4 g/L Yeast extract; 3 others all CHEBI-grounded	
bacterial/480g_medium.yaml	CultureMech:003312	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Casitone
bacterial/7way_8_7_medium.yaml	CultureMech:003179	PROMOTED	0.110619 g/L Yeast extract; 28 others all CHEBI-grounded	
bacterial/8kg_4_medium.yaml	CultureMech:003180	PROMOTED	0.110619 g/L Yeast extract; 28 others all CHEBI-grounded	
bacterial/DSMZ_1419_HYPHOMICROBIUM_MEDIUM.yaml	CultureMech:000880	PROMOTED	0.25 g/L Bacto peptone; 26 others all CHEBI-grounded	
bacterial/DSMZ_162_HYPHOMICROBIUM_MEDIUM.yaml	CultureMech:001109	PROMOTED	0.1 g/L Yeast extract; 9 others all CHEBI-grounded	
bacterial/DSMZ_969_SULFOBACILLUS_MEDIUM.yaml	CultureMech:002151	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Na-tetrathionate
bacterial/JCM_J1013_ACETIVIBRIO_MEDIUM.yaml	CultureMech:002198	PROMOTED	0.0499002 g/L Yeast extract; 20 others all CHEBI-grounded	
bacterial/JCM_J1080_HALODESULFURIARCHAEUM_MEDIUM.yaml	CultureMech:002260	PROMOTED	0.2 g/L Yeast extract; 20 others all CHEBI-grounded	
bacterial/JCM_J1351_PELOSINUS_BKL1_MEDIUM.yaml	CultureMech:015835	CURATOR: ground the sibling, or add it to the undefined list	6 other ingredient(s) not CHEBI-grounded	FeCl2 solution (see Medium No. 187 ); Trace element solution (see Medium No. 187 ); 8.0% NaHCO3 solution*; Trace vitamins* (see Medium No. 197 ); 1.0 M Sodium lactate solution; 5% L-Cysteine·HCl·H2O solution
bacterial/JCM_J1354_RFODOSPIRILLACEAE_MEDIUM_MODIFIED.yaml	CultureMech:015837	CURATOR: ground the sibling, or add it to the undefined list	4 other ingredient(s) not CHEBI-grounded	0.1% Fe(III) citrate solution; 0.01% Vitamin B12 solution; SL-6 Trace element solution (see Medium No. 167 ); L-Cysteine·HCl·H2O
bacterial/JCM_J1404_MINERAL_CARBONATE_MEDIUM_WITH_CELLOBIOSE.yaml	CultureMech:015854	CURATOR: ground the sibling, or add it to the undefined list	5 other ingredient(s) not CHEBI-grounded	1 M MgSO4 solution; 1 M NH4Cl solution; Trace element solution (see Medium No. 1079 ); Trace vitamins* (see Medium No. 197 ); 10% Cellobiose solution*
bacterial/JCM_J1406_TEPIDIBACTER_8C15B_MEDIUM.yaml	CultureMech:015856	CURATOR: ground the sibling, or add it to the undefined list	6 other ingredient(s) not CHEBI-grounded	FeCl2 solution (see Medium No. 187 ); Trace element solution (see Medium No. 187 ); Selenite-tungstate solution (see Medium No. 431 ); 8% NaHCO3 solution*; 1 M Glucose solution; 5% Na2S·9H2O solution
bacterial/JCM_J1430_SEMI_SOLID_HETEROTROPHIC_GROWTH_MEDIUM_FOR_ALPHAPROTEOBACTERIA.yaml	CultureMech:015865	CURATOR: ground the sibling, or add it to the undefined list	5 other ingredient(s) not CHEBI-grounded	Modified Wolfe’s mineral solution (see Medium No. 915 ); 0.5 M Potassium phosphate buffer (pH 7.0); Vitamin solution* (see Medium No. 915 ); 0.01 M FeSO4·7H2O solution (in 0.02 N HCl); 5% L-Cysteine·HCl·H2O solution
bacterial/JCM_J330_SPOROTOMACULUM_MEDIUM.yaml	CultureMech:002689	PROMOTED	0.110619 g/L Yeast extract; 28 others all CHEBI-grounded	
bacterial/JCM_J347_SME_MEDIUM.yaml	CultureMech:002707	PROMOTED	0.4 g/L Yeast extract; 15 others all CHEBI-grounded	
bacterial/JCM_J370_TEPIDANAEROBACTER_MEDIUM.yaml	CultureMech:002729	PROMOTED	0.110619 g/L Yeast extract; 28 others all CHEBI-grounded	
bacterial/JCM_J383_DESULFOBACTERIUM_MEDIUM.yaml	CultureMech:002740	PROMOTED	0.0988142 g/L Yeast extract; 31 others all CHEBI-grounded	
bacterial/JCM_J434_ANAEROLINEA_MEDIUM.yaml	CultureMech:002785	PROMOTED	0.110619 g/L Yeast extract; 28 others all CHEBI-grounded	
bacterial/JCM_J470_VULCANIBACILLUS_MEDIUM.yaml	CultureMech:002819	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Sea Salt
bacterial/JCM_J471_DESULFONAUTICUS_MEDIUM.yaml	CultureMech:002820	PROMOTED	0.0988142 g/L Yeast extract; 31 others all CHEBI-grounded	
bacterial/JCM_J496_MODIFIED_BIEBL_AND_PFENNIG_S_MEDIUM.yaml	CultureMech:002847	PROMOTED	0.2997 g/L Yeast extract; 15 others all CHEBI-grounded	
bacterial/JCM_J515_RHODOVULUM_VISAKHUM_MEDIUM.yaml	CultureMech:002866	PROMOTED	0.399202 g/L Yeast extract; 17 others all CHEBI-grounded	
bacterial/JCM_J649_RHODOVULUM_KHOLENSE_MEDIUM.yaml	CultureMech:002995	PROMOTED	0.499501 g/L Yeast extract; 6 others all CHEBI-grounded	
bacterial/JCM_J685_ALICYCLOBACILLUS_FERROOXYDANS_MEDIUM.yaml	CultureMech:003030	PROMOTED	0.2 g/L Yeast extract; 6 others all CHEBI-grounded	
bacterial/JCM_J784_DESULFOSPOROSINUS_ACIDOPHILUS_MEDIUM.yaml	CultureMech:003127	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Trace vitamins (see Medium No. 197)
bacterial/JCM_J918_DESULFAMPLUS_MEDIUM.yaml	CultureMech:003265	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Potassium phosphate buffer
bacterial/KOMODO_1002_ECTOTHIORHODOSYNUS_medium.yaml	CultureMech:003499	PROMOTED	0.1 g/L Yeast extract; 18 others all CHEBI-grounded	
bacterial/KOMODO_1023_MANNING_medium.yaml	CultureMech:003535	PROMOTED	0.2 g/L Yeast extract; 7 others all CHEBI-grounded	
bacterial/KOMODO_1038_ACIDICALDUS_medium.yaml	CultureMech:003552	PROMOTED	0.2 g/L Yeast extract; 6 others all CHEBI-grounded	
bacterial/KOMODO_1042_VULCANIBACILLUS_medium.yaml	CultureMech:003601	CURATOR: ground the sibling, or add it to the undefined list	1 other ingredient(s) not CHEBI-grounded	Sea Salt
bacterial/KOMODO_1055_DESULFOHALOBIUM_UTAHENSE_medium.yaml	CultureMech:003634	PROMOTED	0.498504 g/L Yeast extract; 32 others all CHEBI-grounded	
bacterial/KOMODO_1059_GEOALKALIBACTER_medium.yaml	CultureMech:003642	PROMOTED	0.0998004 g/L Yeast extract; 21 others all CHEBI-grounded	
bacterial/KOMODO_1069_MODIFIED_BIEBL_AND_PFENNIG_S_MEDIUM.yaml	CultureMech:003657	PROMOTED	0.4 g/L Yeast extract; 14 others all CHEBI-grounded	
bacterial/KOMODO_1086_DESULFATIRHABDIUM_medium.yaml	CultureMech:003738	PROMOTED	0.0199402 g/L Yeast extract; 34 others all CHEBI-grounded	
bacterial/KOMODO_1099_DESULFOLUNA_medium.yaml	CultureMech:003751	PROMOTED	0.499501 g/L Yeast extract; 18 others all CHEBI-grounded	
bacterial/KOMODO_109_RHODOPSEUDOMONAS_SULFOVIRIDIS_medium.yaml	CultureMech:003752	PROMOTED	0.3 g/L Yeast extract; 20 others all CHEBI-grounded	
bacterial/KOMODO_1100_DESULFACINUM_medium.yaml	CultureMech:003800	PROMOTED	0.491159 g/L Yeast extract; 24 others all CHEBI-grounded	
