yaml_path	category_dir	record_kind	record_shape	id	name	preferred_term	original_name	missing_name	missing_composition	media_term_id	medium_type	physical_state	ingredient_count	solution_count	top_level_solution_component_count	solution_component_count	total_component_count	malformed_component_count	missing_component_name_count	ingredient_term_count	ingredient_chebi_term_count	ingredient_non_chebi_term_count	mediaingredientmech_count	culturemech_component_count	parent_ingredient_count	variant_type_count	concentration_count	solution_concentration_count	solution_concentration_candidate_count	missing_concentration_count	missing_solution_concentration_count	missing_solution_concentration_with_candidates_count	missing_solution_concentration_without_candidates_count	malformed_concentration_count	missing_concentration_value_count	missing_concentration_unit_count	non_schema_concentration_unit_count	variable_concentration_count	variable_solution_concentration_count	unresolved_concentration_count	unresolved_solution_concentration_count	concentration_units	unexpected_ingredient_keys	embedded_variant_count	has_merge_fingerprint	has_chemical_fingerprint	has_variant_fingerprint	ingredient_identity_signature	ingredient_concentration_signature	review_status	issue_count	issue_codes	issue_locations	load_error
data/normalized_yaml/bacterial/for_dsm_22549.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004736	for_dsm_22549		For DSM 22549	0	0	komodo.medium:282.1	DEFINED	LIQUID	34	0	0	0	34	0	0	34	34	0	32	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	2d2e478a1df1e27a	cdbd3bf174f68e92	PASS	0			
data/normalized_yaml/bacterial/for_dsm_22612.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004737	for_dsm_22612		For DSM 22612	0	0	komodo.medium:282.2	DEFINED	LIQUID	34	0	0	0	34	0	0	34	34	0	32	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	2d2e478a1df1e27a	cdbd3bf174f68e92	PASS	0			
data/normalized_yaml/bacterial/for_dsm_22659.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003503	for_dsm_22659		For DSM 22659	0	0	komodo.medium:1004.3	COMPLEX	LIQUID	32	0	0	0	32	0	0	31	31	0	29	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	3b7fc85748d86f8c	38597553842510ee	PASS	0			
data/normalized_yaml/bacterial/for_dsm_22701.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005080	for_dsm_22701		For DSM 22701	0	0	komodo.medium:35a.1	COMPLEX	SOLID_AGAR	7	0	0	0	7	0	0	6	6	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	40364b8a44a773b6	415c94e54a92c985	PASS	0			
data/normalized_yaml/bacterial/for_dsm_22980.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003841	for_dsm_22980		For DSM 22980	0	0	komodo.medium:1132.1	DEFINED	LIQUID	17	0	0	0	17	0	0	16	16	0	16	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	e57292bfaa83edf1	87a7f1ae7d61eafb	PASS	0			
data/normalized_yaml/bacterial/for_dsm_23053.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003825	for_dsm_23053		For DSM 23053	0	0	komodo.medium:1122.1	DEFINED	SOLID_AGAR	8	0	0	0	8	0	0	8	8	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	aa820d8506e7f17d	3cc619326f7446e9	PASS	0			
data/normalized_yaml/bacterial/for_dsm_23132.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005705	for_dsm_23132		For DSM 23132	0	0	komodo.medium:507.6	COMPLEX	LIQUID	28	0	0	0	28	0	0	26	26	0	25	0	0	0	28	0	0	0	0	0	0	0	0	0	0	1	0	1	0	G_PER_L;VARIABLE		0	False	False	False	007807ccfb935366	d88b4463eae99d25	NEEDS_REVIEW	1	VARIABLE_CONCENTRATION	VARIABLE_CONCENTRATION@ingredients[27].concentration	
data/normalized_yaml/bacterial/for_dsm_23290.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003519	for_dsm_23290		For DSM 23290	0	0	komodo.medium:1011.3	DEFINED	LIQUID	32	0	0	0	32	0	0	32	32	0	31	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	8a8e63a67ac76f61	ccdcfd5255d7bb27	PASS	0			
data/normalized_yaml/bacterial/for_dsm_23669.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005042	for_dsm_23669		For DSM 23669	0	0	komodo.medium:339.3	COMPLEX	LIQUID	3	0	0	0	3	0	0	2	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	38bb3d284c5621b1	bf89f584c8455236	PASS	0			
data/normalized_yaml/bacterial/for_dsm_23698.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005707	for_dsm_23698		For DSM 23698	0	0	komodo.medium:507.7	COMPLEX	LIQUID	27	0	0	0	27	0	0	25	25	0	24	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	ef2024fb289b37fe	621356d29687407d	PASS	0			
data/normalized_yaml/bacterial/for_dsm_2373.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004135	for_dsm_2373		For DSM 2373	0	0	komodo.medium:141.5	COMPLEX	LIQUID	37	0	0	0	37	0	0	35	35	0	33	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	139c7d158adb4e4e	7a510a7ddeb51b2d	PASS	0			
data/normalized_yaml/bacterial/for_dsm_2376.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004755	for_dsm_2376		For DSM 2376	0	0	komodo.medium:293.1	DEFINED	LIQUID	19	0	0	0	19	0	0	19	19	0	18	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	06ac4bf3f407103e	b8844d9f4bebb8f3	PASS	0			
data/normalized_yaml/bacterial/for_dsm_2392_dsm_9464_and_dsm_9465.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:006261	for_dsm_2392_dsm_9464_and_dsm_9465		For DSM 2392, DSM 9464 and DSM 9465	0	0	komodo.medium:670.2	DEFINED	LIQUID	5	0	0	0	5	0	0	5	5	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	13c0dc856100c63f	8091eea9034f498b	PASS	0			
data/normalized_yaml/bacterial/for_dsm_24176_and_dsm_24629.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003882	for_dsm_24176_and_dsm_24629		For DSM 24176 and DSM 24629	0	0	komodo.medium:1166.4	COMPLEX	LIQUID	33	0	0	0	33	0	0	32	32	0	31	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	20d435e6654dba77	353a6382aca10d8e	PASS	0			
data/normalized_yaml/bacterial/for_dsm_24179.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003883	for_dsm_24179		For DSM 24179	0	0	komodo.medium:1166.5	COMPLEX	LIQUID	33	0	0	0	33	0	0	32	32	0	31	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	20d435e6654dba77	353a6382aca10d8e	PASS	0			
data/normalized_yaml/bacterial/for_dsm_24312.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003633	for_dsm_24312		For DSM 24312	0	0	komodo.medium:1055.3	COMPLEX	LIQUID	33	0	0	0	33	0	0	32	32	0	30	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	34d024c82c8f0736	0cf164587798a638	PASS	0			
data/normalized_yaml/bacterial/for_dsm_24400.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003880	for_dsm_24400		For DSM 24400	0	0	komodo.medium:1166.2	COMPLEX	LIQUID	33	0	0	0	33	0	0	32	32	0	31	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	20d435e6654dba77	353a6382aca10d8e	PASS	0			
data/normalized_yaml/bacterial/for_dsm_24436.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:006669	for_dsm_24436		For DSM 24436	0	0	komodo.medium:853.1	COMPLEX	LIQUID	29	0	0	0	29	0	0	27	27	0	25	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	e8027273628798b1	180fd61f602afd95	PASS	0			
data/normalized_yaml/bacterial/for_dsm_24660.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003520	for_dsm_24660		For DSM 24660	0	0	komodo.medium:1011.4	DEFINED	LIQUID	32	0	0	0	32	0	0	32	32	0	31	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	8a8e63a67ac76f61	ccdcfd5255d7bb27	PASS	0			
data/normalized_yaml/bacterial/for_dsm_24739.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003875	for_dsm_24739		For DSM 24739	0	0	komodo.medium:1163.2	COMPLEX	LIQUID	34	0	0	0	34	0	0	33	33	0	31	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	d346c074ab45c0a7	38145f1377f2de94	PASS	0			
data/normalized_yaml/bacterial/for_dsm_24766.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003656	for_dsm_24766		For DSM 24766	0	0	komodo.medium:1069.6	COMPLEX	LIQUID	15	0	0	0	15	0	0	14	14	0	14	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	9c169096be5bd51e	6973e31d710c7178	PASS	0			
data/normalized_yaml/bacterial/for_dsm_25088.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003937	for_dsm_25088		For DSM 25088	0	0	komodo.medium:1199.2	COMPLEX	LIQUID	3	0	0	0	3	0	0	1	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	b633a2d5b5c0150d	d49909e366794db4	PASS	0			
data/normalized_yaml/bacterial/for_dsm_25720.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004215	for_dsm_25720		For DSM 25720	0	0	komodo.medium:191.2	COMPLEX	SOLID_AGAR	3	0	0	0	3	0	0	2	2	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	G_PER_L;VARIABLE		0	False	False	False	fe9cfd3c4242d947	9ae7e3f74e03dfa1	NEEDS_REVIEW	1	VARIABLE_CONCENTRATION	VARIABLE_CONCENTRATION@ingredients[2].concentration	
data/normalized_yaml/bacterial/for_dsm_25939.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004217	for_dsm_25939		For DSM 25939	0	0	komodo.medium:191.4	COMPLEX	SOLID_AGAR	2	0	0	0	2	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	4e47cee0d3b19f13	fe034acc6eea5427	PASS	0			
data/normalized_yaml/bacterial/for_dsm_25945.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004216	for_dsm_25945		For DSM 25945	0	0	komodo.medium:191.3	COMPLEX	SOLID_AGAR	2	0	0	0	2	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	4e47cee0d3b19f13	fe034acc6eea5427	PASS	0			
data/normalized_yaml/bacterial/for_dsm_2805.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004855	for_dsm_2805		For DSM 2805	0	1	komodo.medium:307.1	COMPLEX	LIQUID	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	False	False	False	e3b0c44298fc1c14	e3b0c44298fc1c14	BLOCKING	1	MISSING_MEDIA_COMPOSITION	MISSING_MEDIA_COMPOSITION@ingredients|solutions	
data/normalized_yaml/bacterial/for_dsm_2831.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004136	for_dsm_2831		For DSM 2831	0	0	komodo.medium:141.6	COMPLEX	LIQUID	37	0	0	0	37	0	0	35	35	0	33	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	139c7d158adb4e4e	7a510a7ddeb51b2d	PASS	0			
data/normalized_yaml/bacterial/for_dsm_3014_b.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005016	for_dsm_3014_b		For DSM 3014 B	0	0	komodo.medium:325.1	DEFINED	LIQUID	30	0	0	0	30	0	0	30	30	0	28	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	e1de180a0ddd5b80	a24007d6b24ee44f	PASS	0			
data/normalized_yaml/bacterial/for_dsm_3132.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004949	for_dsm_3132		For DSM 3132	0	0	komodo.medium:311.1	COMPLEX	LIQUID	36	0	0	0	36	0	0	34	34	0	32	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	729cd93d1bcefbf2	f58ffa29efcab644	PASS	0			
data/normalized_yaml/bacterial/for_dsm_3246.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005056	for_dsm_3246		For DSM 3246	0	1	komodo.medium:345.2	DEFINED	LIQUID	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	False	False	False	e3b0c44298fc1c14	e3b0c44298fc1c14	BLOCKING	1	MISSING_MEDIA_COMPOSITION	MISSING_MEDIA_COMPOSITION@ingredients|solutions	
data/normalized_yaml/bacterial/for_dsm_3247.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005055	for_dsm_3247		For DSM 3247	0	1	komodo.medium:345.1	DEFINED	LIQUID	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	False	False	False	e3b0c44298fc1c14	e3b0c44298fc1c14	BLOCKING	1	MISSING_MEDIA_COMPOSITION	MISSING_MEDIA_COMPOSITION@ingredients|solutions	
data/normalized_yaml/bacterial/for_dsm_3379_dsm_3380_dsm_3381.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005141	for_dsm_3379_dsm_3380_dsm_3381		For DSM 3379, DSM 3380, DSM 3381	0	0	komodo.medium:383.18	DEFINED	LIQUID	32	0	0	0	32	0	0	32	32	0	30	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	a4c0383e20cc30e4	d8e105fe0bac1447	PASS	0			
data/normalized_yaml/bacterial/for_dsm_3382.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005143	for_dsm_3382		For DSM 3382	0	0	komodo.medium:383.1	DEFINED	LIQUID	32	0	0	0	32	0	0	32	32	0	30	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	a4c0383e20cc30e4	d8e105fe0bac1447	PASS	0			
data/normalized_yaml/bacterial/for_dsm_3383.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005144	for_dsm_3383		For DSM 3383	0	0	komodo.medium:383.2	DEFINED	LIQUID	32	0	0	0	32	0	0	32	32	0	30	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	a4c0383e20cc30e4	d8e105fe0bac1447	PASS	0			
data/normalized_yaml/bacterial/for_dsm_3384.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005145	for_dsm_3384		For DSM 3384	0	0	komodo.medium:383.3	DEFINED	LIQUID	32	0	0	0	32	0	0	32	32	0	30	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	a4c0383e20cc30e4	d8e105fe0bac1447	PASS	0			
data/normalized_yaml/bacterial/for_dsm_3385.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005146	for_dsm_3385		For DSM 3385	0	0	komodo.medium:383.4	DEFINED	LIQUID	32	0	0	0	32	0	0	32	32	0	30	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	a4c0383e20cc30e4	d8e105fe0bac1447	PASS	0			
data/normalized_yaml/bacterial/for_dsm_4132.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004104	for_dsm_4132		For DSM 4132	0	0	komodo.medium:135.3	COMPLEX	LIQUID	35	0	0	0	35	0	0	34	34	0	33	0	0	0	35	0	0	0	0	0	0	0	0	0	0	1	0	1	0	G_PER_L;VARIABLE		0	False	False	False	5dcb9a7d6396ff75	e5eac8da2933483a	NEEDS_REVIEW	1	VARIABLE_CONCENTRATION	VARIABLE_CONCENTRATION@ingredients[34].concentration	
data/normalized_yaml/bacterial/for_dsm_4184.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005168	for_dsm_4184		For DSM 4184	0	0	komodo.medium:390.1	COMPLEX	LIQUID	17	0	0	0	17	0	0	15	15	0	13	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	78095b1241aa4bcd	9ee6dfccc6061aa0	PASS	0			
data/normalized_yaml/bacterial/for_dsm_4185.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005169	for_dsm_4185		For DSM 4185	0	0	komodo.medium:390.2	COMPLEX	LIQUID	17	0	0	0	17	0	0	15	15	0	13	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	78095b1241aa4bcd	9ee6dfccc6061aa0	PASS	0			
data/normalized_yaml/bacterial/for_dsm_4254.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004139	for_dsm_4254		For DSM 4254	0	0	komodo.medium:141.7	COMPLEX	LIQUID	37	0	0	0	37	0	0	35	35	0	33	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	139c7d158adb4e4e	7a510a7ddeb51b2d	PASS	0			
data/normalized_yaml/bacterial/for_dsm_4301.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005185	for_dsm_4301		For DSM 4301	0	0	komodo.medium:398.1	COMPLEX	LIQUID	7	0	0	0	7	0	0	6	6	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	75a61489c02a54bc	cbce0837f1344567	PASS	0			
data/normalized_yaml/bacterial/for_dsm_4440.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004951	for_dsm_4440		For DSM 4440	0	0	komodo.medium:311.2	COMPLEX	LIQUID	36	0	0	0	36	0	0	34	34	0	32	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	729cd93d1bcefbf2	f58ffa29efcab644	PASS	0			
data/normalized_yaml/bacterial/for_dsm_4556_dsm_10334_and_dsm_13486.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003944	for_dsm_4556_dsm_10334_and_dsm_13486		For DSM 4556, DSM 10334 and DSM 13486	0	0	komodo.medium:120.3	COMPLEX	LIQUID	34	0	0	0	34	0	0	32	32	0	30	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	8750042532c0b648	070e4c20af0769ff	PASS	0			
data/normalized_yaml/bacterial/for_dsm_4661.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:004246	for_dsm_4661		For DSM 4661	0	0	komodo.medium:195.1	DEFINED	LIQUID	33	0	0	0	33	0	0	33	33	0	31	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	7038cdde56360380	38cc9c9a4495fa71	PASS	0			
data/normalized_yaml/bacterial/for_dsm_5219.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005593	for_dsm_5219		For DSM 5219	0	0	komodo.medium:479.1	COMPLEX	LIQUID	27	0	0	0	27	0	0	25	25	0	24	0	0	0	27	0	0	0	0	0	0	0	0	0	0	1	0	1	0	G_PER_L;VARIABLE		0	False	False	False	20f29e387ba1b00c	b6298149e8947f93	NEEDS_REVIEW	1	VARIABLE_CONCENTRATION	VARIABLE_CONCENTRATION@ingredients[26].concentration	
data/normalized_yaml/bacterial/for_dsm_5387.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:003616	for_dsm_5387		For DSM 5387	0	0	komodo.medium:104b.4	COMPLEX	LIQUID	13	0	0	0	13	0	0	10	10	0	9	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	7d773d250a08f5cb	ce3cc710c80d21a7	PASS	0			
data/normalized_yaml/bacterial/for_dsm_5388.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005610	for_dsm_5388		For DSM 5388	0	0	komodo.medium:487.1	COMPLEX	LIQUID	34	0	0	0	34	0	0	33	33	0	31	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	12860ada97cabe62	7e286fe48496ffc7	PASS	0			
data/normalized_yaml/bacterial/for_dsm_5566.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:006471	for_dsm_5566		For DSM 5566	0	0	komodo.medium:78.2	COMPLEX	SOLID_AGAR	26	0	0	0	26	0	0	23	23	0	21	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	45966d392e187a7e	a4cd78d450da3c6c	PASS	0			
data/normalized_yaml/bacterial/for_dsm_5651.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005671	for_dsm_5651		For DSM 5651	0	0	komodo.medium:503.3	DEFINED	LIQUID	24	2	0	5	31	0	0	29	29	0	28	0	0	0	29	0	2	2	2	2	0	0	0	0	0	0	0	2	2	G_PER_L		0	False	False	False	c9763ad3915e4c56	acb10d3535cf47d7	NEEDS_REVIEW	1	MISSING_SOLUTION_CONCENTRATION	MISSING_SOLUTION_CONCENTRATION@solutions[0].concentration;MISSING_SOLUTION_CONCENTRATION@solutions[1].concentration	
data/normalized_yaml/bacterial/for_dsm_5671_strain_kn245.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005627	for_dsm_5671_strain_kn245		For DSM 5671 (strain KN245)	0	0	komodo.medium:497.1	DEFINED	LIQUID	33	0	0	0	33	0	0	32	32	0	30	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	d44a770d384ed2ae	ab2dbae3e383e9d9	PASS	0			
data/normalized_yaml/bacterial/for_dsm_5672_strain_wo021.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005628	for_dsm_5672_strain_wo021		For DSM 5672 (strain Wo021)	0	0	komodo.medium:497.2	DEFINED	LIQUID	33	0	0	0	33	0	0	32	32	0	30	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	d44a770d384ed2ae	ab2dbae3e383e9d9	PASS	0			
data/normalized_yaml/bacterial/for_dsm_5673_strain_kn032.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005629	for_dsm_5673_strain_kn032		For DSM 5673 (strain KN032)	0	0	komodo.medium:497.3	DEFINED	LIQUID	33	0	0	0	33	0	0	32	32	0	30	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	d44a770d384ed2ae	ab2dbae3e383e9d9	PASS	0			
data/normalized_yaml/bacterial/for_dsm_5700_dsm_5701_dsm_5702_dsm_5703_and_dsm_5814.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005887	for_dsm_5700_dsm_5701_dsm_5702_dsm_5703_and_dsm_5814		For DSM 5700, DSM 5701, DSM 5702, DSM 5703 and DSM 5814	0	0	komodo.medium:525.1	DEFINED	LIQUID	36	0	0	0	36	0	0	36	36	0	34	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	cf2daf491f2474de	9a2df5aa6c9d7584	PASS	0			
data/normalized_yaml/bacterial/for_dsm_5847.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005669	for_dsm_5847		For DSM 5847	0	0	komodo.medium:503.1	DEFINED	LIQUID	24	2	0	5	31	0	0	29	29	0	28	0	0	0	29	0	2	2	2	2	0	0	0	0	0	0	0	2	2	G_PER_L		0	False	False	False	c9763ad3915e4c56	acb10d3535cf47d7	NEEDS_REVIEW	1	MISSING_SOLUTION_CONCENTRATION	MISSING_SOLUTION_CONCENTRATION@solutions[0].concentration;MISSING_SOLUTION_CONCENTRATION@solutions[1].concentration	
data/normalized_yaml/bacterial/for_dsm_5848.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005687	for_dsm_5848		For DSM 5848	0	0	komodo.medium:504.1	DEFINED	LIQUID	24	2	0	5	31	0	0	29	29	0	28	0	0	0	29	0	2	2	2	2	0	0	0	0	0	0	0	2	2	G_PER_L		0	False	False	False	c9763ad3915e4c56	f01c0eb0f2f9cfaf	NEEDS_REVIEW	1	MISSING_SOLUTION_CONCENTRATION	MISSING_SOLUTION_CONCENTRATION@solutions[0].concentration;MISSING_SOLUTION_CONCENTRATION@solutions[1].concentration	
data/normalized_yaml/bacterial/for_dsm_5849.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005670	for_dsm_5849		For DSM 5849	0	0	komodo.medium:503.2	DEFINED	LIQUID	24	2	0	5	31	0	0	29	29	0	28	0	0	0	29	0	2	2	2	2	0	0	0	0	0	0	0	2	2	G_PER_L		0	False	False	False	c9763ad3915e4c56	acb10d3535cf47d7	NEEDS_REVIEW	1	MISSING_SOLUTION_CONCENTRATION	MISSING_SOLUTION_CONCENTRATION@solutions[0].concentration;MISSING_SOLUTION_CONCENTRATION@solutions[1].concentration	
data/normalized_yaml/bacterial/for_dsm_5885.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005694	for_dsm_5885		For DSM 5885	0	0	komodo.medium:505.1	DEFINED	LIQUID	30	0	0	0	30	0	0	30	30	0	28	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	1ace604225a92d3b	58ca5d1fc8751bf9	PASS	0			
data/normalized_yaml/bacterial/for_dsm_5974_and_dsm_17427.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005879	for_dsm_5974_and_dsm_17427		For DSM 5974 and DSM 17427	0	0	komodo.medium:520.1	COMPLEX	LIQUID	21	0	0	0	21	0	0	20	20	0	19	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	569ce32592ca00c4	c77c0f3f733cd268	PASS	0			
data/normalized_yaml/bacterial/for_dsm_612.yaml	bacterial	MEDIA	MEDIA_RECIPE	CultureMech:005064	for_dsm_612		For DSM 612	0	0	komodo.medium:35.1	COMPLEX	SOLID_AGAR	7	0	0	0	7	0	0	6	6	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	G_PER_L		0	False	False	False	40364b8a44a773b6	415c94e54a92c985	PASS	0			
