filename,medium_name,extracted_organism,ncbi_taxon_id,ncbi_taxon_label,strain,culture_type,confidence,extraction_pattern,approve
bacterial/KOMODO_335_EUBACTERIUM_OXIDOREDUCENS_medium.yaml,KOMODO 335 EUBACTERIUM OXIDOREDUCENS medium,EUBACTERIUM OXIDOREDUCENS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_336_CLOSTRIDIUM_PFENNIGII_medium.yaml,KOMODO 336 CLOSTRIDIUM PFENNIGII medium,CLOSTRIDIUM PFENNIGII,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_337-replace-Trypticase (BBL)-with-Casitone_SYNTROPHOCOCCUS_SUCROMUTANS_medium_replace_Trypticase_BBL_with_Casitone.yaml,KOMODO 337-replace-Trypticase (BBL)-with-Casitone SYNTROPHOCOCCUS SUCROMUTANS medium replace Trypticase BBL with Casitone,SYNTROPHOCOCCUS SUCROMUTANS,,,,isolate,high,genus_species_medium,TRUE
"bacterial/KOMODO_337-replace-rumen fluid-with-crude egg yolk phosphatidylcholine (Sigma, type IX-E)_SYNTROPHOCOCCUS_SUCROMUTANS_medium_replace_rumen_fluid_with_crude_egg_yolk_phosp.yaml","KOMODO 337-replace-rumen fluid-with-crude egg yolk phosphatidylcholine (Sigma, type IX-E) SYNTROPHOCOCCUS SUCROMUTANS medium replace rumen fluid with crude egg yolk phosp",SYNTROPHOCOCCUS SUCROMUTANS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_337_SYNTROPHOCOCCUS_SUCROMUTANS_medium.yaml,KOMODO 337 SYNTROPHOCOCCUS SUCROMUTANS medium,SYNTROPHOCOCCUS SUCROMUTANS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_338_CAMPYLOBACTER_RECTUS_medium.yaml,KOMODO 338 CAMPYLOBACTER RECTUS medium,CAMPYLOBACTER RECTUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_342_METHANOBACTERIUM_ALCALIPHILUM_medium.yaml,KOMODO 342 METHANOBACTERIUM ALCALIPHILUM medium,METHANOBACTERIUM ALCALIPHILUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_343_THERMOTOGA_NEAPOLITANA_medium.yaml,KOMODO 343 THERMOTOGA NEAPOLITANA medium,THERMOTOGA NEAPOLITANA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_345_PELOBACTER_ACETYLENICUS_MEDIUM.yaml,KOMODO 345 PELOBACTER ACETYLENICUS MEDIUM,PELOBACTER ACETYLENICUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_346_DESULFOTOMACULUM_SAPOMANDENS_MEDIUM.yaml,KOMODO 346 DESULFOTOMACULUM SAPOMANDENS MEDIUM,DESULFOTOMACULUM SAPOMANDENS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_347_SYNTROPHOMONAS_BRYANTII_medium.yaml,KOMODO 347 SYNTROPHOMONAS BRYANTII medium,SYNTROPHOMONAS BRYANTII,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_347a_SYNTROPHOMONAS_ZEHNDERI_medium.yaml,KOMODO 347a SYNTROPHOMONAS ZEHNDERI medium,SYNTROPHOMONAS ZEHNDERI,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_34_CARYOPHANON_LATUM_medium.yaml,KOMODO 34 CARYOPHANON LATUM medium,CARYOPHANON LATUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_350_CELLULOMONAS_FERMENTANS_medium.yaml,KOMODO 350 CELLULOMONAS FERMENTANS medium,CELLULOMONAS FERMENTANS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_351_RHODOBACTER_ADRIATICUS_MEDIUM.yaml,KOMODO 351 RHODOBACTER ADRIATICUS MEDIUM,RHODOBACTER ADRIATICUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_352_AZOSPIRILLUM_AMAZONENSE_MEDIUM.yaml,KOMODO 352 AZOSPIRILLUM AMAZONENSE MEDIUM,AZOSPIRILLUM AMAZONENSE,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_355_METHANOSARCINA_FRISIA_medium.yaml,KOMODO 355 METHANOSARCINA FRISIA medium,METHANOSARCINA FRISIA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_356_THIOSPHAERA_PANTOTROPHA_medium.yaml,KOMODO 356 THIOSPHAERA PANTOTROPHA medium,THIOSPHAERA PANTOTROPHA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_357_FLEXIBACTER_CANADENSIS_medium.yaml,KOMODO 357 FLEXIBACTER CANADENSIS medium,FLEXIBACTER CANADENSIS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_358_ACIDIANUS_INFERNUS_medium.yaml,KOMODO 358 ACIDIANUS INFERNUS medium,ACIDIANUS INFERNUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_35_THIOBACILLUS_THIOOXIDANS_MEDIUM.yaml,KOMODO 35 THIOBACILLUS THIOOXIDANS MEDIUM,THIOBACILLUS THIOOXIDANS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_35a_THIOMONAS_INTERMEDIA_MEDIUM.yaml,KOMODO 35a THIOMONAS INTERMEDIA MEDIUM,THIOMONAS INTERMEDIA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_362_FLAVOBACTERIUM_TIRRENICUM_medium.yaml,KOMODO 362 FLAVOBACTERIUM TIRRENICUM medium,FLAVOBACTERIUM TIRRENICUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_365_PSEUDOMONAS_INDIGOFERA_medium.yaml,KOMODO 365 PSEUDOMONAS INDIGOFERA medium,PSEUDOMONAS INDIGOFERA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_369_BACILLUS_TUSCIAE_MEDIUM.yaml,KOMODO 369 BACILLUS TUSCIAE MEDIUM,BACILLUS TUSCIAE,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_36_THIOBACILLUS_THIOPARUS_MEDIUM.yaml,KOMODO 36 THIOBACILLUS THIOPARUS MEDIUM,THIOBACILLUS THIOPARUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_370_HELIOBACTERIUM_CHLORUM_medium.yaml,KOMODO 370 HELIOBACTERIUM CHLORUM medium,HELIOBACTERIUM CHLORUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_374_METHANOSPIRILLUM_SK_medium.yaml,KOMODO 374 METHANOSPIRILLUM SK medium,METHANOSPIRILLUM SK,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_383a_DESULFOVIBRIO_SAX_medium.yaml,KOMODO 383a DESULFOVIBRIO SAX medium,DESULFOVIBRIO SAX,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_383b_DESULFOBACULA_TOLUOLICA_MEDIUM.yaml,KOMODO 383b DESULFOBACULA TOLUOLICA MEDIUM,DESULFOBACULA TOLUOLICA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_383c_DESULFOVIBRIO_ZOSTERAE_MEDIUM.yaml,KOMODO 383c DESULFOVIBRIO ZOSTERAE MEDIUM,DESULFOVIBRIO ZOSTERAE,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_384_DESULFOVIBRIO_CARBINOLICUS_medium.yaml,KOMODO 384 DESULFOVIBRIO CARBINOLICUS medium,DESULFOVIBRIO CARBINOLICUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_385_DESULFOBACTERIUM_CATECHOLICUM_MEDIUM.yaml,KOMODO 385 DESULFOBACTERIUM CATECHOLICUM MEDIUM,DESULFOBACTERIUM CATECHOLICUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_386_DESULFOVIBRIO_SULFODISMUTANS_MEDIUM.yaml,KOMODO 386 DESULFOVIBRIO SULFODISMUTANS MEDIUM,DESULFOVIBRIO SULFODISMUTANS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_387_THERMOPHILIC_METHANOSAETA_MEDIUM.yaml,KOMODO 387 THERMOPHILIC METHANOSAETA MEDIUM,THERMOPHILIC METHANOSAETA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_389_THIOBACILLUS_AQUAESULIS_MEDIUM.yaml,KOMODO 389 THIOBACILLUS AQUAESULIS MEDIUM,THIOBACILLUS AQUAESULIS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_38_CLOSTRIDIUM_STICKLANDII_medium.yaml,KOMODO 38 CLOSTRIDIUM STICKLANDII medium,CLOSTRIDIUM STICKLANDII,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_395_DESULFUROCOCCUS_AMYLOLYTICUS_medium.yaml,KOMODO 395 DESULFUROCOCCUS AMYLOLYTICUS medium,DESULFUROCOCCUS AMYLOLYTICUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_396_METHANOHALOPHILUS_ZHILINAE_medium.yaml,KOMODO 396 METHANOHALOPHILUS ZHILINAE medium,METHANOHALOPHILUS ZHILINAE,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_398_THERMOPLASMA_VOLCANIUM_medium.yaml,KOMODO 398 THERMOPLASMA VOLCANIUM medium,THERMOPLASMA VOLCANIUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_400_DESULFOVIBRIO_GIGANTEUS_MEDIUM.yaml,KOMODO 400 DESULFOVIBRIO GIGANTEUS MEDIUM,DESULFOVIBRIO GIGANTEUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_406_DESULFOTOMACULUM_GEOTHERMICUM_MEDIUM.yaml,KOMODO 406 DESULFOTOMACULUM GEOTHERMICUM MEDIUM,DESULFOTOMACULUM GEOTHERMICUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_409_SYNTROPHUS_BUSWELLII_II_MEDIUM.yaml,KOMODO 409 SYNTROPHUS BUSWELLII II MEDIUM,SYNTROPHUS BUSWELLII,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/KOMODO_411_CLOSTRIDIUM_ACETOBUTYLICUM_medium.yaml,KOMODO 411 CLOSTRIDIUM ACETOBUTYLICUM medium,CLOSTRIDIUM ACETOBUTYLICUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_412_ACETOMICROBIUM_FAECALIS_medium.yaml,KOMODO 412 ACETOMICROBIUM FAECALIS medium,ACETOMICROBIUM FAECALIS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_414_ACIDAMINOCOCCUS_FERMENTANS_medium.yaml,KOMODO 414 ACIDAMINOCOCCUS FERMENTANS medium,ACIDAMINOCOCCUS FERMENTANS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_421_CHROMATIUM_SALEXIGENS_MEDIUM.yaml,KOMODO 421 CHROMATIUM SALEXIGENS MEDIUM,CHROMATIUM SALEXIGENS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_429d-replace-horse blood-with-sheep blood_FRANCISELLA_HALIOTICIDA_medium_replace_horse_blood_with_sheep_blood.yaml,KOMODO 429d-replace-horse blood-with-sheep blood FRANCISELLA HALIOTICIDA medium replace horse blood with sheep blood,FRANCISELLA HALIOTICIDA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_429d_FRANCISELLA_HALIOTICIDA_medium.yaml,KOMODO 429d FRANCISELLA HALIOTICIDA medium,FRANCISELLA HALIOTICIDA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_430_ECTOTHIORHODOSPIRA_ABDELMALEKII_MEDIUM.yaml,KOMODO 430 ECTOTHIORHODOSPIRA ABDELMALEKII MEDIUM,ECTOTHIORHODOSPIRA ABDELMALEKII,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_431_ECTOTHIORHODOSPIRA_VACUOLATA_MEDIUM.yaml,KOMODO 431 ECTOTHIORHODOSPIRA VACUOLATA MEDIUM,ECTOTHIORHODOSPIRA VACUOLATA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_432_HALOBACTEROIDES_ACETOETHYLICUS_medium.yaml,KOMODO 432 HALOBACTEROIDES ACETOETHYLICUS medium,HALOBACTEROIDES ACETOETHYLICUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_434_MARINOCOCCUS_ALBUS_-_medium.yaml,KOMODO 434 MARINOCOCCUS ALBUS - medium,MARINOCOCCUS ALBUS,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/KOMODO_436_RUMINOCOCCUS_ALBUS_medium.yaml,KOMODO 436 RUMINOCOCCUS ALBUS medium,RUMINOCOCCUS ALBUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_437_MITSUOKELLA_DENTALIS_medium.yaml,KOMODO 437 MITSUOKELLA DENTALIS medium,MITSUOKELLA DENTALIS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_449_M17_medium_FOR_LACTIC_STREPTOCOCCI.yaml,KOMODO 449 M17 medium FOR LACTIC STREPTOCOCCI,LACTIC STREPTOCOCCI,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/KOMODO_458_medium_FOR_BACILLUS_STEAROTHERMOPHILUS_-_PHENOL_DEGRADING.yaml,KOMODO 458 medium FOR BACILLUS STEAROTHERMOPHILUS - PHENOL DEGRADING,BACILLUS STEAROTHERMOPHILUS,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/KOMODO_460_NITROGEN-FREE_medium_FOR_PSEUDOMONAS_STUTZERI.yaml,KOMODO 460 NITROGEN-FREE medium FOR PSEUDOMONAS STUTZERI,PSEUDOMONAS STUTZERI,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/KOMODO_464a_REACTIVATION_WITH_LIQUID_medium_464.yaml,KOMODO 464a REACTIVATION WITH LIQUID medium 464,REACTIVATION WITH,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/KOMODO_470_PSEUDOMONAS_HALOPHILA_MEDIUM.yaml,KOMODO 470 PSEUDOMONAS HALOPHILA MEDIUM,PSEUDOMONAS HALOPHILA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_471_ALCALIGENES_XYLOSOXYDANS_MEDIUM_WITH_BENZOATE.yaml,KOMODO 471 ALCALIGENES XYLOSOXYDANS MEDIUM WITH BENZOATE,ALCALIGENES XYLOSOXYDANS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_476_DESULFOBACTERIUM_ANILINI_MEDIUM.yaml,KOMODO 476 DESULFOBACTERIUM ANILINI MEDIUM,DESULFOBACTERIUM ANILINI,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_477_THIOBACILLUS_PROSPERUS_MEDIUM.yaml,KOMODO 477 THIOBACILLUS PROSPERUS MEDIUM,THIOBACILLUS PROSPERUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_480a_DESULFURELLA_MULTIPOTENS_medium.yaml,KOMODO 480a DESULFURELLA MULTIPOTENS medium,DESULFURELLA MULTIPOTENS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_480c_DESULFURELLA_II_medium.yaml,KOMODO 480c DESULFURELLA II medium,DESULFURELLA II,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_480d_THERMOPROTEUS_UZONIENSIS_medium.yaml,KOMODO 480d THERMOPROTEUS UZONIENSIS medium,THERMOPROTEUS UZONIENSIS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_481_THERMOBACTEROIDES_PROTEOLYTICUS_medium.yaml,KOMODO 481 THERMOBACTEROIDES PROTEOLYTICUS medium,THERMOBACTEROIDES PROTEOLYTICUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_483_THERMOSIPHO_AFRICANUS_medium.yaml,KOMODO 483 THERMOSIPHO AFRICANUS medium,THERMOSIPHO AFRICANUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_486_THIOBACILLUS_THIOPARUS_II_MEDIUM.yaml,KOMODO 486 THIOBACILLUS THIOPARUS II MEDIUM,THIOBACILLUS THIOPARUS,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/KOMODO_488-replace-DESULFOVIBRIO medium-with-DESULFOBULBUS MEDIUM_DESULFOVIBRIO_ALCOHOLOVORANS_medium_replace_DESULFOVIBRIO_medium_with_DESULFOBUL.yaml,KOMODO 488-replace-DESULFOVIBRIO medium-with-DESULFOBULBUS MEDIUM DESULFOVIBRIO ALCOHOLOVORANS medium replace DESULFOVIBRIO medium with DESULFOBUL,DESULFOVIBRIO ALCOHOLOVORANS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_488_DESULFOVIBRIO_ALCOHOLOVORANS_medium.yaml,KOMODO 488 DESULFOVIBRIO ALCOHOLOVORANS medium,DESULFOVIBRIO ALCOHOLOVORANS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_489_CLOSTRIDIUM_AEROTOLERANS_medium.yaml,KOMODO 489 CLOSTRIDIUM AEROTOLERANS medium,CLOSTRIDIUM AEROTOLERANS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_490_METHANOHALOPHILUS_OREGONESE_medium.yaml,KOMODO 490 METHANOHALOPHILUS OREGONESE medium,METHANOHALOPHILUS OREGONESE,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_490a_METHANOLOBUS_TAYLORI_medium.yaml,KOMODO 490a METHANOLOBUS TAYLORI medium,METHANOLOBUS TAYLORI,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_491_HYPERTHERMUS_BUTYLICUS_MEDIUM.yaml,KOMODO 491 HYPERTHERMUS BUTYLICUS MEDIUM,HYPERTHERMUS BUTYLICUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_492_CLOSTRIDIUM_METHYLPENTOSUM_MEDIUM.yaml,KOMODO 492 CLOSTRIDIUM METHYLPENTOSUM MEDIUM,CLOSTRIDIUM METHYLPENTOSUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_493_THIOBACILLUS_CUPRINUS_MEDIUM.yaml,KOMODO 493 THIOBACILLUS CUPRINUS MEDIUM,THIOBACILLUS CUPRINUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_496_DESULFOVIBRIO_HALOPHILUS_MEDIUM.yaml,KOMODO 496 DESULFOVIBRIO HALOPHILUS MEDIUM,DESULFOVIBRIO HALOPHILUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_498_THERMOTOGA_II_medium.yaml,KOMODO 498 THERMOTOGA II medium,THERMOTOGA II,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_501_FERVIDOBACTERIUM_ISLANDICUM_medium.yaml,KOMODO 501 FERVIDOBACTERIUM ISLANDICUM medium,FERVIDOBACTERIUM ISLANDICUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_502_CLOSTRIDIUM_THERMOSUCCINOGENES_medium.yaml,KOMODO 502 CLOSTRIDIUM THERMOSUCCINOGENES medium,CLOSTRIDIUM THERMOSUCCINOGENES,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_506_METHANOBACTERIUM_ESPANOLAE_MEDIUM.yaml,KOMODO 506 METHANOBACTERIUM ESPANOLAE MEDIUM,METHANOBACTERIUM ESPANOLAE,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_508_PYRODICTIUM_ABYSSI_medium.yaml,KOMODO 508 PYRODICTIUM ABYSSI medium,PYRODICTIUM ABYSSI,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_517_DESULFOBACTERIUM_OLEOVORANS_MEDIUM.yaml,KOMODO 517 DESULFOBACTERIUM OLEOVORANS MEDIUM,DESULFOBACTERIUM OLEOVORANS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_518_THIOBACILLUS_HALOPHILUS_MEDIUM.yaml,KOMODO 518 THIOBACILLUS HALOPHILUS MEDIUM,THIOBACILLUS HALOPHILUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_519_ARCHAEOGLOBUS_PROFUNDUS_medium.yaml,KOMODO 519 ARCHAEOGLOBUS PROFUNDUS medium,ARCHAEOGLOBUS PROFUNDUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_522_CLOSTRIDIUM_NEOPROPIONICUM_medium.yaml,KOMODO 522 CLOSTRIDIUM NEOPROPIONICUM medium,CLOSTRIDIUM NEOPROPIONICUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_523_CLOSTRIDIUM_CHARTATABIDUM_medium.yaml,KOMODO 523 CLOSTRIDIUM CHARTATABIDUM medium,CLOSTRIDIUM CHARTATABIDUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_526_CLOSTRIDIUM_AMINOVALERICUM_medium.yaml,KOMODO 526 CLOSTRIDIUM AMINOVALERICUM medium,CLOSTRIDIUM AMINOVALERICUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_527_CLOSTRIDIUM_THERMOACETICUM_II_medium.yaml,KOMODO 527 CLOSTRIDIUM THERMOACETICUM II medium,CLOSTRIDIUM THERMOACETICUM,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/KOMODO_528_NAPHTHALENE_SULFONIC_ACID_MEDIUM.yaml,KOMODO 528 NAPHTHALENE SULFONIC ACID MEDIUM,NAPHTHALENE SULFONIC,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/KOMODO_52_CLOSTRIDIUM_KLUYVERI_medium_modified.yaml,KOMODO 52 CLOSTRIDIUM KLUYVERI medium modified,CLOSTRIDIUM KLUYVERI,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_533_THERMOPHILIC_HYDROGEN_BACTERIA_MEDIUM.yaml,KOMODO 533 THERMOPHILIC HYDROGEN BACTERIA MEDIUM,THERMOPHILIC HYDROGEN,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/KOMODO_535b_REACTIVATION_WITH_LIQUID_medium.yaml,KOMODO 535b REACTIVATION WITH LIQUID medium,REACTIVATION WITH,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/KOMODO_537_HELIOBACILLUS_MOBILIS_medium.yaml,KOMODO 537 HELIOBACILLUS MOBILIS medium,HELIOBACILLUS MOBILIS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_539-replace-Cellulose-with-Cellobiose_CLOSTRIDIUM_TERMITIDIS_medium_replace_Cellulose_with_Cellobiose.yaml,KOMODO 539-replace-Cellulose-with-Cellobiose CLOSTRIDIUM TERMITIDIS medium replace Cellulose with Cellobiose,CLOSTRIDIUM TERMITIDIS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_539_CLOSTRIDIUM_TERMITIDIS_medium.yaml,KOMODO 539 CLOSTRIDIUM TERMITIDIS medium,CLOSTRIDIUM TERMITIDIS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_546_LC_BROTH_medium.yaml,KOMODO 546 LC BROTH medium,LC BROTH,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_54_GLUCOSE_Yeast_extract_medium.yaml,KOMODO 54 GLUCOSE Yeast extract medium,GLUCOSE Yeast,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/KOMODO_561_THIOBACILLUS_PLUMBOPHILUS_MEDIUM.yaml,KOMODO 561 THIOBACILLUS PLUMBOPHILUS MEDIUM,THIOBACILLUS PLUMBOPHILUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_570_medium_FOR_THERMOPHILIC_ACTINOMYCETES_AGRE_1964.yaml,KOMODO 570 medium FOR THERMOPHILIC ACTINOMYCETES AGRE 1964,THERMOPHILIC ACTINOMYCETES,,,,isolate,high,medium_for_genus_species,TRUE
bacterial/KOMODO_575_ANAEROVIBRIO_BURKINABENSIS_medium.yaml,KOMODO 575 ANAEROVIBRIO BURKINABENSIS medium,ANAEROVIBRIO BURKINABENSIS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_586_THAUERA_AROMATICA_MEDIUM.yaml,KOMODO 586 THAUERA AROMATICA MEDIUM,THAUERA AROMATICA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_588_HALOBACTEROIDES_HALOBIUS_medium.yaml,KOMODO 588 HALOBACTEROIDES HALOBIUS medium,HALOBACTEROIDES HALOBIUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_589_HALOBACTERIUM_LACUSPROFUNDII_medium.yaml,KOMODO 589 HALOBACTERIUM LACUSPROFUNDII medium,HALOBACTERIUM LACUSPROFUNDII,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_590_DICHOTOMICROBIUM_THERMOHALOPHILUM_medium.yaml,KOMODO 590 DICHOTOMICROBIUM THERMOHALOPHILUM medium,DICHOTOMICROBIUM THERMOHALOPHILUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_592_THERMOMICROBIUM_ROSEUM_medium.yaml,KOMODO 592 THERMOMICROBIUM ROSEUM medium,THERMOMICROBIUM ROSEUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_596_BLASTOCOCCUS_AGGREGATUS_MEDIUM.yaml,KOMODO 596 BLASTOCOCCUS AGGREGATUS MEDIUM,BLASTOCOCCUS AGGREGATUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_598_HALOVIBRIO_VARIABILIS_medium.yaml,KOMODO 598 HALOVIBRIO VARIABILIS medium,HALOVIBRIO VARIABILIS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_59_LEUCONOSTOC_OENOS_medium.yaml,KOMODO 59 LEUCONOSTOC OENOS medium,LEUCONOSTOC OENOS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_606_COLBY_AND_ZATHMAN_MEDIUM.yaml,KOMODO 606 COLBY AND ZATHMAN MEDIUM,COLBY AND,,,,isolate,high,genus_species_strain_medium,TRUE
bacterial/KOMODO_607a_FILOBACILLUS_MILOSENSIS_medium.yaml,KOMODO 607a FILOBACILLUS MILOSENSIS medium,FILOBACILLUS MILOSENSIS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_60_CLOSTRIDIUM_THERMOACETICUM_medium.yaml,KOMODO 60 CLOSTRIDIUM THERMOACETICUM medium,CLOSTRIDIUM THERMOACETICUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_610_BACILLUS_THERMOALCALOPHILUS_medium.yaml,KOMODO 610 BACILLUS THERMOALCALOPHILUS medium,BACILLUS THERMOALCALOPHILUS,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_612_DESULFOBACTERIUM_CETONICUM_MEDIUM.yaml,KOMODO 612 DESULFOBACTERIUM CETONICUM MEDIUM,DESULFOBACTERIUM CETONICUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_617_MARINOMONAS_VAGA_medium.yaml,KOMODO 617 MARINOMONAS VAGA medium,MARINOMONAS VAGA,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_619_HYPHOMICROBIUM_METHYLOVORUM_MEDIUM.yaml,KOMODO 619 HYPHOMICROBIUM METHYLOVORUM MEDIUM,HYPHOMICROBIUM METHYLOVORUM,,,,isolate,high,genus_species_medium,TRUE
bacterial/KOMODO_61_CLOSTRIDIUM_THERMOHYDROSULFURICUM_medium.yaml,KOMODO 61 CLOSTRIDIUM THERMOHYDROSULFURICUM medium,CLOSTRIDIUM THERMOHYDROSULFURICUM,,,,isolate,high,genus_species_medium,TRUE
