culturemech_id	file_path
CultureMech:001718	data/normalized_yaml/bacterial/DSMZ_591_HALOBACTEROIDES_HALOINCOLA_MEDIUM.yaml
CultureMech:001719	data/normalized_yaml/bacterial/DSMZ_592_THERMOMICROBIUM_ROSEUM_MEDIUM.yaml
CultureMech:001720	data/normalized_yaml/bacterial/DSMZ_593_10_MH_MEDIUM.yaml
CultureMech:001721	data/normalized_yaml/bacterial/DSMZ_594_THERMOMICROBIUM_FOSTERI_MEDIUM.yaml
CultureMech:001722	data/normalized_yaml/bacterial/DSMZ_595_CAULOBACTER_MEDIUM.yaml
CultureMech:001723	data/normalized_yaml/bacterial/DSMZ_596_BLASTOCOCCUS_AGGREGATUS_MEDIUM.yaml
CultureMech:001724	data/normalized_yaml/bacterial/DSMZ_597_SALINIVIBRIO_COSTICOLA_SUBSP._VALLISMORTIS_MEDIUM.yaml
CultureMech:001725	data/normalized_yaml/bacterial/DSMZ_598_HALOVIBRIO_VARIABILIS_MEDIUM.yaml
CultureMech:001726	data/normalized_yaml/bacterial/DSMZ_59_LEUCONOSTOC_OENOS_MEDIUM.yaml
CultureMech:001727	data/normalized_yaml/bacterial/DSMZ_600_M14_PIRELLULA_MARINA_MEDIUM.yaml
CultureMech:001728	data/normalized_yaml/bacterial/DSMZ_600a_M13a_PIRELLULA_MEDIUM.yaml
CultureMech:001729	data/normalized_yaml/bacterial/DSMZ_600b_M13_3x_PIRELLULA_MEDIUM.yaml
CultureMech:001730	data/normalized_yaml/bacterial/DSMZ_602_HALOMONAS_SUBGLACIESCOLA.yaml
CultureMech:001731	data/normalized_yaml/bacterial/DSMZ_603_ANCALOMICROBIUM_MEDIUM.yaml
CultureMech:001732	data/normalized_yaml/bacterial/DSMZ_605_NUTRIENT_AGAR_OXOID_CM3.yaml
CultureMech:001733	data/normalized_yaml/bacterial/DSMZ_605a_NUTRIENT_AGAR_OXOID_CM3_WITH_PHOSPHATE.yaml
CultureMech:001734	data/normalized_yaml/bacterial/DSMZ_606_COLBY_AND_ZATHMAN_MEDIUM.yaml
CultureMech:001735	data/normalized_yaml/bacterial/DSMZ_607_M13_VERRUCOMICROBIUM_MEDIUM.yaml
CultureMech:001736	data/normalized_yaml/bacterial/DSMZ_607a_FILOBACILLUS_MILOSENSIS_MEDIUM.yaml
CultureMech:001737	data/normalized_yaml/bacterial/DSMZ_609_OATMEAL_AGAR_A_ISP-3.yaml
CultureMech:001738	data/normalized_yaml/bacterial/DSMZ_60_MOORELLA_MEDIUM.yaml
CultureMech:001739	data/normalized_yaml/bacterial/DSMZ_610_BACILLUS_THERMOALCALOPHILUS_MEDIUM.yaml
CultureMech:001740	data/normalized_yaml/bacterial/DSMZ_611_PYROBACULUM_BS_MEDIUM.yaml
CultureMech:001741	data/normalized_yaml/bacterial/DSMZ_612_DESULFOSARCINA_CETONICA_MEDIUM.yaml
CultureMech:001742	data/normalized_yaml/bacterial/DSMZ_613_THERMOTOGA_TF_C_MEDIUM.yaml
CultureMech:001743	data/normalized_yaml/bacterial/DSMZ_614_ACETOBACTERIUM_FIMETARIUM_MEDIUM.yaml
CultureMech:001744	data/normalized_yaml/bacterial/DSMZ_615_DESULFOVIBRIO_MG-1_MEDIUM.yaml
CultureMech:001745	data/normalized_yaml/bacterial/DSMZ_616_ALKALITHERMOBACTER_MEDIUM.yaml
CultureMech:001746	data/normalized_yaml/bacterial/DSMZ_617_MARINOMONAS_VAGA_MEDIUM.yaml
CultureMech:001747	data/normalized_yaml/bacterial/DSMZ_617a_BLOOD_AGAR_BASE_OXOID_CM55.yaml
CultureMech:001748	data/normalized_yaml/bacterial/DSMZ_618_TWEEN_80A_MEDIUM.yaml
CultureMech:001749	data/normalized_yaml/bacterial/DSMZ_619_HYPHOMICROBIUM_METHYLOVORUM_MEDIUM.yaml
CultureMech:001750	data/normalized_yaml/bacterial/DSMZ_61_THERMOANAEROBACTER_MEDIUM.yaml
CultureMech:001751	data/normalized_yaml/bacterial/DSMZ_620_2_MH_MEDIUM.yaml
CultureMech:001752	data/normalized_yaml/bacterial/DSMZ_621_PYGV_AGAR.yaml
CultureMech:001753	data/normalized_yaml/bacterial/DSMZ_621a_EKHO_LAKE_STRAINS_MEDIUM.yaml
CultureMech:001754	data/normalized_yaml/bacterial/DSMZ_622_PLANCTOMYCES_MEDIUM.yaml
CultureMech:001755	data/normalized_yaml/bacterial/DSMZ_623_THERMOCOCCUS_LITORALIS_MEDIUM.yaml
CultureMech:001756	data/normalized_yaml/bacterial/DSMZ_624_MH_MEDIUM.yaml
CultureMech:001757	data/normalized_yaml/bacterial/DSMZ_626_5_SORBITOL_MEDIUM.yaml
CultureMech:001758	data/normalized_yaml/bacterial/DSMZ_627_SEAWATER_LEMCO.yaml
CultureMech:001759	data/normalized_yaml/bacterial/DSMZ_628_MMB_MEDIUM.yaml
CultureMech:001760	data/normalized_yaml/bacterial/DSMZ_629_STALEY_S_MAINTENANCE_MEDIUM.yaml
CultureMech:001761	data/normalized_yaml/bacterial/DSMZ_630_MODIFIED_THERMUS_162_MEDIUM.yaml
CultureMech:001762	data/normalized_yaml/bacterial/DSMZ_631_ACETOBACTER_EUROPAEUS_MEDIUM.yaml
CultureMech:001763	data/normalized_yaml/bacterial/DSMZ_632_NMS_MEDIUM.yaml
CultureMech:001764	data/normalized_yaml/bacterial/DSMZ_633_RHODOPSEUDOMONAS_RUTILA_MEDIUM.yaml
CultureMech:001765	data/normalized_yaml/bacterial/DSMZ_634_RCM_MEDIUM.yaml
CultureMech:001766	data/normalized_yaml/bacterial/DSMZ_634a_RCM_MEDIUM_with_Casamino_acids.yaml
CultureMech:001767	data/normalized_yaml/bacterial/DSMZ_634b_RCM_MEDIUM_with_Sea_Salts.yaml
CultureMech:001768	data/normalized_yaml/bacterial/DSMZ_634c_RCM_MEDIUM_N2_CO2.yaml
CultureMech:001769	data/normalized_yaml/bacterial/DSMZ_635_GRACILINEMA_MEDIUM.yaml
CultureMech:001770	data/normalized_yaml/bacterial/DSMZ_636_ISP_MEDIUM_2_WITH_5_NaCl.yaml
CultureMech:001771	data/normalized_yaml/bacterial/DSMZ_638_LACTOBACILLUS_MEDIUM_III.yaml
CultureMech:001772	data/normalized_yaml/bacterial/DSMZ_639_MEDIUM_WITH_THIAZOLE.yaml
CultureMech:001773	data/normalized_yaml/bacterial/DSMZ_63_DESULFOVIBRIO_POSTGATE_MEDIUM.yaml
CultureMech:001774	data/normalized_yaml/bacterial/DSMZ_63a_DESULFOTOMACULUM_14.5_MEDIUM.yaml
CultureMech:001775	data/normalized_yaml/bacterial/DSMZ_63b_DESULFOVIBRIO_MEDIUM_SEAWATER.yaml
CultureMech:001776	data/normalized_yaml/bacterial/DSMZ_63c_DESULFOVIBRIO_MEDIUM_CHOLINE.yaml
CultureMech:001777	data/normalized_yaml/bacterial/DSMZ_640_CALDICELLULOSIRUPTOR_MEDIUM.yaml
CultureMech:001778	data/normalized_yaml/bacterial/DSMZ_640a_THERMOCLOSTRIDIUM_CAENICOLA_MEDIUM.yaml
CultureMech:001779	data/normalized_yaml/bacterial/DSMZ_641_DESULFOVIBRIO_MV_MEDIUM.yaml
CultureMech:001780	data/normalized_yaml/bacterial/DSMZ_643_SEDIMENTIBACTER_MEDIUM.yaml
CultureMech:001781	data/normalized_yaml/bacterial/DSMZ_644_ALLOCATENOCOCCUS_MEDIUM.yaml
CultureMech:001782	data/normalized_yaml/bacterial/DSMZ_645_MIDDLEBROOK_MEDIUM.yaml
CultureMech:001783	data/normalized_yaml/bacterial/DSMZ_645a_HEMIN_MEDIUM_FOR_MYCOBACTERIUM.yaml
CultureMech:001784	data/normalized_yaml/bacterial/DSMZ_646_RABBIT_BLOOD_AGAR.yaml
CultureMech:001785	data/normalized_yaml/bacterial/DSMZ_647_DESULFUROMONAS_THIOPHILA_MEDIUM.yaml
CultureMech:001786	data/normalized_yaml/bacterial/DSMZ_647a_DESULFUROMONAS_THIOPHILA_MEDIUM.yaml
CultureMech:001787	data/normalized_yaml/bacterial/DSMZ_648_CLOSTRIDIUM_GRANTII_MEDIUM.yaml
CultureMech:001788	data/normalized_yaml/bacterial/DSMZ_649_DESULFUROMONAS_SUCCINOXIDANS_MEDIUM.yaml
CultureMech:001789	data/normalized_yaml/bacterial/DSMZ_650_CENTENUM_MEDIUM.yaml
CultureMech:001790	data/normalized_yaml/bacterial/DSMZ_651_R_8_A_H_MEDIUM.yaml
CultureMech:001791	data/normalized_yaml/bacterial/DSMZ_653_PEPTONE-SUCCINATE_AGAR.yaml
CultureMech:001792	data/normalized_yaml/bacterial/DSMZ_654_SPIRILLUM_GRACILE_MEDIUM.yaml
CultureMech:001793	data/normalized_yaml/bacterial/DSMZ_655_PYE_MEDIUM.yaml
CultureMech:001794	data/normalized_yaml/bacterial/DSMZ_657_COW_MANURE_AGAR.yaml
CultureMech:001795	data/normalized_yaml/bacterial/DSMZ_658_HICKEY-TRESNER-AGAR.yaml
CultureMech:001796	data/normalized_yaml/bacterial/DSMZ_659_M17_MEDIUM_modified.yaml
CultureMech:001797	data/normalized_yaml/bacterial/DSMZ_65_GYM_STREPTOMYCES_MEDIUM.yaml
CultureMech:001798	data/normalized_yaml/bacterial/DSMZ_660_ALCALIGENES_MEDIUM.yaml
CultureMech:001799	data/normalized_yaml/bacterial/DSMZ_661_DP_MEDIUM.yaml
CultureMech:001800	data/normalized_yaml/bacterial/DSMZ_662_YEPG_MEDIUM.yaml
CultureMech:001801	data/normalized_yaml/bacterial/DSMZ_663_DESULFITOBACTERIUM_MEDIUM.yaml
CultureMech:001802	data/normalized_yaml/bacterial/DSMZ_664_PSEUDOTHERMOTOGA_ELFII_MEDIUM.yaml
CultureMech:001803	data/normalized_yaml/bacterial/DSMZ_664a_PSEUDOTHERMOTOGA_LETTINGAE_MEDIUM.yaml
CultureMech:001804	data/normalized_yaml/bacterial/DSMZ_665_SULFOBACILLUS_MEDIUM.yaml
CultureMech:001805	data/normalized_yaml/bacterial/DSMZ_666_SUCCINICLASTICUM_MEDIUM.yaml
CultureMech:001806	data/normalized_yaml/bacterial/DSMZ_666a_CELLULOSILYTICUM_MEDIUM.yaml
CultureMech:001807	data/normalized_yaml/bacterial/DSMZ_666b_METHANOMICROBIUM_MOBILE_MEDIUM.yaml
CultureMech:001808	data/normalized_yaml/bacterial/DSMZ_667_DESULFALLAS_THERMOSAPOVORANS_MEDIUM.yaml
CultureMech:001809	data/normalized_yaml/bacterial/DSMZ_668_FLEXIBACTER_MEDIUM.yaml
CultureMech:001810	data/normalized_yaml/bacterial/DSMZ_669_CYTOPHAGA_MEDIUM.yaml
CultureMech:001811	data/normalized_yaml/bacterial/DSMZ_670_ACIDIFERROBACTER_MS_MEDIUM.yaml
CultureMech:001812	data/normalized_yaml/bacterial/DSMZ_671_THERMOANAEROBACTER_BA_MEDIUM.yaml
CultureMech:001813	data/normalized_yaml/bacterial/DSMZ_672_HALF_STRENGTH_NUTRIENT_BROTH_OR_AGAR.yaml
CultureMech:001814	data/normalized_yaml/bacterial/DSMZ_673_THERMOCOCCUS_PROFUNDUS_MEDIUM.yaml
CultureMech:001815	data/normalized_yaml/bacterial/DSMZ_675_BACILLUS_THERMANTARCTICUS_MEDIUM.yaml
CultureMech:001816	data/normalized_yaml/bacterial/DSMZ_677_CLOSTRIDIUM_P-2_MEDIUM.yaml
CultureMech:001817	data/normalized_yaml/bacterial/DSMZ_678_COPROTHERMOBACTER_CP_MEDIUM.yaml
CultureMech:001818	data/normalized_yaml/bacterial/DSMZ_67_CY-AGAR.yaml
CultureMech:001819	data/normalized_yaml/bacterial/DSMZ_681_TGA-MEDIUM.yaml
CultureMech:001820	data/normalized_yaml/bacterial/DSMZ_683_TISSIERELLA_AMO.1_MEDIUM.yaml
CultureMech:001821	data/normalized_yaml/bacterial/DSMZ_684_SYNTROPHOBACTER_MPOB_MEDIUM.yaml
CultureMech:001822	data/normalized_yaml/bacterial/DSMZ_685_ANAEROBRANCA_MEDIUM.yaml
CultureMech:001823	data/normalized_yaml/bacterial/DSMZ_687_COLUMBIA_BLOOD_AGAR.yaml
CultureMech:001824	data/normalized_yaml/bacterial/DSMZ_688_PSEUDOTHERMOTOGA_SUBTERRANEA_MEDIUM.yaml
CultureMech:001825	data/normalized_yaml/bacterial/DSMZ_689_ACE_MEDIUM.yaml
CultureMech:001826	data/normalized_yaml/bacterial/DSMZ_68_HALOTHIOBACILLUS_NEAPOLITANUS_MEDIUM.yaml
CultureMech:001827	data/normalized_yaml/bacterial/DSMZ_690_DMA_MEDIUM.yaml
CultureMech:001828	data/normalized_yaml/bacterial/DSMZ_691_CreDm1_MEDIUM.yaml
CultureMech:001829	data/normalized_yaml/bacterial/DSMZ_692_METHANOSALSUM_WeN5_MEDIUM.yaml
CultureMech:001830	data/normalized_yaml/bacterial/DSMZ_693_COLUMBIA_BLOOD_MEDIUM.yaml
CultureMech:001831	data/normalized_yaml/bacterial/DSMZ_694_MEDIUM_E-2.yaml
CultureMech:001832	data/normalized_yaml/bacterial/DSMZ_695_MEDIUM_FOR_ERYTHROBACTER_LONGUS.yaml
CultureMech:001833	data/normalized_yaml/bacterial/DSMZ_696_STREPTOCOCCUS_SUIS_MEDIUM.yaml
CultureMech:001834	data/normalized_yaml/bacterial/DSMZ_697_TODD-HEWITT_MEDIUM.yaml
CultureMech:001835	data/normalized_yaml/bacterial/DSMZ_698_DOEPEL_MEDIUM.yaml
CultureMech:001836	data/normalized_yaml/bacterial/DSMZ_699_TRIPLE-SUGAR-IRON_MEDIUM_Difco.yaml
CultureMech:001837	data/normalized_yaml/bacterial/DSMZ_69_STARKEYA_NOVELLA_MEDIUM.yaml
CultureMech:001838	data/normalized_yaml/bacterial/DSMZ_6_ALLANTOIN_MINERAL_MEDIUM.yaml
CultureMech:001839	data/normalized_yaml/bacterial/DSMZ_700_ALKALIPHILIC_SPIROCHAETE_MEDIUM.yaml
CultureMech:001840	data/normalized_yaml/bacterial/DSMZ_701_HALOANAEROBACTER_CHITINOVORANS_MEDIUM.yaml
CultureMech:001841	data/normalized_yaml/bacterial/DSMZ_702_HALOCELLA_CELLULOLYTICA_MEDIUM.yaml
CultureMech:001842	data/normalized_yaml/bacterial/DSMZ_703_SEMISOLID_BRUCELLA_BROTH.yaml
CultureMech:001843	data/normalized_yaml/bacterial/DSMZ_704_BUTYRIVIBRIO_SP._MEDIUM.yaml
CultureMech:001844	data/normalized_yaml/bacterial/DSMZ_705_BACILLUS_INFERNUS_MEDIUM.yaml
CultureMech:001845	data/normalized_yaml/bacterial/DSMZ_708_DESULFORHABDUS_AMNIGENA_MEDIUM.yaml
CultureMech:001846	data/normalized_yaml/bacterial/DSMZ_709_ACIDIMICROBIUM_MEDIUM.yaml
CultureMech:001847	data/normalized_yaml/bacterial/DSMZ_70_ACIDITHIOBACILLUS_FERROOXIDANS_MEDIUM.yaml
CultureMech:001848	data/normalized_yaml/bacterial/DSMZ_710_THERMOANAEROBACTER_KoKo_MEDIUM.yaml
CultureMech:001849	data/normalized_yaml/bacterial/DSMZ_711_SPOROBACTER_MEDIUM.yaml
CultureMech:001850	data/normalized_yaml/bacterial/DSMZ_711a_EUBACTERIUM_AGGREGANS_MEDIUM.yaml
CultureMech:001851	data/normalized_yaml/bacterial/DSMZ_712_PSEUDOBUTYRIVIBRIO_MEDIUM.yaml
CultureMech:001852	data/normalized_yaml/bacterial/DSMZ_714_GEO-MEDIUM.yaml
CultureMech:001853	data/normalized_yaml/bacterial/DSMZ_715_COLUMBIA_AGAR.yaml
CultureMech:001854	data/normalized_yaml/bacterial/DSMZ_716_AMMONIFEX_DEGENSII_MEDIUM.yaml
CultureMech:001855	data/normalized_yaml/bacterial/DSMZ_717_DESULFITOBACTERIUM_PCE_MEDIUM.yaml
CultureMech:001856	data/normalized_yaml/bacterial/DSMZ_718_PETROTOGA_MEDIUM.yaml
CultureMech:001857	data/normalized_yaml/bacterial/DSMZ_719_ANAEROFILUM_MEDIUM.yaml
CultureMech:001858	data/normalized_yaml/bacterial/DSMZ_71_ACIDITHIOBACILLUS_THIOOXIDANS_MEDIUM.yaml
CultureMech:001859	data/normalized_yaml/bacterial/DSMZ_720_DESULFITOBACTERIUM_HAFNIENSE_MEDIUM.yaml
CultureMech:001860	data/normalized_yaml/bacterial/DSMZ_722_OCEANIDESULFOVIBRIO_MEDIUM.yaml
CultureMech:001861	data/normalized_yaml/bacterial/DSMZ_726_RHIZOMONAS_SUBERIFACIENS_MEDIUM.yaml
CultureMech:001862	data/normalized_yaml/bacterial/DSMZ_727_CLOSTRIDIUM_ULTUNENSE_MEDIUM.yaml
CultureMech:001863	data/normalized_yaml/bacterial/DSMZ_728_DESULFOBACCA_MEDIUM.yaml
CultureMech:001864	data/normalized_yaml/bacterial/DSMZ_729_MYX_AGAR.yaml
CultureMech:001865	data/normalized_yaml/bacterial/DSMZ_730_FERROGLOBUS_PLACIDUS_MEDIUM.yaml
CultureMech:001866	data/normalized_yaml/bacterial/DSMZ_731_THERMOSYNTROPHA_MEDIUM.yaml
CultureMech:001867	data/normalized_yaml/bacterial/DSMZ_732_DEHALOBACTER_RESTRICTUS_MEDIUM_TCE.yaml
CultureMech:001868	data/normalized_yaml/bacterial/DSMZ_732a_DESULFUROMONAS_MEDIUM_TCE.yaml
CultureMech:001869	data/normalized_yaml/bacterial/DSMZ_733_SULFITOBACTER_PONTIACUS_MEDIUM.yaml
CultureMech:001870	data/normalized_yaml/bacterial/DSMZ_734_METHANOBREVIBACTER_CURVATUS_MEDIUM.yaml
CultureMech:001871	data/normalized_yaml/bacterial/DSMZ_734a_METHANOBREVIBACTER_CUTICULARIS_MEDIUM.yaml
CultureMech:001872	data/normalized_yaml/bacterial/DSMZ_736_RICH_MEDIUM.yaml
CultureMech:001873	data/normalized_yaml/bacterial/DSMZ_737_DPM_MEDIUM.yaml
CultureMech:001874	data/normalized_yaml/bacterial/DSMZ_738_BPHD_Medium.yaml
CultureMech:001875	data/normalized_yaml/bacterial/DSMZ_739_DESULFONEMA_ISHIMOTOI_MEDIUM.yaml
CultureMech:001876	data/normalized_yaml/bacterial/DSMZ_740_FERVIDOBACTERIUM_TF_A_MEDIUM.yaml
CultureMech:001877	data/normalized_yaml/bacterial/DSMZ_742_DESULFONATRONOVIBRIO_MEDIUM.yaml
CultureMech:001878	data/normalized_yaml/bacterial/DSMZ_743_HYDROGENOBACTER_ACIDOPHILUS_MEDIUM.yaml
CultureMech:001879	data/normalized_yaml/bacterial/DSMZ_745_RHODOBIUM_MEDIUM.yaml
CultureMech:001880	data/normalized_yaml/bacterial/DSMZ_746_RHODOVULUM_STRICTUM_MEDIUM.yaml
CultureMech:001881	data/normalized_yaml/bacterial/DSMZ_747_DSIC_MEDIUM_modified.yaml
CultureMech:001882	data/normalized_yaml/bacterial/DSMZ_748_CENS_MEDIUM.yaml
CultureMech:001883	data/normalized_yaml/bacterial/DSMZ_749_THERMODESULFOVIBRIO_YELLOWSTONII_MEDIUM.yaml
CultureMech:001884	data/normalized_yaml/bacterial/DSMZ_751_SC_MEDIUM.yaml
CultureMech:001885	data/normalized_yaml/bacterial/DSMZ_752_HALOMONAS_PANTELLERIENSE.yaml
CultureMech:001886	data/normalized_yaml/bacterial/DSMZ_753_MY_MEDIUM.yaml
CultureMech:001887	data/normalized_yaml/bacterial/DSMZ_755_HALOBACILLUS_MEDIUM.yaml
CultureMech:001888	data/normalized_yaml/bacterial/DSMZ_756_HETEROTROPHIC_NITROBACTER_MEDIUM.yaml
CultureMech:001889	data/normalized_yaml/bacterial/DSMZ_756a_MIXOTROPHIC_NITROBACTER_MEDIUM.yaml
CultureMech:001890	data/normalized_yaml/bacterial/DSMZ_756b_10_MIXOTROPHIC_NITROBACTER_MEDIUM.yaml
CultureMech:001891	data/normalized_yaml/bacterial/DSMZ_756c_AUTOTROPHIC_NITROBACTER_MEDIUM.yaml
CultureMech:001892	data/normalized_yaml/bacterial/DSMZ_756d_NITROSPIRA_MOSCOVIENSIS.yaml
CultureMech:001893	data/normalized_yaml/bacterial/DSMZ_75_TRYPTICASE_PHYTONE_MEDIUM.yaml
CultureMech:001894	data/normalized_yaml/bacterial/DSMZ_761_HALOTHERMOTHRIX_ORENII.yaml
CultureMech:001895	data/normalized_yaml/bacterial/DSMZ_762_HALOMONAS_DESIDERATA_MEDIUM.yaml
CultureMech:001896	data/normalized_yaml/bacterial/DSMZ_763_BOSEA_THIOOXIDANS_MEDIUM.yaml
CultureMech:001897	data/normalized_yaml/bacterial/DSMZ_764_HALOANAEROBIUM_LACUSROSEUS_MEDIUM.yaml
CultureMech:001898	data/normalized_yaml/bacterial/DSMZ_765_ISOSPHAERA_PALLIDA_MEDIUM.yaml
CultureMech:001899	data/normalized_yaml/bacterial/DSMZ_766_THERMOCOCCUS_CHITINOPHAGUS_MEDIUM.yaml
CultureMech:001900	data/normalized_yaml/bacterial/DSMZ_767_ERYTHROMICROBIUM_AND_ROSEOCOCCUS_MEDIUM.yaml
CultureMech:001901	data/normalized_yaml/bacterial/DSMZ_768_M17_MEDIUM_FOR_FILOMICROBIUM_FUSIFORME.yaml
CultureMech:001902	data/normalized_yaml/bacterial/DSMZ_769_CLOSTRIDIUM_VINCENTII_MEDIUM.yaml
CultureMech:001903	data/normalized_yaml/bacterial/DSMZ_76_GOTTSCHALKIA_MEDIUM.yaml
CultureMech:001904	data/normalized_yaml/bacterial/DSMZ_770_SULFOPHOBOCOCCUS_ZILLIGII_MEDIUM.yaml
CultureMech:001905	data/normalized_yaml/bacterial/DSMZ_771_SULFUROSPIRILLUM_BARNESII_MEDIUM.yaml
CultureMech:001906	data/normalized_yaml/bacterial/DSMZ_772_PARACOCCUS_ALCALIPHILUS_MEDIUM.yaml
CultureMech:001907	data/normalized_yaml/bacterial/DSMZ_773_PARACOCCUS_KOCURII_MEDIUM.yaml
CultureMech:001908	data/normalized_yaml/bacterial/DSMZ_774_MEDIUM_FOR_PARACOCCUS_AMINOPHILUS_AND_P._AMINOVORANS.yaml
CultureMech:001909	data/normalized_yaml/bacterial/DSMZ_775_R_-_CW_MEDIUM.yaml
CultureMech:001910	data/normalized_yaml/bacterial/DSMZ_776_MICROLUNATUS_MEDIUM.yaml
CultureMech:001911	data/normalized_yaml/bacterial/DSMZ_778_THERMOTERRABACTERIUM_MEDIUM.yaml
CultureMech:001912	data/normalized_yaml/bacterial/DSMZ_778a_THERMOLITHOBACTER_MEDIUM.yaml
CultureMech:001913	data/normalized_yaml/bacterial/DSMZ_778b_CALDIMICROBIUM_MEDIUM.yaml
CultureMech:001914	data/normalized_yaml/bacterial/DSMZ_779_CAPNOCYTOPHAGA_II_MEDIUM.yaml
CultureMech:001915	data/normalized_yaml/bacterial/DSMZ_77_LIVER_BROTH_Oxoid_CM_77.yaml
CultureMech:001916	data/normalized_yaml/bacterial/DSMZ_780_MIDDLEBROOK_MEDIUM_WITH_MYCOBACTIN.yaml
CultureMech:001917	data/normalized_yaml/bacterial/DSMZ_781_DUNG_EXTRACT_AGAR.yaml
CultureMech:001918	data/normalized_yaml/bacterial/DSMZ_782_OM-2_MEDIUM.yaml
CultureMech:001919	data/normalized_yaml/bacterial/DSMZ_783_HYDROGENOTHERMUS_HIRSCHII_MEDIUM.yaml
CultureMech:001920	data/normalized_yaml/bacterial/DSMZ_784_NATRONIELLA_MEDIUM.yaml
CultureMech:001921	data/normalized_yaml/bacterial/DSMZ_784a_METHANOCALCULUS_NATRONOPHILUS_MEDIUM.yaml
CultureMech:001922	data/normalized_yaml/bacterial/DSMZ_785_BOGORIELLA_MEDIUM.yaml
CultureMech:001923	data/normalized_yaml/bacterial/DSMZ_786_DETHIOSULFOVIBRIO_PEPTIDOVORANS_MEDIUM.yaml
CultureMech:001924	data/normalized_yaml/bacterial/DSMZ_788_CALORAMATOR_MEDIUM.yaml
CultureMech:001925	data/normalized_yaml/bacterial/DSMZ_789_DILUTE_POTATO_MEDIUM.yaml
CultureMech:001926	data/normalized_yaml/bacterial/DSMZ_78_CHOPPED_MEAT_MEDIUM.yaml
CultureMech:001927	data/normalized_yaml/bacterial/DSMZ_78a_CHOPPED_MEAT_MEDIUM_FOR_TREPONEMA_SP..yaml
CultureMech:001928	data/normalized_yaml/bacterial/DSMZ_78b_CHOPPED_MEAT_MEDIUM_N2_CO2.yaml
CultureMech:001929	data/normalized_yaml/bacterial/DSMZ_78c_CHOPPED_MEAT_MEDIUM_FOR_FRETIBACTERIUM_SP..yaml
CultureMech:001930	data/normalized_yaml/bacterial/DSMZ_78d_MEDIUM_FOR_TREPONEMA_PARVUM.yaml
CultureMech:001931	data/normalized_yaml/bacterial/DSMZ_791_PORPHYROBACTER_TEPIDARIUS_MEDIUM.yaml
CultureMech:001932	data/normalized_yaml/bacterial/DSMZ_792_PYROLOBUS_FUMARII_MEDIUM.yaml
CultureMech:001933	data/normalized_yaml/bacterial/DSMZ_792a_THERMOVIBRIO_AMMONIFICANS_MEDIUM.yaml
CultureMech:001934	data/normalized_yaml/bacterial/DSMZ_792b_CAMINIBACTER_MEDIATLANTICUS_MEDIUM.yaml
CultureMech:001935	data/normalized_yaml/bacterial/DSMZ_792c_NAUTILIA_NITRATIREDUCENS_MEDIUM.yaml
CultureMech:001936	data/normalized_yaml/bacterial/DSMZ_793_MOORELLA_GLYCERINI_MEDIUM.yaml
CultureMech:001937	data/normalized_yaml/bacterial/DSMZ_794_PSEUDOTHERMOTOGA_HYPOGEA_MEDIUM.yaml
CultureMech:001938	data/normalized_yaml/bacterial/DSMZ_795_STETTERIA_MEDIUM.yaml
CultureMech:001939	data/normalized_yaml/bacterial/DSMZ_795a_LEBETIMONAS_MEDIUM.yaml
CultureMech:001940	data/normalized_yaml/bacterial/DSMZ_796_ARCHAEOGLOBUS_VENEFICUS_MEDIUM.yaml
CultureMech:001941	data/normalized_yaml/bacterial/DSMZ_797_MODIFIED_CHOPPED_MEAT_MEDIUM.yaml
CultureMech:001942	data/normalized_yaml/bacterial/DSMZ_798_TINDALLIA_MEDIUM.yaml
CultureMech:001943	data/normalized_yaml/bacterial/DSMZ_79_LEUCOTHRIX_MEDIUM.yaml
CultureMech:001944	data/normalized_yaml/bacterial/DSMZ_7_ANCYLOBACTER_-_SPIROSOMA_MEDIUM.yaml
CultureMech:001945	data/normalized_yaml/bacterial/DSMZ_800_ANAEROBIOSPIRILLUM_THOMASII_MEDIUM.yaml
CultureMech:001946	data/normalized_yaml/bacterial/DSMZ_802_GRACILIBACILLUS_MEDIUM.yaml
CultureMech:001947	data/normalized_yaml/bacterial/DSMZ_803_SPHAEROTILUS-LEPTOTHRIX_MEDIUM.yaml
CultureMech:001948	data/normalized_yaml/bacterial/DSMZ_804_HAEMOPHILUS_MEDIUM.yaml
CultureMech:001949	data/normalized_yaml/bacterial/DSMZ_805_METHYLOBACTERIUM_THIOCYANATUM_MEDIUM.yaml
CultureMech:001950	data/normalized_yaml/bacterial/DSMZ_806_THERMOCOCCUS_MEDIUM.yaml
CultureMech:001951	data/normalized_yaml/bacterial/DSMZ_807_HALOANAEROBIUM_ALCALIPHILUM_MEDIUM.yaml
CultureMech:001952	data/normalized_yaml/bacterial/DSMZ_808_SS1-MEDIUM.yaml
CultureMech:001953	data/normalized_yaml/bacterial/DSMZ_809_ALCANIVORAX_BORKUMENSIS_MEDIUM.yaml
CultureMech:001954	data/normalized_yaml/bacterial/DSMZ_80_GLYCEROL-SOIL_MEDIUM.yaml
CultureMech:001955	data/normalized_yaml/bacterial/DSMZ_810_SKIM_MILK_GLUCOSE_AGAR.yaml
CultureMech:001956	data/normalized_yaml/bacterial/DSMZ_811_ACTIVATED_CARBON_MEDIUM.yaml
