culturemech_id	lineage_signature	file_path	display_name	lifecycle_status	successor_ids	lifecycle_note	catalog_schema_version
CultureMech:005516	sha256:f2891a919af02a09af1d46c93f1b3bca7df9ba32ac060a857de33f3537a147af	data/normalized_yaml/bacterial/medium_464_modified_for_dsm_2117.yaml	medium_464_modified_for_dsm_2117	ACTIVE			1
CultureMech:005517	sha256:0ce5b72ff4764850c7bf67c55f41b7988ba78c4911128c6630cb1db84d22d59a	data/normalized_yaml/bacterial/medium_464_modified_for_dsm_22870.yaml	medium_464_modified_for_dsm_22870	ACTIVE			1
CultureMech:005518	sha256:95e7f43d5e8be7879b4f02b967f2d8a6318f8c5f8ef3e27b7fd89b99d19f0df1	data/normalized_yaml/bacterial/medium_464_modified_for_dsm_6824.yaml	medium_464_modified_for_dsm_6824	ACTIVE			1
CultureMech:005519	sha256:e29e7f3d769b7d5caa39b5d5dcb63c936edaa9e89c799fa8d57719d100ba16a0	data/normalized_yaml/bacterial/KOMODO_464_PLATE_COUNT_AGAR.yaml	plate_count_agar	ACTIVE			1
CultureMech:005520	sha256:7e2f0fbfb3d2427c352b08c614ea99313c541eec566d2ea850d25ef03022c439	data/normalized_yaml/bacterial/KOMODO_464a_REACTIVATION_WITH_LIQUID_medium_464.yaml	reactivation_with_liquid_medium_464	ACTIVE			1
CultureMech:005521	sha256:6323034de694bd36690926407874bac2d113e91ab132ae7da5e1555a81d8592c	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_10063.yaml	medium_465_modified_for_dsm_10063	ACTIVE			1
CultureMech:005522	sha256:d1d539de0f577ca0f1878297bfb34a9da8f422067887917450b8c07b172816e7	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_10064.yaml	medium_465_modified_for_dsm_10064	ACTIVE			1
CultureMech:005523	sha256:2600496746ad9c5ecb2e774a326310ddc5da73a7190ce880155ccb6f14d78dd3	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_10065.yaml	medium_465_modified_for_dsm_10065	ACTIVE			1
CultureMech:005524	sha256:ef22c31ccd759edc68a3207f2a2b759e6b81a46aee3a12d4b9e711436abd6dba	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_10066.yaml	medium_465_modified_for_dsm_10066	ACTIVE			1
CultureMech:005525	sha256:f1fa19fcb779c086e20f899903f93ef1e0830fddf11d4c8517dcdc8e1b046a93	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_10698.yaml	medium_465_modified_for_dsm_10698	ACTIVE			1
CultureMech:005526	sha256:2e8d06c36f5c1b739872628f2d4225792672fee42e2ff0594c5869d78208c4a0	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_10699.yaml	medium_465_modified_for_dsm_10699	ACTIVE			1
CultureMech:005527	sha256:afc439227b57743905385d5b9abf6378f5ecdc8f31c39420454a4a863c4d3075	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_10700.yaml	medium_465_modified_for_dsm_10700	ACTIVE			1
CultureMech:005528	sha256:4b0803dc8836842ac1e512cd422f6fd99a1d078eb2c99e4e45955221b6d355bc	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_11098.yaml	medium_465_modified_for_dsm_11098	ACTIVE			1
CultureMech:005529	sha256:659346e3093d11d89604e0a8de50bbe8843633e8a4f8fa7229324251006fd3f8	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_11199.yaml	medium_465_modified_for_dsm_11199	ACTIVE			1
CultureMech:005530	sha256:e57d826063ac7d8fde4393a4ccdee7980243262370b04df909c236961815649f	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_11414.yaml	medium_465_modified_for_dsm_11414	ACTIVE			1
CultureMech:005531	sha256:576c0163ea849303b2f0dd34cbaea12e0c86663e18e2893a88fd8726ad90d640	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_11437.yaml	medium_465_modified_for_dsm_11437	ACTIVE			1
CultureMech:005532	sha256:8a1824ced9e0d2fa758997ef302f7f75a0bb5eafafa5fc4ac22b811b6f4809b5	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_12578.yaml	medium_465_modified_for_dsm_12578	ACTIVE			1
CultureMech:005533	sha256:8b4fcd0f6eebbb4ce01c77a58873a193d15f3cb4b1c2af6191ea8fdb9582738a	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_12579.yaml	medium_465_modified_for_dsm_12579	ACTIVE			1
CultureMech:005534	sha256:e632d14a14858a388a3ee079340b5fda934e5e03354130750a2782d349a86a9c	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_12584.yaml	medium_465_modified_for_dsm_12584	ACTIVE			1
CultureMech:005535	sha256:a268de4759822bae09dbe3cc88370fbcaa88419f5ba4080e6cce4b63fa59f4f0	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_12585.yaml	medium_465_modified_for_dsm_12585	ACTIVE			1
CultureMech:005536	sha256:5900f118a84aa2a28ab1a0407a9a6fee7102c89f7dd0bbfc724b8e905640da95	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_12678.yaml	medium_465_modified_for_dsm_12678	ACTIVE			1
CultureMech:005537	sha256:42a8e47ad563a7fc5d243064b0e394b7e82526738e16b3e62fd1384fe9ed0033	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_12775.yaml	medium_465_modified_for_dsm_12775	ACTIVE			1
CultureMech:005538	sha256:70223f1ef2a7728acff47575b3e9081de50b6ae202f4ff84afa6beb7692a837e	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_12877.yaml	medium_465_modified_for_dsm_12877	ACTIVE			1
CultureMech:005539	sha256:8885f16f785bee9ad6773c8e5962884c0e54fd653b155719d2b19c29e6eab1fa	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_13640_replace_taurine_with_ethanedisulfonate.yaml	medium_465_modified_for_dsm_13640_replace_taurine_with_ethanedisulfonate	ACTIVE			1
CultureMech:005540	sha256:dfef955d5df128696b2ef301acedbd87fb3c3098899f0ee8bfd9d12eb7a82194	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_13640.yaml	medium_465_modified_for_dsm_13640	ACTIVE			1
CultureMech:005541	sha256:9792814fe9867bd926ad1c0775166d310e4bc2aa9b50aaa6f3caea94ddc820a9	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_14773.yaml	medium_465_modified_for_dsm_14773	ACTIVE			1
CultureMech:005542	sha256:288932c7caf2207399edc5b0a3a2b90528d5b845c4c0e447f2a93d2381ae4fef	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_16812.yaml	medium_465_modified_for_dsm_16812	ACTIVE			1
CultureMech:005543	sha256:0f06dcaeaec2f3f8adb74d7e290155a7e97b77a45742e105db991a781558acfe	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_16843.yaml	medium_465_modified_for_dsm_16843	ACTIVE			1
CultureMech:005544	sha256:79f5d4ae9dc82b126316e1fca9e83499127450a7c16d961294b730b5c75fbfbc	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_16845.yaml	medium_465_modified_for_dsm_16845	ACTIVE			1
CultureMech:005545	sha256:3381366a15b4ea954a8a19ac34c355531a0d82e362a6255ebad4aaa34a0d488e	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_16851.yaml	medium_465_modified_for_dsm_16851	ACTIVE			1
CultureMech:005546	sha256:068324da22fdda3974f3c77bc27f5d478e4c4e10e5dedf76d17826479da1220a	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_16962.yaml	medium_465_modified_for_dsm_16962	ACTIVE			1
CultureMech:005547	sha256:53e48e87967198855dda84871cd099be3f5e5e494fb1890f41e611f8efd88273	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_16963.yaml	medium_465_modified_for_dsm_16963	ACTIVE			1
CultureMech:005548	sha256:69e5d7ce80a02f8247f0c65ddbce86750ffdc45bb5664b281a0d484fa34c1d03	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_16964.yaml	medium_465_modified_for_dsm_16964	ACTIVE			1
CultureMech:005549	sha256:9b0d6e1fad2cdb53c2035a8960633b828c62351d01c24a156406738fe4712199	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_17507.yaml	medium_465_modified_for_dsm_17507	ACTIVE			1
CultureMech:005550	sha256:f9f28324f4f2ee3c8612b9779285018dcf91827d346d3536776d82551ff71f07	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_17540.yaml	medium_465_modified_for_dsm_17540	ACTIVE			1
CultureMech:005551	sha256:1ebca35b957d792472aeea1270bbb7c6582d5fa4e83b0e8df8ad3f247a2f3398	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_17854.yaml	medium_465_modified_for_dsm_17854	ACTIVE			1
CultureMech:005552	sha256:efb3355d5ef463e3a274d3546be708dbac0289711aeac9ea3836a31fbe8d663e	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_18361.yaml	medium_465_modified_for_dsm_18361	ACTIVE			1
CultureMech:005553	sha256:0adc7bc0990d9d908462786f1322de0c653a8aeaa475b10f4c76907630936462	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_19529.yaml	medium_465_modified_for_dsm_19529	ACTIVE			1
CultureMech:005554	sha256:8f266fc7c56a75964851f26bb954616784aa74b53e6065c807186895c1ff6ee5	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_19550.yaml	medium_465_modified_for_dsm_19550	ACTIVE			1
CultureMech:005555	sha256:5f2bccb1bbe69f6720bbb68399dbf5861be59da90e6cedf2e3a25c31d113959c	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_6383.yaml	medium_465_modified_for_dsm_6383	ACTIVE			1
CultureMech:005556	sha256:2cc5d71cbf394707e446544e3e710cbcd3304e488b03525bc514794b548779fe	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_6428_replace_phenol_with_2_4_6_trichlorophenol.yaml	medium_465_modified_for_dsm_6428_replace_phenol_with_2_4_6_trichlorophenol	ACTIVE			1
CultureMech:005557	sha256:81b1df1393f576b2ece5c68bfde96275a0d1d10a2385ac9f681840c94833c0d3	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_6428.yaml	medium_465_modified_for_dsm_6428	ACTIVE			1
CultureMech:005558	sha256:9791b0aa420f673a1f3bed13a5267ec5d76aaca37c4c5c1311d5beb6bf7a689f	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_6431.yaml	medium_465_modified_for_dsm_6431	ACTIVE			1
CultureMech:005559	sha256:63558f370ddf96374a2f1ce2e33ef9aeef5472bec1a5c35a516cdcfa107bf453	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_6432.yaml	medium_465_modified_for_dsm_6432	ACTIVE			1
CultureMech:005560	sha256:77bd424387900ebc5259b342a52a1f07c1e285324cbf1deee139164583074911	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_6434.yaml	medium_465_modified_for_dsm_6434	ACTIVE			1
CultureMech:005561	sha256:540ccc8ca32d0f6f725d59bc6cac8827225f57f0c5ec7cd9c5fc31a3e4244392	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_6577.yaml	medium_465_modified_for_dsm_6577	ACTIVE			1
CultureMech:005562	sha256:08847d86272442459e918d51eb9e302b1aee2275a73963ffbf0d9e655953c10c	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_6708.yaml	medium_465_modified_for_dsm_6708	ACTIVE			1
CultureMech:005563	sha256:494affc847877e4bbf8176222ce165f48452d77876dcdbf216bedea2762da20e	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_6985.yaml	medium_465_modified_for_dsm_6985	ACTIVE			1
CultureMech:005564	sha256:277ea4de75868aadb1ca7fddfc70f009c83520aebf624622f2e11cb47b7edea7	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_6986.yaml	medium_465_modified_for_dsm_6986	ACTIVE			1
CultureMech:005565	sha256:6a930f7f630d62468699f55b9c51fde5ad04132e06a66120334eedac36dcd37a	data/normalized_yaml/bacterial/medium_465_modified_for_dsm_7005.yaml	medium_465_modified_for_dsm_7005	ACTIVE			1
CultureMech:005566	sha256:0cebd1045161e18d28e96bf12483e21b8befd5b850d66201cc3b6157b4bec0e8	data/normalized_yaml/bacterial/KOMODO_465_MINERAL_MEDIUM_PH_7.25.yaml	mineral_medium_ph_7_25	ACTIVE			1
CultureMech:005567	sha256:7898aee057c653e9516e9dc1ec4dba7566c43d08be1ae025e504392fdc33cae1	data/normalized_yaml/bacterial/KOMODO_465a_MINERAL_MEDIUM_WITH_2-HYDROXYBIPHENYL.yaml	mineral_medium_with_2_hydroxybiphenyl	ACTIVE			1
CultureMech:005568	sha256:c4cd154f9c4b9b5099de4a62da66e1ef1a742f5045bebe9d59fedfdf41d39149	data/normalized_yaml/bacterial/medium_465b_modified_for_dsm_6824.yaml	medium_465b_modified_for_dsm_6824	ACTIVE			1
CultureMech:005569	sha256:1134763e1603b315c556c965e1350abfcab05bb1c874de33c3ebd42370f88166	data/normalized_yaml/bacterial/KOMODO_465b_MINERAL_MEDIUM_WITH_PCP.yaml	mineral_medium_with_pcp	ACTIVE			1
CultureMech:005570	sha256:265fc33c8c4e14feab685cae3d9a3c999a4d1d70bc5e6acba6d4042dd5457c36	data/normalized_yaml/bacterial/for_dsm_6813.yaml	for_dsm_6813	ACTIVE			1
CultureMech:005571	sha256:be32a8e5f91928c926a4e964b67230378bcff4ddfacac7132b320b8f8090896f	data/normalized_yaml/bacterial/KOMODO_465c_MINERAL_MEDIUM_WITH_DICHLOROMETHANE.yaml	mineral_medium_with_dichloromethane	ACTIVE			1
CultureMech:005572	sha256:20f55941d2ef8fa674626fbcbe0fe9f67c8fba88704d582f6dde6fc3554ee6b5	data/normalized_yaml/bacterial/for_dsm_9675_and_dsm_9685.yaml	for_dsm_9675_and_dsm_9685	ACTIVE			1
CultureMech:005573	sha256:cff44b1e1778560b3d519fff62d5bbd0ca363a637bff1445ec4f2ad1864b7e07	data/normalized_yaml/bacterial/KOMODO_465d_MINERAL_MEDIUM_WITH_BENZYLCYANIDE_AS_NITROGEN_SOURCE.yaml	mineral_medium_with_benzylcyanide_as_nitrogen_source	ACTIVE			1
CultureMech:005574	sha256:82064d73edfb7e29cec2cfbb52b3e2c0c21db2e0f558e704fd8fc54f9a7560df	data/normalized_yaml/bacterial/KOMODO_465e_MINERAL_MEDIUM_WITH_SULFOBENZOIC_ACID.yaml	mineral_medium_with_sulfobenzoic_acid	ACTIVE			1
CultureMech:005575	sha256:354c90ee87d07a40390555f5619628626c5b21d857787a9208f9af7d7a53c071	data/normalized_yaml/bacterial/KOMODO_465f_MINERAL_MEDIUM_WITH_3-AMINOPHENOL.yaml	mineral_medium_with_3_aminophenol	ACTIVE			1
CultureMech:005576	sha256:cd5ba2eb3c341f40bf3737661ae08fcd9e92f8642b0c8506032fea3545fec20f	data/normalized_yaml/bacterial/KOMODO_465g_MINERAL_MEDIUM_WITH_CYANURIC_ACID_AS_NITROGEN_SOURCE.yaml	mineral_medium_with_cyanuric_acid_as_nitrogen_source	ACTIVE			1
CultureMech:005577	sha256:fd1dbc5c254dcb4baae59e16295583698bbda8fec35254de205f617c511035a9	data/normalized_yaml/bacterial/KOMODO_465h_MINERALMEDIUM_WITH_6-METHYLNICOTINATE.yaml	mineralmedium_with_6_methylnicotinate	ACTIVE			1
CultureMech:005578	sha256:0a23ec23aec4932f73ef14177a26a3896e54e4a4c45af0598dfb30741d128f85	data/normalized_yaml/bacterial/KOMODO_465i_MINERAL_MEDIUM_WITH_ATRAZIN.yaml	mineral_medium_with_atrazin	ACTIVE			1
CultureMech:005579	sha256:9a3c73fc2eaf908d07f15998f93dd5d510c5fe478cc1f8bcee0c11a783ba2d04	data/normalized_yaml/bacterial/KOMODO_466_TSBY_salt_medium.yaml	tsby_salt_medium	ACTIVE			1
CultureMech:005580	sha256:2d417a1c09acace46d725fef9ea94050b1e6c00b0fbbff2900ed38578f9a452a	data/normalized_yaml/bacterial/KOMODO_467_OTTOW_medium.yaml	ottow_medium	ACTIVE			1
CultureMech:005581	sha256:bfe7c1e48971289b43621673b1506412470f601ec87b3af6a5b1c7211028d595	data/normalized_yaml/bacterial/KOMODO_468_EXIGUOBACTERIUM_MEDIUM.yaml	exiguobacterium_medium	ACTIVE			1
CultureMech:005582	sha256:1114fd74e896853bdc6ceec97abd71ba58c53cc405273da9b695d136a167a6af	data/normalized_yaml/bacterial/KOMODO_469_YM-CATALASE_medium.yaml	ym_catalase_medium	ACTIVE			1
CultureMech:005583	sha256:adc13be48fff2213f799f973cdc71e60f065e758363e8694aad3cc50b18dd358	data/normalized_yaml/bacterial/pseudomonas_halophila_medium.yaml	pseudomonas_halophila_medium	ACTIVE			1
CultureMech:005584	sha256:b72e6fe0fd11bd64e5040c0febc55f4034eae2f658ba4ead17038b9417ff3e75	data/normalized_yaml/bacterial/medium_471_modified_for_dsm_7136.yaml	medium_471_modified_for_dsm_7136	ACTIVE			1
CultureMech:005585	sha256:84d68eaa9c88555aeb224cd7e62dc2a55b47caeb3be0aefbac06a20ac1d91491	data/normalized_yaml/bacterial/KOMODO_471_ALCALIGENES_XYLOSOXYDANS_MEDIUM_WITH_BENZOATE.yaml	alcaligenes_xylosoxydans_medium_with_benzoate	ACTIVE			1
CultureMech:005586	sha256:3109f94602ec68a3a3ac4c7f07c7cc7ce6509a49558d74f91ec6efced44ccf46	data/normalized_yaml/bacterial/KOMODO_472_PITYROSPORUM_medium.yaml	pityrosporum_medium	ACTIVE			1
CultureMech:005587	sha256:2cab947fdb4c14d2b405166db16ae64b1f639e390f16250fa0810d8d80eac58a	data/normalized_yaml/bacterial/medium_473_modified_for_dsm_6780.yaml	medium_473_modified_for_dsm_6780	ACTIVE			1
CultureMech:005588	sha256:3c458eb17929e92135d94ba0ceed03fc04817c5456de22cc84a5357c969a1fcb	data/normalized_yaml/bacterial/KOMODO_473_MEDIUM_WITH_EDTA_AS_CARBON_SOURCE.yaml	medium_with_edta_as_carbon_source	ACTIVE			1
CultureMech:005589	sha256:09775e34e80017b78d1e61f68d698a5050ba1a0e4a9554e79a25cdb4db7641c4	data/normalized_yaml/bacterial/KOMODO_474_MEDIUM_WITH_POLYHYDROXYBUTYRIC_ACID_AS_CARBON_SOURCE.yaml	medium_with_polyhydroxybutyric_acid_as_carbon_source	ACTIVE			1
CultureMech:005590	sha256:2f5f50f8fe41196bc580282ad1570ea66f577aaeaf364563fb9e650d8a69fc40	data/normalized_yaml/bacterial/desulfobacterium_anilini_medium.yaml	desulfobacterium_anilini_medium	ACTIVE			1
CultureMech:005591	sha256:ead122a1b2a1db3184a35744e245f3f3ead3818d9647d752ab416ba7fd5d601c	data/normalized_yaml/bacterial/KOMODO_477_THIOBACILLUS_PROSPERUS_MEDIUM.yaml	thiobacillus_prosperus_medium	ACTIVE			1
CultureMech:005592	sha256:937ecfeea3c7b140f76cdb98abb3bee08f64d8c7aad4c4d58a3b231203b51a4e	data/normalized_yaml/bacterial/acetobacterium_sp_komac1_medium.yaml	acetobacterium_sp_komac1_medium	ACTIVE			1
CultureMech:005593	sha256:d0005d7c34573a4a10de474bd3052c6b83bf97c810cad4c5437a7bf38822eb31	data/normalized_yaml/bacterial/for_dsm_5219.yaml	for_dsm_5219	ACTIVE			1
CultureMech:005594	sha256:b0906c2bda8140158df266d979af718ecd1dd3d79df797d8ac6423c659acb1d7	data/normalized_yaml/archaea/KOMODO_479_METHANOHALOPHILUS_medium.yaml	methanohalophilus_medium	ACTIVE			1
CultureMech:005595	sha256:f4d63244dc9ebb94b7d8059950c6165919cd6eb981e89c10868fdb935ea0fe39	data/normalized_yaml/bacterial/for_dsm_11321.yaml	for_dsm_11321	ACTIVE			1
CultureMech:005596	sha256:20cb37cf7471916064cd01f5cf03d69efba9bbf93ea801f4185eeb978613d736	data/normalized_yaml/bacterial/KOMODO_480_DESULFURELLA_medium.yaml	desulfurella_medium	ACTIVE			1
CultureMech:005597	sha256:71f3d16a4e8adb5086936fd7be7e3216e6330467d6dafca5626299978d5dfd6e	data/normalized_yaml/bacterial/desulfurella_multipotens_medium.yaml	desulfurella_multipotens_medium	ACTIVE			1
CultureMech:005598	sha256:06ca01f9fd1c46ff6f4a05fb8d0c2a7ee14681d22c89305bb93b7f0606cb4015	data/normalized_yaml/bacterial/KOMODO_480b_TTD-MEDIUM.yaml	ttd_medium	ACTIVE			1
CultureMech:005599	sha256:47fbc17c07fd9933c01b3a774be2c8eb37e59b0371e8e55b43011f98e16ec083	data/normalized_yaml/bacterial/dsm_10409.yaml	dsm_10409	ACTIVE			1
CultureMech:005600	sha256:d29f854eecbfa15b3c822394dc8500e39e32441a57b0967697a312b5dc19c788	data/normalized_yaml/bacterial/dsm_10410.yaml	dsm_10410	ACTIVE			1
CultureMech:005601	sha256:767d806d3b00e964c605a096b56d966b8c2b54e8d41abbb9bb4c40cd06dad417	data/normalized_yaml/bacterial/desulfurella_ii_medium.yaml	desulfurella_ii_medium	ACTIVE			1
CultureMech:005602	sha256:8186011892d404594cf8403746cc01611313b89b3287027073f888e3a2716d54	data/normalized_yaml/archaea/KOMODO_480d_THERMOPROTEUS_UZONIENSIS_medium.yaml	thermoproteus_uzoniensis_medium	ACTIVE			1
CultureMech:005603	sha256:d6e8b0ffb3b21cdd7e4988256894272217832e522c22b210f12a964c9bfa742b	data/normalized_yaml/bacterial/thermobacteroides_proteolyticus_medium.yaml	thermobacteroides_proteolyticus_medium	ACTIVE			1
CultureMech:005604	sha256:ec278342c3a0603c8d0315aadb91aecdc69a36d1d013e503470ca78da21755ba	data/normalized_yaml/bacterial/KOMODO_482_ANAEROBACTER_medium.yaml	anaerobacter_medium	ACTIVE			1
CultureMech:005605	sha256:ca32ed4fd4fd49db199a6f1af6ec74ee3f8ff53066beafd84bbdc03150ceb072	data/normalized_yaml/bacterial/thermosipho_africanus_medium.yaml	thermosipho_africanus_medium	ACTIVE			1
CultureMech:005606	sha256:c3e5a8fe2388bb3738665d6f070c6e9a6ac4efb12f0a70d6f7d11a4b9a4f7ef5	data/normalized_yaml/bacterial/for_thiobacillus_halophilus_dsm_6132.yaml	for_thiobacillus_halophilus_dsm_6132	ACTIVE			1
CultureMech:005607	sha256:01360d4fb9806f30c7fd853742ade953cf81e4222149be489ccad10ddd86b7f9	data/normalized_yaml/bacterial/thiobacillus_thyasiris_and_t_halophilus_medium.yaml	thiobacillus_thyasiris_and_t_halophilus_medium	ACTIVE			1
CultureMech:005608	sha256:18571cf5fc9de7ef018b826d5ab07ef53522d344d1c12d0e3305a535e827cc03	data/normalized_yaml/archaea/metallosphaera_medium.yaml	metallosphaera_medium	ACTIVE			1
CultureMech:005609	sha256:18a6f3d1bae67ad1d1c9233b48ec75df19b23eabbd43bdf750809d45068255d1	data/normalized_yaml/bacterial/thiobacillus_thioparus_ii_medium.yaml	thiobacillus_thioparus_ii_medium	ACTIVE			1
CultureMech:005610	sha256:151f00c540b150677b8a4d95bb520dc1e5077fcbb4580e89de58f61983646ff6	data/normalized_yaml/bacterial/for_dsm_5388.yaml	for_dsm_5388	ACTIVE			1
CultureMech:005611	sha256:215b35084d4f8bbe0334b234b24e8f59e39209bb3de979aa67ebd6448be1f7ad	data/normalized_yaml/bacterial/clostridium_m1_medium.yaml	clostridium_m1_medium	ACTIVE			1
CultureMech:005612	sha256:058a2ceb7d3b6aec41aeb67dd9c33afad66fb210a3f32c4826c2733a78b265c8	data/normalized_yaml/bacterial/desulfovibrio_alcoholovorans_medium_replace_desulfovibrio_medium_with_desulfobulbus_medium.yaml	desulfovibrio_alcoholovorans_medium_replace_desulfovibrio_medium_with_desulfobulbus_medium	ACTIVE			1
CultureMech:005613	sha256:e2fad5ed3fdd5138d972bb3a5b2b116e506fcae4af10541ff72649ccde8467a3	data/normalized_yaml/bacterial/desulfovibrio_alcoholovorans_medium.yaml	desulfovibrio_alcoholovorans_medium	ACTIVE			1
CultureMech:005614	sha256:7735f946524a6291febd8c11fdd0e767694b5eecdbf8445adab765a37dab9ca5	data/normalized_yaml/bacterial/KOMODO_489_CLOSTRIDIUM_AEROTOLERANS_medium.yaml	clostridium_aerotolerans_medium	ACTIVE			1
CultureMech:005615	sha256:1a416079ed72b4bdf84673b8ce9ce1f3b433dba76824203327c2836083a66e37	data/normalized_yaml/bacterial/KOMODO_48_TRYPTONE_THIOGLYCOLATE_medium.yaml	tryptone_thioglycolate_medium	ACTIVE			1
CultureMech:005616	sha256:851bb04021f92401ad115a5e1efee9f984ca7145193183de1ae8f558b97edf26	data/normalized_yaml/bacterial/medium_49_modified_for_dsm_435.yaml	medium_49_modified_for_dsm_435	ACTIVE			1
CultureMech:005617	sha256:a28fac39b47372ce50ab01810d42908d0d107faf30429774e4cc70dcff5128d2	data/normalized_yaml/archaea/methanohalophilus_oregonese_medium.yaml	methanohalophilus_oregonese_medium	ACTIVE			1
CultureMech:005618	sha256:4724420926e6bee32a56cf7081fa5c86f63ffd92a729103d651a658cc9e879d4	data/normalized_yaml/archaea/methanolobus_taylori_medium.yaml	methanolobus_taylori_medium	ACTIVE			1
CultureMech:005619	sha256:6f5610adac58239b3ce8b16a0b5b73e6cb8352b4b6cf7dc954a4425b81479bd4	data/normalized_yaml/archaea/KOMODO_491_HYPERTHERMUS_BUTYLICUS_MEDIUM.yaml	hyperthermus_butylicus_medium	ACTIVE			1
CultureMech:005620	sha256:35b41138de13271832fb7b2607b9ad52c59070464134183003708f48c810e72a	data/normalized_yaml/bacterial/KOMODO_492_CLOSTRIDIUM_METHYLPENTOSUM_MEDIUM.yaml	clostridium_methylpentosum_medium	ACTIVE			1
CultureMech:005621	sha256:fd48eae2a831fe0106bfd49e6388aa52c6fd12d3ea538ed6ba2019b18a9e4857	data/normalized_yaml/bacterial/thiobacillus_cuprinus_medium.yaml	thiobacillus_cuprinus_medium	ACTIVE			1
CultureMech:005622	sha256:91c5eedfe6a92a9c1fb278923df4df7dc3d80ab91d185aa88efe67d31df090db	data/normalized_yaml/bacterial/acetohalobium_medium_replace_trimethylamine_x_hcl_with_glycinebetaine.yaml	acetohalobium_medium_replace_trimethylamine_x_hcl_with_glycinebetaine	ACTIVE			1
CultureMech:005623	sha256:e298971564bec73ee14e624e9246c53e00c5b81a3b73c81e9d69408fcb3316af	data/normalized_yaml/bacterial/KOMODO_494_ACETOHALOBIUM_medium.yaml	acetohalobium_medium	ACTIVE			1
CultureMech:005624	sha256:54602fc11470ccd3114d94ea4e98f3709aebfc5a540c6ed89451d08de9f3183b	data/normalized_yaml/bacterial/anaerobic_oxalate_medium.yaml	anaerobic_oxalate_medium	ACTIVE			1
CultureMech:005625	sha256:c84de61071c2cde2366393ac9099943f4a8133c05d0fc2e5a82a4f828fb2cd6d	data/normalized_yaml/bacterial/medium_496_modified_for_dsm_11498.yaml	medium_496_modified_for_dsm_11498	ACTIVE			1
CultureMech:005626	sha256:8b90ee988505a65f1e3b7039c4ff4dfcc4f4680bd385e8ed028c007987dc49ca	data/normalized_yaml/bacterial/desulfovibrio_halophilus_medium.yaml	desulfovibrio_halophilus_medium	ACTIVE			1
CultureMech:005627	sha256:304ab3048666b0b3fe839ebfb9e6202f8d45e89c73c201d7e0d206bb2239e2e7	data/normalized_yaml/bacterial/for_dsm_5671_strain_kn245.yaml	for_dsm_5671_strain_kn245	ACTIVE			1
CultureMech:005628	sha256:cb346150f32388f1eb811c0336fe000361a03f2e9bc0a0b400b3e7b88dcf96da	data/normalized_yaml/bacterial/for_dsm_5672_strain_wo021.yaml	for_dsm_5672_strain_wo021	ACTIVE			1
CultureMech:005629	sha256:891a96ac0a4fc8287186218ff0b26a78ba31e2da73391e270b605371ea303ab4	data/normalized_yaml/bacterial/for_dsm_5673_strain_kn032.yaml	for_dsm_5673_strain_kn032	ACTIVE			1
